CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;CATEG_DOC;ID_DOC;DT_RECEB;LINK_DOC
00.095.147/0001-02;2011-01-01;1;VBC ENERGIA SA;014540;FCA;6068;2011-03-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=6068
00.095.147/0001-02;2011-01-01;2;VBC ENERGIA SA;014540;FCA;9120;2011-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=9120
00.108.786/0001-65;2011-01-01;1;NET SERVIÇOS DE COMUNICAÇÃO S.A.;014621;FCA;4248;2011-01-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=4248
00.108.786/0001-65;2011-01-01;2;NET SERVIÇOS DE COMUNICAÇÃO S.A.;014621;FCA;7191;2011-05-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=7191
00.108.786/0001-65;2011-01-01;3;NET SERVIÇOS DE COMUNICAÇÃO S.A.;014621;FCA;10189;2011-07-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=10189
00.108.786/0001-65;2011-01-01;4;NET SERVIÇOS DE COMUNICAÇÃO S.A.;014621;FCA;13079;2011-11-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=13079
00.115.890/0001-87;2011-01-01;1;SHOPPING CENTER TACARUNA SA;015733;FCA;5576;2011-03-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=5576
00.115.890/0001-87;2011-01-01;2;SHOPPING CENTER TACARUNA SA;015733;FCA;7013;2011-05-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=7013
00.185.475/0001-08;2011-01-01;1;PARCOM PARTICIPACOES S.A. - EM LIQUIDAÇÃO;014680;FCA;5666;2011-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=5666
00.185.475/0001-08;2011-01-01;2;PARCOM PARTICIPACOES S.A. - EM LIQUIDAÇÃO;014680;FCA;7352;2011-05-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=7352
00.185.475/0001-08;2011-01-01;3;PARCOM PARTICIPACOES S.A. - EM LIQUIDAÇÃO;014680;FCA;8435;2011-05-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=8435
00.185.475/0001-08;2011-01-01;4;PARCOM PARTICIPACOES S.A. - EM LIQUIDAÇÃO;014680;FCA;8639;2011-05-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=8639
00.192.769/0001-59;2011-01-01;1;NEUMARKT TRADE AND FINANCIAL CENTER S/A;014613;FCA;5206;2011-03-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=5206
00.192.769/0001-59;2011-01-01;2;NEUMARKT TRADE AND FINANCIAL CENTER S/A;014613;FCA;8374;2011-05-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=8374
00.192.769/0001-59;2011-01-01;3;NEUMARKT TRADE AND FINANCIAL CENTER S/A;014613;FCA;10250;2011-07-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=10250
00.192.769/0001-59;2011-01-01;4;NEUMARKT TRADE AND FINANCIAL CENTER S/A;014613;FCA;12716;2011-11-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=12716
00.192.769/0001-59;2011-01-01;5;NEUMARKT TRADE AND FINANCIAL CENTER S/A;014613;FCA;13460;2011-12-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=13460
00.249.786/0001-85;2011-01-01;1;FORPART S.A. - EM LIQUIDAÇÃO;014796;FCA;5669;2011-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=5669
00.249.786/0001-85;2011-01-01;2;FORPART S.A. - EM LIQUIDAÇÃO;014796;FCA;7559;2011-05-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=7559
00.249.786/0001-85;2011-01-01;3;FORPART S.A. - EM LIQUIDAÇÃO;014796;FCA;8622;2011-05-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=8622
00.257.846/0001-01;2011-01-01;1;BOMBRIL HOLDING SA;015334;FCA;6032;2011-03-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=6032
00.257.846/0001-01;2011-01-01;2;BOMBRIL HOLDING SA;015334;FCA;9166;2011-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=9166
00.272.185/0001-93;2011-01-01;1;CIMS S.A.;014818;FCA;5831;2011-03-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=5831
00.272.185/0001-93;2011-01-01;2;CIMS S.A.;014818;FCA;8868;2011-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=8868
00.272.185/0001-93;2011-01-01;3;CIMS S.A.;014818;FCA;10533;2011-08-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=10533
00.336.701/0001-04;2011-01-01;1;TELEC BRASILEIRAS S.A. TELEBRAS;011258;FCA;4481;2011-01-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=4481
00.336.701/0001-04;2011-01-01;2;TELEC BRASILEIRAS S.A. TELEBRAS;011258;FCA;8296;2011-05-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=8296
00.336.701/0001-04;2011-01-01;3;TELEC BRASILEIRAS S.A. TELEBRAS;011258;FCA;9529;2011-06-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=9529
00.336.701/0001-04;2011-01-01;4;TELEC BRASILEIRAS S.A. TELEBRAS;011258;FCA;9546;2011-06-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=9546
00.336.701/0001-04;2011-01-01;5;TELEC BRASILEIRAS S.A. TELEBRAS;011258;FCA;10098;2011-07-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=10098
00.354.053/0001-00;2011-01-01;1;KOSMOS COMÉRCIO DE VESTUÁRIO S/A - EM RECUPERAÇÃO JUDICIAL;015083;FCA;4435;2011-01-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=4435
00.354.053/0001-00;2011-01-01;2;KOSMOS COMÉRCIO DE VESTUÁRIO S/A - EM RECUPERAÇÃO JUDICIAL;015083;FCA;6636;2011-04-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=6636
00.354.053/0001-00;2011-01-01;3;KOSMOS COMÉRCIO DE VESTUÁRIO S/A - EM RECUPERAÇÃO JUDICIAL;015083;FCA;8324;2011-05-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=8324
00.359.742/0001-08;2011-01-01;1;ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;015423;FCA;6126;2011-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=6126
00.359.742/0001-08;2011-01-01;2;ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;015423;FCA;8281;2011-05-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=8281
00.383.281/0001-09;2011-01-01;1;BNDES PARTICIPACOES S.A. - BNDESPAR;016772;FCA;4138;2011-01-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=4138
00.383.281/0001-09;2011-01-01;2;BNDES PARTICIPACOES S.A. - BNDESPAR;016772;FCA;8894;2011-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=8894
00.514.998/0001-42;2011-01-01;1;ELETRON S.A.;016209;FCA;4300;2011-01-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=4300
00.514.998/0001-42;2011-01-01;2;ELETRON S.A.;016209;FCA;8439;2011-05-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=8439
00.514.998/0001-42;2011-01-01;3;ELETRON S.A.;016209;FCA;8514;2011-05-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=8514
00.545.378/0001-70;2011-01-01;1;SERRA AZUL WATER PARK SA;014966;FCA;6237;2011-04-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=6237
00.545.378/0001-70;2011-01-01;2;SERRA AZUL WATER PARK SA;014966;FCA;7187;2011-05-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=7187
00.622.416/0001-41;2011-01-01;1;STATKRAFT ENERGIAS RENOVAVEIS S.A.;022594;FCA;11791;2011-09-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=11791
00.622.416/0001-41;2011-01-01;2;STATKRAFT ENERGIAS RENOVAVEIS S.A.;022594;FCA;13260;2011-12-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=13260
00.644.907/0001-93;2011-01-01;1;INVESTCO S.A.;018589;FCA;4076;2011-01-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=4076
00.644.907/0001-93;2011-01-01;2;INVESTCO S.A.;018589;FCA;8531;2011-05-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=8531
00.644.907/0001-93;2011-01-01;3;INVESTCO S.A.;018589;FCA;11642;2011-09-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=11642
00.649.881/0001-76;2011-01-01;1;GTD PARTICIPACOES SA;014915;FCA;4280;2011-01-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=4280
00.649.881/0001-76;2011-01-01;2;GTD PARTICIPACOES SA;014915;FCA;8740;2011-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=8740
00.649.881/0001-76;2011-01-01;3;GTD PARTICIPACOES SA;014915;FCA;10809;2011-08-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=10809
00.743.065/0001-27;2011-01-01;1;LITEL PARTICIPACOES S.A.;015091;FCA;4285;2011-01-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=4285
00.743.065/0001-27;2011-01-01;2;LITEL PARTICIPACOES S.A.;015091;FCA;8735;2011-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=8735
00.776.574/0001-56;2011-01-01;1;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;020990;FCA;4155;2011-01-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=4155
00.776.574/0001-56;2011-01-01;2;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;020990;FCA;8011;2011-05-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=8011
00.776.574/0001-56;2011-01-01;3;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;020990;FCA;8015;2011-05-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=8015
00.776.574/0001-56;2011-01-01;4;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;020990;FCA;9894;2011-06-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=9894
00.776.574/0001-56;2011-01-01;5;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;020990;FCA;11627;2011-09-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=11627
00.861.626/0001-92;2011-01-01;1;CONC RODOVIA PRES. DUTRA S.A.;019577;FCA;5740;2011-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=5740
00.861.626/0001-92;2011-01-01;2;CONC RODOVIA PRES. DUTRA S.A.;019577;FCA;9245;2011-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=9245
00.861.626/0001-92;2011-01-01;3;CONC RODOVIA PRES. DUTRA S.A.;019577;FCA;10279;2011-07-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=10279
00.864.214/0001-06;2011-01-01;1;ENERGISA S.A.;015253;FCA;4427;2011-01-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=4427
00.864.214/0001-06;2011-01-01;2;ENERGISA S.A.;015253;FCA;7021;2011-05-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=7021
00.866.577/0001-80;2011-01-01;1;SAUIPE SA;015261;FCA;6130;2011-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=6130
00.866.577/0001-80;2011-01-01;2;SAUIPE SA;015261;FCA;9008;2011-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=9008
00.897.864/0001-58;2011-01-01;1;SANTA CATARINA PART INVEST SA;015199;FCA;5290;2011-03-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=5290
00.897.864/0001-58;2011-01-01;2;SANTA CATARINA PART INVEST SA;015199;FCA;7329;2011-05-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=7329
00.924.429/0001-75;2011-01-01;1;FERROVIA CENTRO-ATLANTICA S.A.;015369;FCA;4971;2011-02-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=4971
00.924.429/0001-75;2011-01-01;2;FERROVIA CENTRO-ATLANTICA S.A.;015369;FCA;9345;2011-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=9345
00.924.429/0001-75;2011-01-01;3;FERROVIA CENTRO-ATLANTICA S.A.;015369;FCA;9796;2011-06-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=9796
00.924.429/0001-75;2011-01-01;4;FERROVIA CENTRO-ATLANTICA S.A.;015369;FCA;9976;2011-07-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=9976
00.924.429/0001-75;2011-01-01;5;FERROVIA CENTRO-ATLANTICA S.A.;015369;FCA;10070;2011-07-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=10070
00.924.432/0001-99;2011-01-01;1;HOPI HARI SA;015377;FCA;4555;2011-02-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=4555
00.924.432/0001-99;2011-01-01;2;HOPI HARI SA;015377;FCA;8080;2011-05-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=8080
00.924.432/0001-99;2011-01-01;3;HOPI HARI SA;015377;FCA;9874;2011-06-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=9874
00.924.432/0001-99;2011-01-01;4;HOPI HARI SA;015377;FCA;11865;2011-09-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=11865
00.924.432/0001-99;2011-01-01;5;HOPI HARI SA;015377;FCA;12866;2011-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=12866
00.938.574/0001-05;2011-01-01;1;CONC RIO-TERESOPOLIS S.A.;019208;FCA;4811;2011-02-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=4811
00.938.574/0001-05;2011-01-01;2;CONC RIO-TERESOPOLIS S.A.;019208;FCA;8249;2011-05-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=8249
00.979.969/0001-56;2011-01-01;1;CAIXA ADM DIV PUB ESTADUAL SA;015717;FCA;6139;2011-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=6139
00.979.969/0001-56;2011-01-01;2;CAIXA ADM DIV PUB ESTADUAL SA;015717;FCA;7197;2011-05-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=7197
00.979.969/0001-56;2011-01-01;3;CAIXA ADM DIV PUB ESTADUAL SA;015717;FCA;7675;2011-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=7675
00.979.969/0001-56;2011-01-01;4;CAIXA ADM DIV PUB ESTADUAL SA;015717;FCA;8665;2011-05-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=8665
00.979.969/0001-56;2011-01-01;5;CAIXA ADM DIV PUB ESTADUAL SA;015717;FCA;9974;2011-07-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=9974
00.979.969/0001-56;2011-01-01;6;CAIXA ADM DIV PUB ESTADUAL SA;015717;FCA;10889;2011-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=10889
00.979.969/0001-56;2011-01-01;7;CAIXA ADM DIV PUB ESTADUAL SA;015717;FCA;12528;2011-11-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=12528
