CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Empresarial;Valor_Mobiliario;Sigla_Classe_Acao_Preferencial;Classe_Acao_Preferencial;Codigo_Negociacao;Composicao_BDR_Unit;Mercado;Sigla_Entidade_Administradora;Entidade_Administradora;Data_Inicio_Negociacao;Data_Fim_Negociacao;Segmento;Data_Inicio_Listagem;Data_Fim_Listagem
00.924.432/0001-99;2014-01-01;2;42948;HOPI HARI SA;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;1997-03-10;;;1997-03-10;
00.938.574/0001-05;2014-01-01;3;36583;CONCESSIONARIA RIO-TERESOPOLIS SA;Debêntures Conversíveis;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2001-12-26;;;2001-12-26;
00.994.533/0001-36;2014-01-01;2;37156;COMERCIAL QUINTELLA COM EXP SA;Debêntures;;;;;Balcão Não-Organizado;;;;;;1997-05-20;1999-05-20
01.027.058/0001-91;2014-01-01;2;38521;Cielo S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2009-06-29;;Nível 1 de Governança Corporativa;2009-06-29;
01.083.200/0001-18;2014-01-01;2;37400;NEOENERGIA S.A;Ações Ordinárias;;;;;;;;;;;;
01.104.937/0001-70;2014-01-01;4;38283;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1996-09-30;;Nível 2 de Governança Corporativa;1996-09-30;
01.258.943/0001-81;2014-01-01;4;39037;ITAITINGA PARTICIPACOES SA;Ações Ordinárias;;;;;;;;;;;;
01.258.944/0001-26;2014-01-01;2;36602;ALL - AMÉRICA LATINA LOGÍSTICA MALHA SUL S.A.;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2000-02-09;;;2000-02-09;
01.258.945/0001-70;2014-01-01;3;37786;GRUÇAI PARTICIPAÇÕES SA;Ações Ordinárias;;;;;;;;;;;;
01.414.107/0001-49;2014-01-01;2;37620;ENERGIPAR CAPTAÇÃO SA;Debêntures;;;;;Balcão Não-Organizado;;;;;;2013-01-01;2013-01-01
01.417.222/0001-77;2014-01-01;6;43135;MRS LOGÍSTICA S/A;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-12-18;;;1998-12-18;
01.417.222/0001-77;2014-01-01;6;43135;MRS LOGÍSTICA S/A;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2000-10-11;;;2000-10-11;
01.545.826/0001-07;2014-01-01;2;38143;GAFISA SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2008-04-01;;Nível 1 de Governança Corporativa;2006-02-17;
01.545.826/0001-07;2014-01-01;2;38143;GAFISA SA;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2008-05-05;;;2008-05-05;
01.548.981/0001-79;2014-01-01;3;41456;INVESTIMENTOS BEMGE S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1977-07-20;;Nível 2 de Governança Corporativa;1977-07-20;
01.608.571/0001-76;2014-01-01;2;38298;BELAPART SA;Ações Ordinárias;;;;;Balcão Não-Organizado;;;;;;1998-04-23;
01.772.313/0001-20;2014-01-01;2;38337;VALETRON SA;Ações Ordinárias;;;;;Balcão Não-Organizado;;;;;;1997-04-23;
01.838.723/0001-27;2014-01-01;6;41444;BRF S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2006-02-17;;Nível 1 de Governança Corporativa;2006-01-01;
01.851.771/0001-55;2014-01-01;2;38293;524 PARTICIPAÇOES SA;Ações Ordinárias;;;;;Balcão Não-Organizado;;;;;;1997-05-30;
01.858.774/0001-10;2014-01-01;2;38928;BV LEASING - ARRENDAMENTO MERCANTIL S/A;Debêntures;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2006-06-27;2026-04-20;;2006-06-27;
01.896.779/0001-38;2014-01-01;4;39858;CSU CARDSYSTEM S/A;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2006-05-02;;Nível 1 de Governança Corporativa;2006-05-02;
01.917.705/0001-30;2014-01-01;2;36888;AES ELPA SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2002-11-06;;Nível 2 de Governança Corporativa;2002-11-06;
01.938.783/0001-11;2014-01-01;2;36841;CIA DE PARTICIPAÇÕES ALIANÇA DA BAHIA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2000-07-26;;Nível 2 de Governança Corporativa;2000-07-26;
01.957.772/0001-89;2014-01-01;2;37516;SUL 116 PARTICIPAÇÕES S.A.;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-02-20;;;1997-09-03;
01.971.614/0001-83;2014-01-01;2;37976;EMP.NAC.C., RÉDITO E PART. S.A. ENCORPAR;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1997-10-07;;Nível 2 de Governança Corporativa;1997-10-07;
02.016.439/0001-38;2014-01-01;4;41549;RIO GRANDE ENERGIA SA;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2005-05-10;;;2005-05-10;
02.016.440/0001-62;2014-01-01;4;43022;AES SUL DISTRIB. GAÚCHA DE ENERGIA S.A.;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2000-11-27;;;2000-11-27;
02.062.747/0001-08;2014-01-01;2;38335;SUDESTE SA;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1997-11-26;;;1997-11-26;
02.084.220/0001-76;2014-01-01;5;42142;NUMERAL 80 PARTICIPAÇÕES S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2006-09-25;;Bovespa Mais N2;2006-09-25;
02.107.946/0001-87;2014-01-01;3;38393;TELEMAR PARTICIPAÇÕES SA;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2000-07-13;;;2000-07-11;
02.107.946/0001-87;2014-01-01;3;38393;TELEMAR PARTICIPAÇÕES SA;Nota Comercial;;;;;Balcão Organizado;CETIP;CETIP;2007-07-18;;;2007-07-17;
02.117.801/0001-67;2014-01-01;2;37217;BONAIRE PARTICIPAÇOES SA;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2000-10-18;;;2000-10-18;
02.149.205/0001-69;2014-01-01;4;38673;PORTO SEGURO SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2004-10-27;;Nível 1 de Governança Corporativa;2004-10-27;
02.162.616/0001-94;2014-01-01;2;37145;UPTICK PARTICIPACOES SA;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2000-10-18;;;2000-10-18;
02.193.750/0001-52;2014-01-01;2;39121;GPC PARTICIPACOES SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1997-11-20;;Nível 2 de Governança Corporativa;1997-11-20;
02.217.319/0001-07;2014-01-01;3;41624;ALEF SA;Ações Ordinárias;;;;;Balcão Não-Organizado;;;;;;1997-12-08;
02.258.422/0001-97;2014-01-01;4;43171;INEPAR EQUIPAMENTOS E MONTAGENS S/A-em Recuperação Judicial;Ações Ordinárias;;;;;;;;;;;;
02.286.509/0001-78;2014-01-01;3;40222;SUBESTAÇÃO ELETROMETRÔ S/A;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;1998-09-25;;;1998-09-25;
02.286.509/0001-78;2014-01-01;3;40222;SUBESTAÇÃO ELETROMETRÔ S/A;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;1998-09-25;;;1998-09-25;
02.291.077/0001-93;2014-01-01;9;42718;PRODUTORES ENERGETICOS DE MANSO SA;Debêntures Conversíveis;;;;;Balcão Organizado;CETIP;CETIP;2002-02-07;;;2002-02-07;
02.302.100/0001-06;2014-01-01;4;39344;BANDEIRANTE ENERGIA S/A;Debêntures;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2010-07-01;;;2010-07-01;
02.302.101/0001-42;2014-01-01;3;40349;EMAE-EMP.METROPOLITANA ÁGUAS ENERGIA S.A;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-03-31;;Nível 2 de Governança Corporativa;1998-03-27;
02.312.604/0001-07;2014-01-01;2;38978;DALETH PARTICIPAÇÕES SA;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-06-08;;;1998-03-06;
02.318.346/0001-68;2014-01-01;2;39091;OPPORTUNITY ENERGIA E PARTICIPAÇÕES S.A.;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1999-10-22;;;1999-10-22;
02.328.280/0001-97;2014-01-01;2;38646;ELEKTRO ELETRICIDADE E SERVIÇOS S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-07-08;;Nível 2 de Governança Corporativa;1998-07-08;
02.328.280/0001-97;2014-01-01;2;38646;ELEKTRO ELETRICIDADE E SERVIÇOS S.A.;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2005-10-24;;;2005-10-24;
02.328.280/0001-97;2014-01-01;2;38646;ELEKTRO ELETRICIDADE E SERVIÇOS S.A.;Debêntures;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2005-10-24;2012-09-17;;2005-10-24;2012-09-17
02.328.280/0001-97;2014-01-01;2;38646;ELEKTRO ELETRICIDADE E SERVIÇOS S.A.;Nota Comercial;;;;;Balcão Organizado;CETIP;CETIP;2009-04-24;2009-10-21;;2009-04-24;2009-10-21
02.338.534/0001-58;2014-01-01;2;37651;LONGDIS SA;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-07-22;;;1998-06-30;
02.351.144/0001-18;2014-01-01;3;38520;TEGMA GESTÃO LOGÍSTICA SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2007-08-03;;Nível 1 de Governança Corporativa;2007-08-03;
02.363.917/0001-86;2014-01-01;2;37649;RET PARTICIPAÇÕES S/A;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-06-09;;;1998-05-28;
02.363.918/0001-20;2014-01-01;2;37518;ZAIN PARTICIPAÇÕES S/A;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-06-18;;;1998-06-15;
02.365.069/0001-44;2014-01-01;2;37926;IDEIASNET SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2008-01-15;;Nível 1 de Governança Corporativa;2000-06-08;
02.382.073/0001-10;2014-01-01;1;40332;Prolagos S.A. - Concessionária de Serviços de Água e Esgoto;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2011-05-30;;;2011-05-30;
02.387.241/0001-60;2014-01-01;5;40113;ALL - AMÉRICA LATINA LOGISTICA S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2010-09-09;;Nível 1 de Governança Corporativa;2004-06-25;
02.387.241/0001-60;2014-01-01;5;40113;ALL - AMÉRICA LATINA LOGISTICA S.A.;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2000-11-24;;;2000-11-24;
02.390.206/0001-09;2014-01-01;2;37142;LF TEL SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-07-02;;Nível 2 de Governança Corporativa;1998-07-02;
02.415.408/0001-50;2014-01-01;3;39136;CONCESSIONARIA DE RODOVIAS DO OESTE DE SP-VIA OESTE SA;Debêntures;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2007-07-27;;;2007-07-27;
02.415.408/0001-50;2014-01-01;3;39136;CONCESSIONARIA DE RODOVIAS DO OESTE DE SP-VIA OESTE SA;Nota Comercial;;;;;Balcão Organizado;CETIP;CETIP;2013-10-11;;;2013-10-11;
02.429.144/0001-93;2014-01-01;4;41547;CPFL ENERGIA SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2004-09-29;;Nível 1 de Governança Corporativa;2004-09-29;
02.429.144/0001-93;2014-01-01;4;41547;CPFL ENERGIA SA;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2000-05-19;;;2000-05-18;
02.451.848/0001-62;2014-01-01;3;41054;CONCESSIONÁRIA SO SISTEMA ANHANGUERA BANDEIRANTES S/A;Debêntures;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2006-08-01;;;2006-08-01;
02.451.848/0001-62;2014-01-01;3;41054;CONCESSIONÁRIA SO SISTEMA ANHANGUERA BANDEIRANTES S/A;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2006-08-01;;;2006-08-01;
02.465.783/0001-04;2014-01-01;2;37520;FUTURETEL SA;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-07-02;;;1998-06-16;
02.474.103/0001-19;2014-01-01;2;36729;TRACTEBEL ENERGIA SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2005-11-16;;Nível 1 de Governança Corporativa;1998-05-28;
02.474.103/0001-19;2014-01-01;2;36729;TRACTEBEL ENERGIA SA;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2007-05-15;;;2007-05-15;
02.476.710/0001-18;2014-01-01;2;37650;TELINVEST SA;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-06-18;;;1998-06-18;
02.502.844/0001-66;2014-01-01;3;42658;ALL - AMÉRICA LATINA LOGÍSTICA MALHA PAULISTA S.A.;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2008-08-15;;;2008-08-15;
02.509.491/0001-26;2014-01-01;3;38789;CONCESSIONARIA ECOVIAS DOS IMIGRANTES SA;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2013-04-15;;;2013-04-15;
02.535.295/0001-26;2014-01-01;2;42567;MAORI SA;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-09-23;;;1998-09-23;
02.541.982/0001-54;2014-01-01;4;42784;Abril Educação S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2014-10-23;;Nível 1 de Governança Corporativa;2011-07-26;
02.558.115/0001-21;2014-01-01;4;43176;TIM PARTICIPAÇÕES SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-09-21;;Nível 2 de Governança Corporativa;1998-09-21;
02.558.124/0001-12;2014-01-01;2;36677;EMBRATEL PARTICIPAÇÕES SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-09-21;;Nível 2 de Governança Corporativa;1998-09-21;
02.558.157/0001-62;2014-01-01;4;42978;TELEFÔNICA BRASIL S/A;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-08-19;;Nível 2 de Governança Corporativa;1998-08-19;
02.591.787/0001-39;2014-01-01;2;37652;CAPITALPART PARTICIPAÇÕES SA;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-07-20;;;1998-07-09;
02.604.860/0001-60;2014-01-01;2;37653;SELECTPART PARTICIPACOES SA;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-07-22;;;1998-07-20;
02.604.997/0001-14;2014-01-01;2;37521;NEWTEL PARTICIPACOES SA;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-07-22;;;1998-07-20;
02.664.042/0001-52;2014-01-01;2;37693;TERMINAL GARAGEM MENEZES CORTES SA;Ações Ordinárias;;;;;;;;;;;;
02.724.983/0001-34;2014-01-01;2;37506;SANESALTO SANEAMENTO SA;Debêntures;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2005-06-01;;;2005-06-01;
02.762.113/0001-50;2014-01-01;3;38011;BRAZILIAN FINANCE & REAL ESTATE S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2012-07-05;;Nível 2 de Governança Corporativa;2012-07-02;
02.762.115/0001-49;2014-01-01;3;41131;MMX MINERAÇÃO E METÁLICOS S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2006-07-24;;Nível 1 de Governança Corporativa;2006-07-24;
02.762.121/0001-04;2014-01-01;5;39776;SANTOS BRASIL PARTICIPAÇÕES S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2007-10-24;;Bovespa Mais N2;2007-10-24;
02.762.124/0001-30;2014-01-01;3;41673;BETAPART PARTICIPAÇÕES SA;Ações Ordinárias;;;;;Balcão Não-Organizado;;;;;;1998-11-06;
02.773.542/0001-22;2014-01-01;6;42800;RB CAPITAL COMPANHIA DE SECURITIZAÇÃO;Certificados de Recebíveis Imobiliários;;;;;Balcão Organizado;CETIP;CETIP;2007-03-17;;;2007-03-17;
02.773.542/0001-22;2014-01-01;6;42800;RB CAPITAL COMPANHIA DE SECURITIZAÇÃO;Certificados de Recebíveis Imobiliários;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2007-03-17;;;2007-03-17;
02.796.775/0001-40;2014-01-01;2;38330;GAMA PARTICIPAÇÕES S.A.;Ações Ordinárias;;;;;Balcão Não-Organizado;;;;;;2002-12-31;
02.800.026/0001-40;2014-01-01;4;41104;KROTON EDUCACIONAL S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2007-07-23;;Nível 1 de Governança Corporativa;2007-07-23;
02.846.056/0001-97;2014-01-01;3;38369;CCR S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2002-02-01;;Nível 1 de Governança Corporativa;2002-02-01;
02.860.694/0001-62;2014-01-01;4;39530;T4F ENTRETENIMENTO SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2011-04-11;;Nível 1 de Governança Corporativa;2011-04-11;
