CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Empresarial;Data_Nome_Empresarial;Nome_Empresarial_Anterior;Data_Constituicao;Codigo_CVM;Data_Registro_CVM;Categoria_Registro_CVM;Data_Categoria_Registro_CVM;Situacao_Registro_CVM;Data_Situacao_Registro_CVM;Pais_Origem;Pais_Custodia_Valores_Mobiliarios;Setor_Atividade;Descricao_Atividade;Situacao_Emissor;Data_Situacao_Emissor;Especie_Controle_Acionario;Data_Especie_Controle_Acionario;Dia_Encerramento_Exercicio_Social;Mes_Encerramento_Exercicio_Social;Data_Alteracao_Exercicio_Social;Pagina_Web
06.016.348/0001-53;2019-01-01;2;87306;Ventos do Sul Energia S.A.;2005-05-09;Enerfin do Brasil-Produtora de Energia Ltda.;2003-09-30;024767;2019-09-12;Categoria B;2019-09-12;Ativo;2019-09-12;Brasil;Brasil;Energia Elétrica;Geração, transmissão e distribuição de energia elétrica proveniente de fonte eólica para fins decomércio em caráter permanente, como Produtor Independente de Energia.;Fase Operacional;2019-09-12;Privado;2016-07-20;31;12;;www.ventosdosulenergia.com.br
06.047.087/0001-39;2019-01-01;2;88764;Rede D'Or São Luiz S.A.;2011-10-31;Hospital e Maternidade São Luiz S.A.;2003-12-16;024821;2019-10-21;Categoria B;2019-10-21;Ativo;2019-10-21;Brasil;Brasil;Serviços médicos;;Fase Operacional;2003-12-16;Privado;2003-12-16;31;12;;www.rededorsaoluiz.com.br
06.082.980/0001-03;2019-01-01;2;81493;ALIANSCE SHOPPING CENTERS S.A.;;Aliansce Shopping Centers Ltda.;2003-12-22;021300;2008-01-18;Categoria A;2010-01-28;Ativo;2008-01-18;Brasil;Brasil;Emp. Adm. Part. - Comércio (Atacado e Varejo);;Fase Operacional;2008-01-18;Privado;2011-03-31;31;12;;http://www.aliansce.com.br/
06.137.677/0001-52;2019-01-01;2;84572;BRPR 56 SECURITIZADORA CRED IMOB S.A.;2012-04-17;WTORRE VRJ SECURITIZADORA DE CREDITOS IMOBILIÁRIOS S.A.;2004-01-20;019984;2006-02-22;Categoria B;2010-01-01;Ativo;2006-02-22;Brasil;Brasil;Securitização de Recebíveis;;Fase Operacional;2006-03-05;Privado;;31;12;2010-12-31;www.brpr.com.br
06.164.253/0001-87;2019-01-01;2;83892;GOL LINHAS AEREAS INTELIGENTES S.A.;2004-03-12;;2004-03-12;019569;2004-06-09;Categoria A;2010-01-01;Ativo;2004-06-09;Brasil;Brasil;Emp. Adm. Part. - Serviços Transporte e Logística;Gestão de Participação Societária;Fase Operacional;2004-06-09;Privado Holding;2004-03-12;31;12;2010-12-31;www.voegol.com.br/ri
06.272.793/0001-84;2019-01-01;3;94053;CIA ENERGETICA DO MARANHAO - CEMAR;2019-09-17;COMPANHIA ENERGÉTICA DO MARANHÃO - CEMAR;1958-06-14;016608;1997-11-13;Categoria A;2010-01-01;Ativo;1997-11-13;Brasil;Brasil;Energia Elétrica;Empresa distribuidora de energia elétrica para todo o Estado do Maranhão.;Fase Operacional;1997-11-13;Privado;2007-12-21;31;12;;www.ri.equatorialenergia.com.br
06.626.253/0001-51;2019-01-01;2;84146;EMPREENDIMENTOS PAGUE MENOS S.A.;1996-07-11;Empreendimentos Pague Menos Ltda.;1981-05-19;022608;2011-10-21;Categoria A;2011-10-21;Ativo;2011-10-21;Brasil;Brasil;Comércio (Atacado e Varejo);Comércio de produtos farmacêuticos, perfumarias e afins, sem manipulação de fórmulas.;Fase Operacional;2011-10-21;Privado;2015-12-28;31;12;2017-12-31;www.paguemenos.com.br/ri
06.948.969/0001-75;2019-01-01;5;85280;LINX S.A.;2004-09-21;LMI S.A.;2004-01-09;023035;2013-02-06;Categoria A;2013-02-06;Ativo;2013-02-06;Brasil;Brasil;Comunicação e Informática;;Fase Operacional;2013-02-06;Privado;2013-02-06;31;12;2014-12-31;www.linx.com.br
06.977.745/0001-91;2019-01-01;1;81203;BR MALLS PARTICIPACOES S.A.;2006-10-24;ITATIRA PARTICIPAÇÕES S.A.;2004-05-26;019909;2006-01-04;Categoria A;2010-01-01;Ativo;2006-01-04;Brasil;Brasil;Emp. Adm. Part. - Comércio (Atacado e Varejo);Holding;Fase Operacional;2007-01-01;Privado Holding;2010-01-20;31;12;;www.brmalls.com.br
06.977.751/0001-49;2019-01-01;2;84577;BR PROPERTIES S.A.;2006-12-22;Itarema Participações SA;2004-05-26;019925;2006-01-04;Categoria A;2010-01-01;Ativo;2006-01-04;Brasil;Brasil;Emp. Adm. Part. - Sem Setor Principal;Compra, venda e incorp. de imóveis comerciais prontos ou a construir admin de imóveis próprios ou de terceiros arrendamento, exploração com, locação sub-locação de imóveis comerciais própr. e outros;Fase Operacional;2010-03-08;Privado;2010-03-08;31;12;;www.brpr.com.br
06.981.176/0001-58;2019-01-01;2;82986;CEMIG GERACAO E TRANSMISSAO S.A.;;;2004-09-08;020320;2006-10-10;Categoria B;2010-01-01;Ativo;2006-10-10;Brasil;Brasil;Energia Elétrica;Realiza atividades de geração, transmissão e comercialização de energia elétrica e serviços correlatos que lhe tenham sido ou venham a ser concedidos.;Fase Operacional;2006-10-10;Estatal;2010-04-29;31;12;2011-12-31;http://ri.cemig.com.br
06.981.180/0001-16;2019-01-01;2;82987;CEMIG DISTRIBUICAO S.A.;;;2004-08-04;020303;2006-09-25;Categoria B;2010-01-01;Ativo;2006-09-25;Brasil;Brasil;Energia Elétrica;O objetivo da Companhia é estudar, planejar, projetar, construir, operar e explorar sistemas de distribuição e comercialização de energia elétrica e serviços correlatos.;Fase Operacional;2006-09-25;Estatal;2004-08-04;31;12;2011-04-29;http://cemig.infoinvest.com.br
06.981.381/0001-13;2019-01-01;3;92204;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;2011-01-12;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA;2004-08-10;023981;2016-08-24;Categoria A;2016-08-24;Ativo;2016-08-24;Brasil;Brasil;Agricultura (Açúcar, Álcool e Cana);Com sua atuação em biotecnologia e melhoramento genético o CTC busca busca promover o aumento da produtividade, a redução de custos e soluções agrícolas e industriais para o setor sucroenergético.;Fase Operacional;2015-02-17;Privado;;31;3;;www.ctc.com.br
07.021.459/0001-10;2019-01-01;2;83197;BETA SECURITIZADORA S.A.;;;2004-09-15;019747;2005-05-11;Categoria B;2010-01-01;Ativo;2005-05-11;Brasil;Brasil;Securitização de Recebíveis;Desenvolver operações através da securitização de créditos imobiliários e creditos do agronegócio;Fase Operacional;2005-06-01;Privado;2019-01-04;31;12;2018-12-31;www.betasecuritizadora.com.br
07.040.108/0001-57;2019-01-01;3;90091;CAGECE - CIA DE AGUA E ESGOTO DO CEARA;1971-07-20;;1971-07-20;018546;2000-01-19;Categoria A;2010-01-01;Ativo;2000-01-19;Brasil;Brasil;Saneamento, Serv. Água e Gás;Captação, tratamento e distribuição de água;Fase Operacional;2000-01-19;Estatal;;31;12;;www.cagece.com.br
07.043.628/0001-13;2019-01-01;5;87063;CLARO TELECOM PARTICIPAÇÕES S.A.;;;2004-09-27;023531;2014-12-05;Categoria A;2014-12-05;Ativo;2014-12-05;Brasil;Brasil;Emp. Adm. Part. - Telecomunicações;empresa holding de instituições não-financeiras;Fase Operacional;2004-09-27;Privado;;31;12;2018-12-31;http://www.claro.com.br
07.047.251/0001-70;2019-01-01;2;85235;CIA ENERGETICA DO CEARA - COELCE;;;1971-07-05;014869;1995-06-13;Categoria A;2010-01-01;Ativo;1995-06-13;Brasil;Brasil;Energia Elétrica;Distribuição de energia elétrica.;Fase Operacional;1995-06-13;Privado;1999-05-05;31;12;;http://www.eneldistribuicao.com.br/ce/
07.119.838/0001-48;2019-01-01;2;83802;BRAZIL REALTY CIA SECURIT. CRÉD. IMOBILIÁRIOS;2004-09-14;;2004-09-14;019720;2005-05-02;Categoria B;2010-01-01;Ativo;2005-05-02;Brasil;Brasil;Securitização de Recebíveis;(i) Aquisição e securitização de créditos decorrentes de operações de financiamento imobiliário e (ii) Emissão e colocação de Certificados de Recebíveis Imobiliários no mercado financeiro.;Fase Pré-Operacional;2005-05-02;Privado;2004-09-14;31;12;;www.cyrela.com.br/ri
07.206.816/0001-15;2019-01-01;2;89946;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;2006-04-06;M.DIAS BRANCO INDÚSTRIA E COMÉRCIO DE ALIMENTOS LTDA.;1951-05-21;020338;2006-10-11;Categoria A;2010-01-01;Ativo;2006-10-11;Brasil;Brasil;Alimentos;PRODUÇÃO E COMERCIALIZAÇÃO DE BISCOITOS, MASSAS, FARINHA DE TRIGO E FARELO, MARGARINAS E GORDURAS, BOLOS, SNACKS, MISTURA PARA BOLOS E TORRADAS.;Fase Operacional;2006-10-11;Privado;2006-08-28;31;12;;www.mdiasbranco.com.br
07.237.373/0001-20;2019-01-01;5;89828;BCO NORDESTE DO BRASIL S.A.;;;1954-05-18;001228;1977-07-20;Categoria A;2010-01-01;Ativo;1977-07-20;Brasil;Brasil;Bancos;Banco Múltiplo com Carteira Comercial;Fase Operacional;1977-07-20;Estatal;1954-05-18;31;12;;www.bnb.gov.br
07.253.321/0001-47;2019-01-01;1;81762;CARBOMIL SA MINER. E INDUSTRIA;;;1966-11-14;014168;1993-07-27;Categoria B;2010-01-01;Ativo;1993-07-27;Brasil;Brasil;Extração Mineral;Extração e beneficiamento de minerais não metálicos;Fase Operacional;1993-07-27;Privado;;31;12;;www.carbomil.com.br
07.275.159/0001-68;2019-01-01;1;82619;PETROLEO LUB DO NORDESTE SA;;;1967-09-13;009520;1975-10-24;Categoria A;2010-01-01;Ativo;1975-10-24;Brasil;Brasil;Petróleo e Gás;FABRICAÇÃO DE IMPERMEABILIZANTES E SOLVENTES AFINS;Fase Operacional;1975-10-24;Privado;;31;12;;www.petrolusa.com.br
07.282.377/0001-20;2019-01-01;3;92695;ENERGISA SUL-SUDESTE - DISTRIBUIDORA DE ENERGIA S/A;2017-06-30;Caiuá - Distribuidora de Energia S/A;2005-03-09;024864;2019-11-05;Categoria B;2019-11-05;Ativo;2019-11-05;Brasil;Brasil;Energia Elétrica;A distribuição de energia elétrica de qualquer origem e natureza, podendo realizar outros serviços afins ou complementares relacionados ao seu objeto social.;Fase Operacional;2006-03-27;Privado;;31;12;;https://ri.energisa.com.br/publicacoes-e-documentos/assembleias-e-reunioes/energisa-sul-sudeste
07.334.600/0001-35;2019-01-01;2;83822;MARINA DE IRACEMA PARK SA;;MARINA DE IRACEMA PARK SA;1983-12-21;016268;1997-05-14;Categoria A;2010-01-01;Ativo;1997-05-14;Brasil;Brasil;Hospedagem e Turismo;RAMO TURISTICO, DE HOTELARIA EM GERAL, SERVICOS DE ANCORADOURO E ACOSTAMENTO DE EMBARCACOES DE RECREIO E SERVICO DE SUPRIMENTO AS TRIPUILACOES DAS EMBARCACOES;Fase Operacional;1997-05-14;Privado;1997-06-16;31;12;;www.marinapark.com.br
07.401.436/0001-31;2019-01-01;1;83905;ELDORADO BRASIL CELULOSE S.A.;2012-08-20;Eldorado Celulose e Papel S.A.;2005-04-25;022810;2012-06-06;Categoria B;2012-06-06;Ativo;2012-06-06;Brasil;Brasil;Papel e Celulose;Fabricação de celulose e outras pastas para a fabricação de papel.;Fase Pré-Operacional;2012-06-06;Privado Holding;2014-11-28;31;12;;www.eldoradobrasil.com.br
07.437.016/0001-05;2019-01-01;1;84862;CINESYSTEM S.A.;2014-04-22;Cinesystem Participações S.A.;2005-05-24;023965;2016-07-20;Categoria A;2016-07-20;Ativo;2016-07-20;Brasil;Brasil;Brinquedos e Lazer;A Companhia tem como principais atividades a prestação de serviços de cinematografia e a revenda de mercadorias de bombonière.;Fase Operacional;2016-07-20;Privado;2014-02-19;31;12;;www.cinesystem.com.br/ri
07.526.557/0001-00;2019-01-01;2;84288;AMBEV S.A.;2013-03-01;InBev Participações Societárias S.A.;2005-07-08;023264;2013-10-30;Categoria A;2013-10-30;Ativo;2013-10-30;Brasil;Brasil;Bebidas e Fumo;Fabricação e distribuição de cervejas, refrigerantes e bebidas não carbonatadas e não alcoólicas.;Fase Operacional;2013-10-30;Estrangeiro Holding;2013-07-30;31;12;;http://ri.ambev.com.br
07.587.384/0001-30;2019-01-01;1;80072;GAIA SECURITIZADORA S.A.;2005-07-11;GAIA SECURITIZADORA S.A.;2005-07-11;020222;2006-07-28;Categoria B;2010-01-01;Ativo;2006-07-28;Brasil;Brasil;Securitização de Recebíveis;Aquisição, securitização, emissão, negociação e prestação de serviços relacionados à créditos imobiliários e direitos creditórios do agronegócio passíveis de securitização.;Fase Operacional;2009-08-17;Privado;2010-08-30;31;12;2016-11-24;www.gaiasec.com.br
07.594.978/0001-78;2019-01-01;1;83700;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;2015-01-02;Smartfit Escola de Ginástica e Dança Ltda.;2005-07-19;024260;2017-10-20;Categoria A;2018-02-09;Ativo;2017-10-20;Brasil;Brasil;Brinquedos e Lazer;A Companhia tem como atividade preponderante a prestação de serviços de condicionamento físico, por meio de academias de ginástica, musculação, dança e natação.;Fase Operacional;2017-10-20;Privado;2010-08-05;31;12;;www.smartfit.com.br
07.628.528/0001-59;2019-01-01;1;84806;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;;;2005-09-23;020036;2006-04-25;Categoria A;2010-01-01;Ativo;2006-04-25;Brasil;Brasil;Agricultura (Açúcar, Álcool e Cana);EMPRESA DE DESENVOLVIMENTO AGROPECUARIO;Fase Operacional;2006-04-25;Estrangeiro;2006-04-25;30;6;2005-09-23;www.brasil-agro.com
07.659.538/0001-51;2019-01-01;1;82069;DINAMICA ENERGIA S.A.;;;2005-10-14;020052;2006-05-03;Categoria B;2010-01-01;Ativo;2006-05-03;Brasil;Brasil;Emp. Adm. Part. - Energia Elétrica;Participação em empresas brasileiras do setor energético;Fase Operacional;2006-05-03;Privado;;31;12;;
07.689.002/0001-89;2019-01-01;1;80177;EMBRAER S.A.;2006-05-23;Embraer - Empresa Brasileira de Aeronáutica S.A;2005-09-08;020087;2006-05-23;Categoria A;2010-01-01;Ativo;2006-05-23;Brasil;Brasil;Máquinas, Equipamentos, Veículos e Peças;Produção de Aerovanes;Fase Operacional;2006-05-23;Privado;2006-05-23;31;12;;www.embraer.com.br
07.710.591/0001-30;2019-01-01;1;80483;BRPR 55 SECURITIZADORA CRED IMOB S.A.;2012-04-17;WTORRE VPA SECURITIZADORA DE CREDITOS IMOBILIARIOS S.A;2005-06-29;019941;2006-01-26;Categoria B;2010-01-01;Ativo;2006-01-26;Brasil;Brasil;Securitização de Recebíveis;;Fase Operacional;2006-01-27;Privado;;31;12;;www.brpr.com.br
07.718.269/0001-57;2019-01-01;2;88904;SPRINGS GLOBAL PARTICIPACOES S.A.;;;2005-11-24;020966;2007-07-25;Categoria A;2010-01-01;Ativo;2007-07-25;Brasil;Brasil;Emp. Adm. Part. - Têxtil e Vestuário;;Fase Operacional;2007-07-25;Privado Holding;;31;12;;www.springs.com
07.816.890/0001-53;2019-01-01;1;80807;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;2006-03-15;Multiplan Empreendimentos Imobiliários Ltda.;2005-12-30;020982;2007-07-25;Categoria A;2010-01-01;Ativo;2007-07-25;Brasil;Brasil;Emp. Adm. Part. - Const. Civil, Mat. Const. e Decoração;Administração de shopping centers;Fase Operacional;2007-07-25;Privado;2006-06-22;31;12;;http://ri.multiplan.com.br/
07.820.907/0001-46;2019-01-01;2;90601;CR2 EMPREENDIMENTOS IMOBILIARIOS S.A.;;;2006-01-10;020630;2007-04-16;Categoria A;2010-01-01;Ativo;2007-04-16;Brasil;Brasil;Construção Civil, Mat. Constr. e Decoração;Incorporação Imobiliária;Fase Operacional;2007-04-16;Privado;2009-05-27;31;12;;www.cr2.com.br
07.857.850/0001-50;2019-01-01;3;92577;GP INVESTMENTS, LTD.;2006-03-09;GP Global, Inc.;2003-10-16;080020;2006-05-30;Categoria A;2010-01-01;Ativo;2006-05-30;Bermudas;Brasil;Emp. Adm. Part. - Sem Setor Principal;Investimentos Alternativos, principalmente em Private equity;Fase Operacional;2003-10-29;Estrangeiro Holding;;31;12;;www.gp-investments.com
07.859.510/0001-68;2019-01-01;1;82388;JHSF MALLS S.A.;2017-12-27;Shopping Cidade Jardim S.A.;2005-12-08;024473;2018-06-25;Categoria A;2018-06-25;Ativo;2018-06-25;Brasil;Brasil;Comércio (Atacado e Varejo);Investimentos no Brasil em negócios voltados a atender o público de alta renda, focada no desenvolvimento e administração de projetos de shopping centers.;Fase Operacional;2018-06-25;Privado Holding;2017-12-31;31;12;2018-12-31;https://www.jhsfmalls.com.br
07.859.971/0001-30;2019-01-01;1;84842;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;2009-11-04;Terna Participações S.A.;2006-01-23;020257;2006-09-06;Categoria A;2010-01-01;Ativo;2006-09-06;Brasil;Brasil;Emp. Adm. Part. - Energia Elétrica;Transmissão de Energia Elétrica.;Fase Operacional;2006-10-06;Privado;2010-12-31;31;12;;www.taesa.com.br
07.882.930/0001-65;2019-01-01;1;89951;Mitre Realty Empreendimentos e Participações S.A.;2019-12-02;Mitre Realty Empreendimentos e Participações Ltda.;2005-09-09;024902;;Categoria A;;Em análise;;Brasil;Brasil;Construção Civil, Mat. Constr. e Decoração;(a) Incorporação e comercialização de empreendimentos imobiliários de qualquer natureza, (b) loteamento de terrenos, (c) construção de condomínios.;Fase Operacional;2005-09-09;Privado;;31;12;;www.mitrerealty.com.br
07.950.674/0001-04;2019-01-01;5;92223;CCX CARVÃO DA COLÔMBIA S.A. - EM LIQUIDAÇÃO;2019-12-11;CCX CARVÃO DA COLÔMBIA S.A.;2006-04-10;020184;2006-07-19;Categoria A;2012-05-10;Ativo;2006-07-19;Brasil;Brasil;Emp. Adm. Part. - Extração Mineral;Desenvolvimento de projetos de carvão na Colômbia, incluindo, mas não se limitando a, pesquisa, exploração, lavra, beneficiamento, industrialização, transporte, exportação e comércio de carvão.;Em Liquidação Extrajudicial;2019-12-11;Privado Holding;2012-05-24;31;12;2011-12-31;www.ri.ccx.com.br
08.065.557/0001-12;2019-01-01;1;80337;TECNISA S.A.;;;2006-05-22;020435;2007-01-09;Categoria A;2010-01-01;Ativo;2007-01-09;Brasil;Brasil;Construção Civil, Mat. Constr. e Decoração;Incorporação, compra e venda de imóveis prontos e a construir a locação e administração de bens imóveis, construção de imóveis e a prestação de serviço de consultoria imobiliaria.;Fase Operacional;2007-01-09;Privado;;31;12;;www.tecnisa.com.br/ri
08.070.508/0001-78;2019-01-01;1;84819;RAIZEN ENERGIA S.A.;2011-06-01;Cosan Açúcar e Álcool S/A;2000-11-16;023230;2013-10-21;Categoria B;2013-10-21;Ativo;2013-10-21;Brasil;Brasil;Agricultura (Açúcar, Álcool e Cana);Produção de etanol, açúcar e bionergia.;Fase Operacional;2013-10-21;Privado;2011-06-01;31;3;;www.raizen.com.br
08.078.847/0001-09;2019-01-01;1;83091;LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.;;;2006-05-22;020370;2006-12-12;Categoria A;2010-01-01;Ativo;2006-12-12;Brasil;Brasil;Emp. Adm. Part. - Const. Civil, Mat. Const. e Decoração;Intermediação na compra, venda, permuta e locação de imóveis ou de direitos e obrigações a eles relativos.;Fase Operacional;2006-12-12;Privado;2010-03-10;31;12;2016-12-31;www.lopes.com.br
08.159.965/0001-33;2019-01-01;1;84357;IGUA SANEAMENTO S.A.;2006-06-26;COMPANHIA DE ÁGUAS DO BRASIL - CAB AMBIENTAL;2006-06-26;023175;2013-05-13;Categoria A;2013-05-13;Ativo;2013-05-13;Brasil;Brasil;Saneamento, Serv. Água e Gás;Prestação de serviços públicos de água e esgoto.;Fase Operacional;2013-05-13;Privado Holding;;31;12;;www.iguasa.com.br
08.294.224/0001-65;2019-01-01;1;82386;JHSF PARTICIPACOES S.A.;;;2006-06-29;020605;2007-04-04;Categoria A;2010-01-01;Ativo;2007-04-04;Brasil;Brasil;Emp. Adm. Part. - Const. Civil, Mat. Const. e Decoração;Empresa que investe no Brasil em negócios voltados a atender o público de alta renda, focada no desenvolvimento e administração de projetos de shopping centers, hotéis e e restaurantes e incorporação.;Fase Operacional;2007-04-04;Privado Holding;2006-06-29;31;12;2018-12-31;http://ri.jhsf.com.br/
08.312.229/0001-73;2019-01-01;1;84744;EZ TEC EMPREEND. E PARTICIPACOES S.A.;;;2006-07-31;020770;2007-06-15;Categoria A;2010-01-01;Ativo;2007-06-15;Brasil;Brasil;Emp. Adm. Part. - Const. Civil, Mat. Const. e Decoração;(a) Incorporação e comercialização de empreendimentos imobiliários de qualquer natureza, (b) administração e locação de imóveis prórpios, (c) loteamento de terrenos, (d) construção de condomínios ...;Fase Operacional;2007-06-15;Privado;;31;12;;www.eztec.com.br/ri
08.324.196/0001-81;2019-01-01;2;82350;CIA ENERGETICA DO RIO GDE NORTE - COSERN;2005-08-08;COMPANHIA DE SERVIÇOS ELÉTRICOS DO RN;1961-12-14;018139;1999-01-04;Categoria A;2010-01-01;Ativo;1999-01-04;Brasil;Brasil;Energia Elétrica;Serviço Público de Distribuição de Energia Elétrica;Fase Operacional;1999-01-04;Privado;2005-11-29;31;12;2009-12-31;www.cosern.com.br
08.343.492/0001-20;2019-01-01;1;81342;MRV ENGENHARIA E PARTICIPACOES S.A.;;;2006-05-31;020915;2007-07-13;Categoria A;2010-01-01;Ativo;2007-07-13;Brasil;Brasil;Construção Civil, Mat. Constr. e Decoração;Atividades de Incorporação e ConstruçãoAtividades de Logística;Fase Operacional;2007-07-13;Privado;;31;12;;www.mrv.com.br
08.364.948/0001-38;2019-01-01;3;88771;ALUPAR INVESTIMENTO S/A;2007-07-11;Alusa Participações S.A.;2006-09-27;021490;2008-06-18;Categoria A;2012-10-04;Ativo;2008-06-18;Brasil;Brasil;Emp. Adm. Part. - Energia Elétrica;a participação em outras sociedades atuantes nos setores de energia e infra-estrutura, no Brasil ou no exterior a geração, transformação, transporte, a distribuiçãoe o comércio de energia.;Fase Operacional;2008-06-18;Privado;2006-09-27;31;12;2011-12-31;www.alupar.com.br
08.402.943/0001-52;2019-01-01;2;85622;GUARARAPES CONFECCOES S.A.;2001-10-30;CONFECÇÕES GUARARAPES S.A.;1956-10-06;004669;1958-10-16;Categoria A;2010-01-01;Ativo;1958-10-16;Brasil;Brasil;Têxtil e Vestuário;Confecções de roupas e tecidos em geral.;Fase Operacional;1992-10-20;Privado;2006-10-30;31;12;;www.riachuelo.com.br/ri
08.424.178/0001-71;2019-01-01;1;84000;TECBLU TECELAGEM BLUMENAU S.A.;1987-08-31;TEKA TECELAGEM BLUMENAU SA;1969-06-02;011215;1971-04-28;Categoria A;2010-01-01;Ativo;1971-04-28;Brasil;Brasil;Têxtil e Vestuário;CONSTITUI OBJETO PRINCIPAL DA SOCIEDADE A INDÚSTRIA E O COMÉRCIO DE PRODUTOS TÊSTEIS;Fase Operacional;1971-04-28;Privado;;31;12;;
08.439.659/0001-50;2019-01-01;6;92190;CPFL ENERGIAS RENOVÁVEIS S.A.;2011-08-24;EMPRESA DE INVESTIMENTOS EM ENERGIAS RENOVAVEIS;2006-10-02;020540;2007-03-08;Categoria A;2012-05-04;Ativo;2007-03-08;Brasil;Brasil;Emp. Adm. Part. - Energia Elétrica;Geração de energias renováveis.;Fase Operacional;2008-10-29;Privado;2011-08-24;31;12;;www.cpflrenovaveis.com.br
08.467.115/0001-00;2019-01-01;6;89902;CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D;;;2006-11-28;020648;2007-04-17;Categoria A;2010-01-01;Ativo;2007-04-17;Brasil;Brasil;Energia Elétrica;Prestação de serviços de natureza pública ou privada, no setor de distribuição de energiaelétrica.;Fase Operacional;2007-04-17;Estatal;;31;12;;www.ceee.com.br
08.493.364/0001-62;2019-01-01;1;80656;CIA MINEIRA DE AÇUCAR E ALCOOL PARTICIPAÇÕES;2008-12-23;;2006-12-01;021709;2009-03-04;Categoria B;2010-01-01;Ativo;2009-03-04;Brasil;Brasil;Emp. Adm. Part. - Agricultura (Açúcar, Álcool e Cana);HOLDING DE INSTITUIÇÕES NÃO FINANCEIRAS.;Fase Operacional;2010-04-01;Privado;2013-06-25;31;3;2010-12-16;www.cmaa.ind.br
08.534.605/0001-74;2019-01-01;4;94653;RENOVA ENERGIA S.A. - EM RECUPERAÇÃO JUDICIAL;2019-10-16;RENOVA ENERGIA S.A.;2006-12-11;021636;2008-08-20;Categoria A;2010-03-19;Ativo;2008-08-20;Brasil;Brasil;Energia Elétrica;Geração de energia por meio de fontes renováveis.;Em Recuperação Judicial ou Equivalente;2010-03-19;Privado;2011-08-17;31;12;2013-12-31;www.renovaenergia.com.br
08.560.444/0001-93;2019-01-01;2;90931;CIA CELG DE PARTICIPACOES - CELGPAR;2008-04-30;Companhia Goiás de Participações - Goiaspar;2006-12-04;021393;2008-03-14;Categoria A;2010-01-01;Ativo;2008-03-14;Brasil;Brasil;Emp. Adm. Part. - Energia Elétrica;Participação em outras sociedades como acionista ou sócio-cotista e, ainda, a explotação direta ou indireta de serviços de energia elétrica.;Fase Operacional;2008-03-14;Estatal Holding;;31;12;;http://ricelgpar.celggt.com/
08.574.411/0001-00;2019-01-01;1;83849;PRÁTICA KLIMAQUIP INDÚSTRIA E COMÉRCIO S.A.;2015-10-05;Klimaquip S/A - Tecnologia do Frio;2006-09-25;024546;2018-09-27;Categoria A;2018-09-27;Ativo;2018-09-27;Brasil;Brasil;Emp. Adm. Part. - Máqs., Equip., Veíc. e Peças;A Companhia tem por objeto social: (i) a fabricação de fornos e equipamentos voltados para os mercados de panificação e gastronômico e (ii) a participação societária em outras companhias.;Fase Operacional;2006-09-25;Privado;;31;12;;http://ri.praticafornos.com.br/
08.613.550/0001-98;2019-01-01;1;84812;BRASIL BROKERS PARTICIPACOES S.A.;2007-06-11;Seyhan Participações S.A.;2007-01-16;021180;2007-10-26;Categoria A;2010-01-06;Ativo;2007-10-26;Brasil;Brasil;Emp. Adm. Part. - Const. Civil, Mat. Const. e Decoração;;Fase Pré-Operacional;2007-10-26;Privado;2007-06-30;31;12;2009-12-31;www.brbrokers.com.br
08.653.753/0001-08;2019-01-01;1;84843;BRC SECURITIZADORA S.A.;;;2007-01-02;020672;2007-04-20;Categoria B;2010-01-01;Ativo;2007-04-20;Brasil;Brasil;Securitização de Recebíveis;Aquisição e securitização de recebíveis imobiliários;Fase Pré-Operacional;2007-04-20;Privado;2007-02-01;31;12;2018-12-31;www.bresco.com.br
08.764.621/0001-53;2019-01-01;1;82261;GENERAL SHOPPING E OUTLETS DO BRASIL S.A.;2018-03-26;GENERAL SHOPPING BRASIL S.A.;2007-03-06;021008;2007-07-26;Categoria A;2010-01-01;Ativo;2007-07-26;Brasil;Brasil;Comércio (Atacado e Varejo);Administração de Shopping Centers;Fase Operacional;2007-07-26;Privado;2007-08-30;31;12;2007-03-06;www.generalshopping.com.br
08.769.451/0001-08;2019-01-01;3;88418;ISEC SECURITIZADORA S.A.;2012-12-13;IMOWEL SECURITIZADORA S.A.;2007-03-05;020818;2007-07-02;Categoria B;2010-01-01;Ativo;2007-07-02;Brasil;Brasil;Securitização de Recebíveis;Aquisição e securtização de créditos imobiliários e do agronegócio passiveis de securitizacão.;Fase Operacional;2012-12-01;Privado;2016-01-22;31;12;2017-06-19;www.grupoisecbrasil.com.br
