CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;CATEG_DOC;ID_DOC;DT_RECEB;LINK_DOC
00.272.185/0001-93;2020-01-01;1;CIMS S.A.;014818;FCA;95345;2020-07-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=95345
00.336.701/0001-04;2020-01-01;1;TELEC BRASILEIRAS S.A. TELEBRAS;011258;FCA;94917;2020-07-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=94917
00.336.701/0001-04;2020-01-01;2;TELEC BRASILEIRAS S.A. TELEBRAS;011258;FCA;100102;2021-02-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=100102
00.359.742/0001-08;2020-01-01;1;FICTOR ALIMENTOS S.A.;015423;FCA;92202;2020-04-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=92202
00.383.281/0001-09;2020-01-01;1;BNDES PARTICIPACOES S.A. - BNDESPAR;016772;FCA;91310;2020-03-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=91310
00.383.281/0001-09;2020-01-01;2;BNDES PARTICIPACOES S.A. - BNDESPAR;016772;FCA;92674;2020-05-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=92674
00.389.481/0001-79;2020-01-01;1;LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIO S.A.;024880;FCA;95384;2020-07-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=95384
00.389.481/0001-79;2020-01-01;2;LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIO S.A.;024880;FCA;99897;2021-02-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=99897
00.416.968/0001-01;2020-01-01;1;BANCO INTER S.A.;024406;FCA;90654;2020-01-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=90654
00.545.378/0001-70;2020-01-01;1;SERRA AZUL WATER PARK SA;014966;FCA;94884;2020-07-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=94884
00.622.416/0001-41;2020-01-01;1;STATKRAFT ENERGIAS RENOVAVEIS S.A.;022594;FCA;90341;2020-01-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=90341
00.644.907/0001-93;2020-01-01;1;INVESTCO S.A.;018589;FCA;91058;2020-02-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=91058
00.743.065/0001-27;2020-01-01;1;LITEL PARTICIPACOES S.A.;015091;FCA;91814;2020-03-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=91814
00.743.065/0001-27;2020-01-01;2;LITEL PARTICIPACOES S.A.;015091;FCA;92178;2020-04-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=92178
00.743.065/0001-27;2020-01-01;3;LITEL PARTICIPACOES S.A.;015091;FCA;93549;2020-05-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=93549
00.776.574/0001-56;2020-01-01;1;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;020990;FCA;93607;2020-05-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=93607
00.861.626/0001-92;2020-01-01;1;CONC RODOVIA PRES. DUTRA S.A.;019577;FCA;94155;2020-06-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=94155
00.864.214/0001-06;2020-01-01;1;ENERGISA S.A.;015253;FCA;94084;2020-06-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=94084
00.864.214/0001-06;2020-01-01;2;ENERGISA S.A.;015253;FCA;94094;2020-06-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=94094
00.864.214/0001-06;2020-01-01;3;ENERGISA S.A.;015253;FCA;98814;2020-11-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=98814
00.864.214/0001-06;2020-01-01;4;ENERGISA S.A.;015253;FCA;100112;2021-02-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=100112
00.897.864/0001-58;2020-01-01;1;SANTA CATARINA PART INVEST SA;015199;FCA;92027;2020-03-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=92027
00.897.864/0001-58;2020-01-01;2;SANTA CATARINA PART INVEST SA;015199;FCA;95723;2020-08-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=95723
00.897.864/0001-58;2020-01-01;3;SANTA CATARINA PART INVEST SA;015199;FCA;99795;2021-01-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=99795
00.924.429/0001-75;2020-01-01;1;FERROVIA CENTRO-ATLANTICA S.A.;015369;FCA;95642;2020-08-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=95642
00.938.574/0001-05;2020-01-01;1;CONC RIO-TERESOPOLIS S.A.;019208;FCA;93817;2020-06-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=93817
00.974.211/0001-25;2020-01-01;1;LINHA AMARELA S.A. - LAMSA;024937;FCA;93331;2020-05-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=93331
00.979.969/0001-56;2020-01-01;1;CAIXA ADM DIV PUB ESTADUAL SA;015717;FCA;92663;2020-05-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=92663
01.027.058/0001-91;2020-01-01;1;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;021733;FCA;90608;2020-01-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=90608
01.083.200/0001-18;2020-01-01;1;NEOENERGIA S.A.;015539;FCA;90681;2020-01-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=90681
01.083.200/0001-18;2020-01-01;2;NEOENERGIA S.A.;015539;FCA;91278;2020-03-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=91278
01.104.937/0001-70;2020-01-01;1;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;015784;FCA;91414;2020-03-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=91414
01.104.937/0001-70;2020-01-01;2;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;015784;FCA;94773;2020-07-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=94773
01.107.327/0001-20;2020-01-01;1;BBM LOGÍSTICA S.A.;024660;FCA;90897;2020-02-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=90897
01.258.944/0001-26;2020-01-01;1;RUMO MALHA SUL S.A.;015709;FCA;95564;2020-07-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=95564
01.319.044/0001-41;2020-01-01;1;WTC AMAZONAS SUITE HOTEL S.A.;015741;FCA;91952;2020-03-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=91952
01.319.044/0001-41;2020-01-01;2;WTC AMAZONAS SUITE HOTEL S.A.;015741;FCA;95349;2020-07-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=95349
01.417.222/0001-77;2020-01-01;1;MRS LOGISTICA S.A.;017949;FCA;90457;2020-01-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=90457
01.417.222/0001-77;2020-01-01;2;MRS LOGISTICA S.A.;017949;FCA;92905;2020-05-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=92905
01.543.032/0001-04;2020-01-01;1;EQUATORIAL GOIÁS DISTRIBUIDORA DE ENERGIA S.A.;025577;FCA;97106;2020-12-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=97106
01.545.826/0001-07;2020-01-01;1;GAFISA S.A.;016101;FCA;91350;2020-03-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=91350
01.547.749/0001-16;2020-01-01;1;521 PARTICIPACOES S.A. - EM LIQUIDAÇÃO EXTRAJUDICIAL;016330;FCA;91813;2020-03-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=91813
01.547.749/0001-16;2020-01-01;2;521 PARTICIPACOES S.A. - EM LIQUIDAÇÃO EXTRAJUDICIAL;016330;FCA;96463;2020-08-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=96463
01.548.981/0001-79;2020-01-01;1;INVESTIMENTOS BEMGE S.A.;006041;FCA;90690;2020-01-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=90690
01.548.981/0001-79;2020-01-01;2;INVESTIMENTOS BEMGE S.A.;006041;FCA;92407;2020-04-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=92407
01.548.981/0001-79;2020-01-01;3;INVESTIMENTOS BEMGE S.A.;006041;FCA;97953;2020-10-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=97953
01.599.101/0001-93;2020-01-01;1;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;FCA;95997;2020-09-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=95997
01.599.101/0001-93;2020-01-01;2;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;FCA;97504;2020-10-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=97504
01.599.101/0001-93;2020-01-01;3;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;FCA;97522;2020-10-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=97522
01.616.929/0001-02;2020-01-01;1;SANEAMENTO DE GOIAS SA;019186;FCA;90706;2020-02-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=90706
01.616.929/0001-02;2020-01-01;2;SANEAMENTO DE GOIAS SA;019186;FCA;91891;2020-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=91891
01.616.929/0001-02;2020-01-01;3;SANEAMENTO DE GOIAS SA;019186;FCA;93203;2020-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=93203
01.838.723/0001-27;2020-01-01;1;BRF S.A.;016292;FCA;95241;2020-07-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=95241
01.851.771/0001-55;2020-01-01;1;524 PARTICIPACOES S.A.;016284;FCA;90583;2020-01-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=90583
01.851.771/0001-55;2020-01-01;2;524 PARTICIPACOES S.A.;016284;FCA;95801;2020-08-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=95801
01.858.774/0001-10;2020-01-01;1;BV LEASING - ARRENDAMENTO MERCANTIL S.A.;020133;FCA;90786;2020-02-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=90786
01.896.779/0001-38;2020-01-01;1;CSU DIGITAL S.A.;020044;FCA;93479;2020-05-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=93479
01.896.779/0001-38;2020-01-01;2;CSU DIGITAL S.A.;020044;FCA;96518;2020-08-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=96518
01.917.818/0001-36;2020-01-01;1;LIGHT ENERGIA S.A.;023000;FCA;93585;2020-05-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=93585
01.917.818/0001-36;2020-01-01;2;LIGHT ENERGIA S.A.;023000;FCA;97603;2020-10-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=97603
01.917.818/0001-36;2020-01-01;3;LIGHT ENERGIA S.A.;023000;FCA;99302;2020-12-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=99302
01.938.783/0001-11;2020-01-01;1;CIA PARTICIPACOES ALIANCA DA BAHIA;018708;FCA;91403;2020-03-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=91403
01.957.772/0001-89;2020-01-01;1;SUL 116 PARTICIPACOES S.A.;016438;FCA;96453;2020-08-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=96453
01.971.614/0001-83;2020-01-01;1;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;016497;FCA;90652;2020-01-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=90652
01.989.044/0001-59;2020-01-01;1;WTC RIO EMPREEND. E PARTICIPAÇÕES S.A.;016551;FCA;91953;2020-03-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=91953
01.989.044/0001-59;2020-01-01;2;WTC RIO EMPREEND. E PARTICIPAÇÕES S.A.;016551;FCA;95327;2020-07-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=95327
02.016.440/0001-62;2020-01-01;1;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;016527;FCA;90732;2020-02-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=90732
02.062.747/0001-08;2020-01-01;1;SUDESTE S.A.;016586;FCA;90584;2020-01-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=90584
02.062.747/0001-08;2020-01-01;2;SUDESTE S.A.;016586;FCA;95803;2020-08-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=95803
02.084.220/0001-76;2020-01-01;1;NUMERAL 80 PARTICIPAÇÕES S.A.;016446;FCA;96635;2020-08-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=96635
02.105.040/0001-23;2020-01-01;1;VIRGO II COMPANHIA DE SECURITIZACAO;018287;FCA;90935;2020-02-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=90935
02.105.040/0001-23;2020-01-01;2;VIRGO II COMPANHIA DE SECURITIZACAO;018287;FCA;90970;2020-02-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=90970
02.105.040/0001-23;2020-01-01;3;VIRGO II COMPANHIA DE SECURITIZACAO;018287;FCA;93191;2020-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=93191
02.105.040/0001-23;2020-01-01;4;VIRGO II COMPANHIA DE SECURITIZACAO;018287;FCA;94840;2020-07-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=94840
02.117.801/0001-67;2020-01-01;1;BONAIRE PARTICIPACOES S.A. - EM LIQUIDAÇÃO;016560;FCA;93722;2020-06-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=93722
02.117.801/0001-67;2020-01-01;2;BONAIRE PARTICIPACOES S.A. - EM LIQUIDAÇÃO;016560;FCA;96473;2020-08-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=96473
02.149.205/0001-69;2020-01-01;1;PORTO SEGURO S.A.;016659;FCA;90316;2020-01-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=90316
02.162.616/0001-94;2020-01-01;1;UPTICK PARTICIPACOES S.A. - EM LIQUIDAÇÃO;016624;FCA;91550;2020-03-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=91550
02.193.750/0001-52;2020-01-01;1;DEXXOS PARTICIPAÇÕES S.A.;016632;FCA;95573;2020-07-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=95573
02.193.750/0001-52;2020-01-01;2;DEXXOS PARTICIPAÇÕES S.A.;016632;FCA;97703;2020-10-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=97703
02.193.750/0001-52;2020-01-01;3;DEXXOS PARTICIPAÇÕES S.A.;016632;FCA;99192;2020-12-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=99192
02.193.750/0001-52;2020-01-01;4;DEXXOS PARTICIPAÇÕES S.A.;016632;FCA;99238;2020-12-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=99238
02.193.750/0001-52;2020-01-01;5;DEXXOS PARTICIPAÇÕES S.A.;016632;FCA;103019;2021-04-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103019
02.193.750/0001-52;2020-01-01;6;DEXXOS PARTICIPAÇÕES S.A.;016632;FCA;103561;2021-05-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103561
02.201.787/0001-85;2020-01-01;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;FCA;91724;2020-03-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=91724
02.217.319/0001-07;2020-01-01;1;YBYRÁ CAPITAL S.A.;016705;FCA;90585;2020-01-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=90585
02.217.319/0001-07;2020-01-01;2;YBYRÁ CAPITAL S.A.;016705;FCA;95804;2020-08-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=95804
