CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Empresarial;Valor_Mobiliario;Sigla_Classe_Acao_Preferencial;Classe_Acao_Preferencial;Codigo_Negociacao;Composicao_BDR_Unit;Mercado;Sigla_Entidade_Administradora;Entidade_Administradora;Data_Inicio_Negociacao;Data_Fim_Negociacao;Segmento;Data_Inicio_Listagem;Data_Fim_Listagem
00.272.185/0001-93;2018-01-01;1;74257;CIMS S.A.;Ações Ordinárias;;;CMFA3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1995-03-14;;Básico;1995-03-14;
00.272.185/0001-93;2018-01-01;1;74257;CIMS S.A.;Ações Preferenciais;;;CMFA4;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1995-03-14;;Básico;1995-03-14;
00.336.701/0001-04;2018-01-01;4;79956;TELEC BRASILEIRAS S.A. TELEBRAS;Ações Ordinárias;;;;;;;;;;;;
00.354.053/0001-00;2018-01-01;3;74590;KOSMOS COMÉRCIO DE VESTUÁRIO S/A - EM RECUPERAÇÃO JUDICIAL;Ações Ordinárias;;;;;;;;;;;;
00.354.053/0001-00;2018-01-01;3;74590;KOSMOS COMÉRCIO DE VESTUÁRIO S/A - EM RECUPERAÇÃO JUDICIAL;Ações Preferenciais;;;LOAR11;;;;;;;;;
00.359.742/0001-08;2018-01-01;2;77710;ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;Ações Ordinárias;;;ATOM3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1996-02-28;;Nível 2 de Governança Corporativa;1996-02-28;
00.416.968/0001-01;2018-01-01;5;82846;BANCO INTER S.A.;Ações Preferenciais;PNA;Preferencial Classe A;BIDI4;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2018-05-11;;Nível 1 de Governança Corporativa;2018-04-30;
00.416.968/0001-01;2018-01-01;5;82846;BANCO INTER S.A.;Units;;;BIDI11;1 PN + 3 Recibos de Subscrição;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2018-04-30;2018-05-10;Nível 1 de Governança Corporativa;2018-04-30;
00.514.998/0001-42;2018-01-01;1;72017;ELETRON SA;Ações Ordinárias;;;ETRO3B;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1999-05-11;;Básico;1999-05-11;
00.545.378/0001-70;2018-01-01;2;74487;SERRA AZUL WATER PARK SA;Ações Ordinárias;;;00000;;Balcão Não-Organizado;;;;;;1995-07-26;2010-04-30
00.622.416/0001-41;2018-01-01;2;73146;STATKRAFT ENERGIAS RENOVÁVEIS S/A;Ações Ordinárias;;;STKF3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2011-10-03;;Bovespa Mais;2011-09-19;
00.644.907/0001-93;2018-01-01;2;75459;INVESTCO S.A.;Ações Preferenciais;PNC;Preferencial Classe C;00;;Balcão Não-Organizado;;;;;;2000-02-04;
00.644.907/0001-93;2018-01-01;2;75459;INVESTCO S.A.;Ações Preferenciais;PNA;Preferencial Classe A;00;;Balcão Não-Organizado;;;;;;2000-02-04;
00.644.907/0001-93;2018-01-01;2;75459;INVESTCO S.A.;Ações Preferenciais;PNR;Preferencial Classe R;00;;Balcão Não-Organizado;;;;;;2000-02-04;
00.644.907/0001-93;2018-01-01;2;75459;INVESTCO S.A.;Ações Preferenciais;PNB;Preferencial Classe B;00;;Balcão Não-Organizado;;;;;;2000-02-04;
00.743.065/0001-27;2018-01-01;3;76388;LITEL PARTICIPACOES S.A.;Ações Ordinárias;;;007424;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2000-10-18;;Básico;2000-10-18;
00.776.574/0001-56;2018-01-01;1;70831;B2W - COMPANHIA DIGITAL;Ações Ordinárias;;;;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2007-08-08;;Novo Mercado;2007-08-08;
00.864.214/0001-06;2018-01-01;3;74404;ENERGISA S.A.;Ações Ordinárias;;;ENGI3;;Balcão Não-Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1995-12-20;;Bovespa Mais N2;1995-12-20;
00.864.214/0001-06;2018-01-01;3;74404;ENERGISA S.A.;Debêntures;;;;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2015-08-15;;Básico;2015-08-15;
00.864.214/0001-06;2018-01-01;3;74404;ENERGISA S.A.;Ações Preferenciais;;;ENGI4;;Balcão Não-Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1995-12-20;;Bovespa Mais N2;1995-12-20;
00.864.214/0001-06;2018-01-01;3;74404;ENERGISA S.A.;Units;;;ENGI11;1 ENG3 e 4 ENGI4;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2009-11-06;;Bovespa Mais N2;2009-11-06;
00.866.577/0001-80;2018-01-01;1;70761;SAUIPE SA;Ações Ordinárias;;;;;;;;;;;;
00.897.864/0001-58;2018-01-01;3;99796;SANTA CATARINA PART INVEST SA;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1995-12-14;1995-12-14;Básico;1995-12-14;1995-12-14
00.924.429/0001-75;2018-01-01;1;74942;FERROVIA CENTRO-ATLANTICA S.A.;Ações Ordinárias;;;VSPT3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1996-02-14;;Básico;1996-02-14;
00.924.429/0001-75;2018-01-01;1;74942;FERROVIA CENTRO-ATLANTICA S.A.;Ações Preferenciais;;;VSPT4;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1996-02-14;;Básico;1996-02-14;
00.938.574/0001-05;2018-01-01;3;81289;CONC RIO-TERESOPOLIS S.A.;Debêntures Conversíveis;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2001-12-26;;Básico;2001-12-26;
01.027.058/0001-91;2018-01-01;2;71254;CIELO S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2009-06-26;;Nível 1 de Governança Corporativa;2009-06-26;
01.083.200/0001-18;2018-01-01;3;76568;NEOENERGIA S.A.;Ações Ordinárias;;;;;;;;;;;;
01.104.937/0001-70;2018-01-01;1;72690;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;Ações Ordinárias;;;LIPR3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1996-09-30;;Básico;1996-09-30;
01.107.327/0001-20;2018-01-01;3;81157;BBM Logística S.A.;Ações Ordinárias;;;BBM;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2019-03-11;;Bovespa Mais;2019-02-27;
01.258.943/0001-81;2018-01-01;1;72550;ITAITINGA PARTICIPACOES SA;Ações Ordinárias;;;;;;;;;;;;
01.258.943/0001-81;2018-01-01;1;72550;ITAITINGA PARTICIPACOES SA;Ações Preferenciais;;;;;;;;;;;;
01.258.945/0001-70;2018-01-01;1;72547;GRUÇAI PARTICIPAÇÕES SA;Ações Ordinárias;;;;;;;;;;;;
01.258.945/0001-70;2018-01-01;1;72547;GRUÇAI PARTICIPAÇÕES SA;Ações Preferenciais;;;;;;;;;;;;
01.287.588/0001-79;2018-01-01;1;73560;DASS NORDESTE CALÇADOS E ARTIGOS ESPORTIVOS S.A;Ações Ordinárias;;;;;;;;;;;;
01.417.222/0001-77;2018-01-01;3;77866;MRS LOGISTICA S.A.;Ações Ordinárias;;;MRSA3;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1998-12-18;;Básico;1998-12-18;
01.417.222/0001-77;2018-01-01;3;77866;MRS LOGISTICA S.A.;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2000-10-11;;Básico;2000-10-11;
01.417.222/0001-77;2018-01-01;3;77866;MRS LOGISTICA S.A.;Ações Preferenciais;PNA;Preferencial Classe A;MRSA5;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1998-12-18;;Básico;1998-12-18;
01.417.222/0001-77;2018-01-01;3;77866;MRS LOGISTICA S.A.;Ações Preferenciais;PNB;Preferencial Classe B;MRSA6;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1998-12-18;;Básico;1998-12-18;
01.545.826/0001-07;2018-01-01;5;79712;GAFISA S.A.;Ações Ordinárias;;;GAFS3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2006-02-16;;Novo Mercado;2006-02-16;
01.545.826/0001-07;2018-01-01;5;79712;GAFISA S.A.;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2008-05-05;;Básico;2008-05-05;
01.548.981/0001-79;2018-01-01;4;72066;INVESTIMENTOS BEMGE S.A.;Ações Ordinárias;;;FIGE3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1977-07-20;;Básico;1977-07-20;
01.548.981/0001-79;2018-01-01;4;72066;INVESTIMENTOS BEMGE S.A.;Ações Preferenciais;;;FIGE4;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1977-07-20;;Básico;1977-07-20;
01.616.929/0001-02;2018-01-01;1;71109;SANEAMENTO DE GOIAS SA;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2015-08-07;;;2015-08-07;
01.838.723/0001-27;2018-01-01;2;77750;BRF S.A.;Ações Ordinárias;;;BRFS3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2006-02-17;;Novo Mercado;2006-02-17;
01.851.771/0001-55;2018-01-01;1;72006;524 PARTICIPAÇOES SA;Ações Ordinárias;;;QVQP3B;;Balcão Não-Organizado;;;;;;1997-05-30;
01.896.779/0001-38;2018-01-01;1;71327;CSU CARDSYSTEM S/A;Ações Ordinárias;;;CARD3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2006-04-25;;Novo Mercado;2006-04-25;
01.917.705/0001-30;2018-01-01;3;77654;AES ELPA S.A.;Ações Ordinárias;;;AELP3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2002-11-06;;Nível 2 de Governança Corporativa;2002-11-06;
01.938.783/0001-11;2018-01-01;2;82107;CIA PARTICIPACOES ALIANCA DA BAHIA;Ações Ordinárias;;;PEAB3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2000-07-26;;Básico;2000-07-26;
01.938.783/0001-11;2018-01-01;2;82107;CIA PARTICIPACOES ALIANCA DA BAHIA;Ações Preferenciais;;;PEAB4;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2000-07-26;;Básico;2000-07-26;
01.957.772/0001-89;2018-01-01;1;70961;SUL 116 PARTICIPAÇÕES S.A.;Ações Ordinárias;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1998-02-20;;Básico;1997-09-03;
01.971.614/0001-83;2018-01-01;1;71039;EMP.NAC.C., RÉDITO E PART. S.A. ENCORPAR;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1997-10-07;;Nível 2 de Governança Corporativa;1997-10-07;
02.062.747/0001-08;2018-01-01;2;74006;SUDESTE S.A.;Ações Ordinárias;;;OPSE3B;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1997-11-26;;Básico;1997-11-26;
02.084.220/0001-76;2018-01-01;1;71969;Numeral 80 Participações S.A.;Units;;;STBR11;1 ON + 4 PNs;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2006-10-13;2007-12-05;Nível 2 de Governança Corporativa;1997-09-16;2017-08-18
02.105.040/0001-23;2018-01-01;2;73813;CIBRASEC - COMPANHIA BRASILEIRA DE SECURITIZACAO;Certificados de Recebíveis Imobiliários;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1999-11-23;;Básico;1999-11-23;
02.105.040/0001-23;2018-01-01;2;73813;CIBRASEC - COMPANHIA BRASILEIRA DE SECURITIZACAO;Certificado de Recebíveis do Agronegócio;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2016-12-20;;Básico;2016-12-20;
02.117.801/0001-67;2018-01-01;4;79983;BONAIRE PARTICIPACOES S.A. - Em Liquidação;Ações Ordinárias;;;BNPA3B;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2000-10-18;;Básico;2000-10-18;
02.149.205/0001-69;2018-01-01;1;71322;PORTO SEGURO SA;Ações Ordinárias;;;PSSA3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2004-11-22;;Novo Mercado;2004-11-22;
02.162.616/0001-94;2018-01-01;2;75522;UPTICK PARTICIPACOES S.A.;Ações Ordinárias;;;UPKP3B;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2000-10-18;;Básico;2000-10-18;
02.193.750/0001-52;2018-01-01;2;76305;GPC PARTICIPACOES S.A.;Ações Ordinárias;;;GPCP3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1997-11-20;;Básico;1997-11-20;
02.217.319/0001-07;2018-01-01;2;74009;ALEF S.A.;Ações Ordinárias;;;ALEF3B;;Balcão Não-Organizado;;;;;;1997-12-08;
02.258.422/0001-97;2018-01-01;1;71526;INEPAR EQUIPAMENTOS E MONTAGENS S.A- EM RECUPERAÇÃO JUDICIAL;Ações Ordinárias;;;;;;;;;;;;
02.258.422/0001-97;2018-01-01;1;71526;INEPAR EQUIPAMENTOS E MONTAGENS S.A- EM RECUPERAÇÃO JUDICIAL;Ações Preferenciais;;;;;;;;;;;;
02.291.077/0001-93;2018-01-01;2;73619;PRODUTORES ENERGET.DE MANSO S.A.- PROMAN;Ações Ordinárias;;;PRMN3B;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2004-01-28;;Básico;2004-01-28;
02.291.077/0001-93;2018-01-01;2;73619;PRODUTORES ENERGET.DE MANSO S.A.- PROMAN;Debêntures Conversíveis;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2002-02-07;;Básico;2002-02-07;
02.302.100/0001-06;2018-01-01;1;71817;EDP São Paulo Distribuição de Energia S.A.;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2014-04-30;;Básico;2014-04-30;
02.302.101/0001-42;2018-01-01;2;75189;EMAE - EMPRESA METROP.AGUAS ENERGIA S.A.;Ações Preferenciais;;;EMAE4;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1998-03-31;;Novo Mercado;1998-03-27;
02.318.346/0001-68;2018-01-01;1;72018;OPPORTUNITY ENERGIA E PARTICIPAÇÕES S.A.;Ações Ordinárias;;;OPHE3B;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1999-10-22;;Básico;1999-10-22;
02.328.280/0001-97;2018-01-01;1;70952;ELEKTRO REDES S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-07-08;;Nível 2 de Governança Corporativa;1998-07-08;
02.328.280/0001-97;2018-01-01;1;70952;ELEKTRO REDES S.A.;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2005-10-24;;;2005-10-24;
02.338.534/0001-58;2018-01-01;2;75173;LONGDIS S.A.;Ações Ordinárias;;;SPRT3B;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1998-06-30;;Básico;1998-06-30;
02.351.144/0001-18;2018-01-01;1;71141;TEGMA GESTÃO LOGÍSTICA SA;Ações Ordinárias;;;tgma3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2007-08-03;;Novo Mercado;2007-08-03;
02.357.251/0001-53;2018-01-01;1;85649;LIFEMED INDUSTRIAL DE EQUIP. E ART. MEDICOS E HOSP. S.A;Ações Ordinárias;;;;;;;;;;;;
02.363.917/0001-86;2018-01-01;1;74377;RET PARTICIPACOES S.A.;Ações Ordinárias;;;OPRE3B;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1998-06-09;2018-04-06;Básico;1998-05-28;2018-04-06
02.365.069/0001-44;2018-01-01;6;78087;IDEIASNET S.A.;Ações Ordinárias;;;IDNT3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2018-01-08;;Básico;2000-06-08;
02.382.073/0001-10;2018-01-01;2;80370;PROLAGOS S/A - CONC. DE SERVICOS PÚBLICOS DE ÁGUA E ESGOTO;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2017-09-20;;Básico;2017-09-20;
02.387.241/0001-60;2018-01-01;2;73679;RUMO S.A.;Ações Ordinárias;;;RAIL3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2015-04-01;;Novo Mercado;2015-04-01;
02.429.144/0001-93;2018-01-01;1;71178;CPFL ENERGIA SA;Ações Ordinárias;;;CPFE3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2004-09-29;;Novo Mercado;2004-09-29;
02.429.144/0001-93;2018-01-01;1;71178;CPFL ENERGIA SA;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2000-05-19;;Básico;2000-05-18;
02.451.848/0001-62;2018-01-01;4;78772;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2006-08-01;;Básico;2006-08-01;
02.451.848/0001-62;2018-01-01;4;78772;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;Debêntures;;;;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2016-08-01;;Básico;2016-08-01;
02.451.848/0001-62;2018-01-01;4;78772;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;Nota Comercial;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2016-11-17;;Básico;2016-11-17;
02.465.783/0001-04;2018-01-01;3;75772;FUTURETEL S.A.;Ações Ordinárias;;;FTRT3B;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1998-07-02;;Básico;1998-07-02;
02.474.103/0001-19;2018-01-01;2;79713;ENGIE BRASIL ENERGIA S.A.;Ações Ordinárias;;;EGIE3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2005-11-16;;Novo Mercado;1998-05-28;
02.474.103/0001-19;2018-01-01;2;79713;ENGIE BRASIL ENERGIA S.A.;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2014-12-15;;Básico;2014-12-15;
02.476.710/0001-18;2018-01-01;1;74378;TELINVEST S.A.;Ações Ordinárias;;;TLVT3B;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1998-06-18;2018-04-06;Básico;1998-06-18;2018-04-06
02.509.186/0001-34;2018-01-01;1;73138;TRIÂNGULO DO SOL AUTO-ESTRADAS S/A.;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2013-02-25;;Básico;2013-02-25;
02.541.982/0001-54;2018-01-01;3;78216;SOMOS EDUCAÇÃO S.A.;Ações Ordinárias;;;SEDU3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2014-10-23;;Novo Mercado;2011-07-26;
02.558.115/0001-21;2018-01-01;2;73220;TIM PARTICIPACOES S.A.;Ações Ordinárias;;;TIMP3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2011-08-03;;Novo Mercado;1998-09-21;
02.558.157/0001-62;2018-01-01;1;71074;TELEFÔNICA BRASIL S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-08-19;;Nível 2 de Governança Corporativa;1998-08-19;
02.591.787/0001-39;2018-01-01;1;70897;CAPITALPART PARTICIPAÇÕES SA;Ações Ordinárias;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1998-07-20;;Básico;1998-07-09;
02.604.860/0001-60;2018-01-01;5;76536;INNCORP S.A.;Ações Ordinárias;;;SLCTB3;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1998-07-22;;Básico;1998-07-20;
02.604.997/0001-14;2018-01-01;2;78351;NEWTEL PARTICIPACOES S.A.;Ações Ordinárias;;;NEWT3B;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1998-07-22;;Básico;1998-07-20;
02.643.896/0001-52;2018-01-01;2;75185;REAL AI PIC Securitizadora de Créditos Imobiliários S.A.;Certificados de Recebíveis Imobiliários;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2008-05-20;;Básico;2008-05-20;
02.664.042/0001-52;2018-01-01;1;71619;TERMINAL GARAGEM MENEZES CORTES SA;Ações Ordinárias;;;;;;;;;;;;
02.762.113/0001-50;2018-01-01;1;71473;BRAZILIAN FINANCE & REAL ESTATE S.A.;Ações Ordinárias;;;BFRE3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2012-07-16;;Básico;2012-07-16;
02.762.113/0001-50;2018-01-01;1;71473;BRAZILIAN FINANCE & REAL ESTATE S.A.;Ações Preferenciais;PNB;Preferencial Classe B;BFRE12;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2012-07-16;;Básico;2012-07-16;
02.762.113/0001-50;2018-01-01;1;71473;BRAZILIAN FINANCE & REAL ESTATE S.A.;Ações Preferenciais;PNA;Preferencial Classe A;BFRE11;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2012-07-16;;Básico;2012-07-16;
02.762.115/0001-49;2018-01-01;1;71250;MMX MINERAÇÃO E METÁLICOS S.A.;Ações Ordinárias;;;MMXM3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2006-07-24;;Novo Mercado;2006-07-24;
02.762.121/0001-04;2018-01-01;1;71961;SANTOS BRASIL PARTICIPAÇÕES S.A.;Ações Ordinárias;;;STBP3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2016-09-22;;Novo Mercado;2016-09-22;
02.762.121/0001-04;2018-01-01;1;71961;SANTOS BRASIL PARTICIPAÇÕES S.A.;Units;;;STBP11;1 ON + 4 PNs;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2007-12-05;2016-08-19;Nível 2 de Governança Corporativa;2007-12-05;2016-08-19
02.762.124/0001-30;2018-01-01;1;72044;BETAPART PARTICIPAÇÕES SA;Ações Ordinárias;;;BETP3B;;Balcão Não-Organizado;;;;;;1998-11-06;
02.783.423/0001-50;2018-01-01;4;76666;ALTERE SECURITIZADORA S.A.;Certificados de Recebíveis Imobiliários;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2003-07-30;;Básico;2003-07-30;
02.783.423/0001-50;2018-01-01;4;76666;ALTERE SECURITIZADORA S.A.;Certificado de Recebíveis do Agronegócio;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2017-03-13;;Básico;2017-03-13;
02.796.775/0001-40;2018-01-01;1;72045;GAMA PARTICIPAÇÕES S.A.;Ações Ordinárias;;;OPGM3B;;Balcão Não-Organizado;;;;;;2002-12-31;
02.800.026/0001-40;2018-01-01;1;70738;KROTON EDUCACIONAL S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2012-12-05;;Nível 1 de Governança Corporativa;2012-12-05;
02.846.056/0001-97;2018-01-01;1;71675;CCR S.A.;Ações Ordinárias;;;CCRO3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2002-01-31;;Novo Mercado;2002-01-31;
02.860.694/0001-62;2018-01-01;1;71475;T4F ENTRETENIMENTO SA;Ações Ordinárias;;;SHOW3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2011-04-11;;Novo Mercado;2011-04-11;
02.916.265/0001-60;2018-01-01;3;76543;JBS S.A.;Ações Ordinárias;;;JBSS3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2007-03-29;;Novo Mercado;2007-03-29;
02.932.074/0001-91;2018-01-01;5;75975;HYPERA S.A.;Ações Ordinárias;;;HYPE3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2008-04-17;;Nível 1 de Governança Corporativa;2008-04-17;
