CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;CATEG_DOC;ID_DOC;DT_RECEB;LINK_DOC
00.354.053/0001-00;2017-01-01;4;KOSMOS COMÉRCIO DE VESTUÁRIO S/A - EM RECUPERAÇÃO JUDICIAL;015083;FCA;70528;2017-12-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=70528
00.359.742/0001-08;2017-01-01;1;ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;015423;FCA;62171;2017-01-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=62171
00.359.742/0001-08;2017-01-01;2;ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;015423;FCA;63997;2017-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=63997
00.359.742/0001-08;2017-01-01;3;ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;015423;FCA;64547;2017-05-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=64547
00.359.742/0001-08;2017-01-01;4;ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;015423;FCA;65453;2017-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=65453
00.359.742/0001-08;2017-01-01;5;ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;015423;FCA;67169;2017-07-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=67169
00.359.742/0001-08;2017-01-01;6;ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;015423;FCA;67172;2017-07-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=67172
00.383.281/0001-09;2017-01-01;1;BNDES PARTICIPACOES S.A. - BNDESPAR;016772;FCA;63048;2017-03-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=63048
00.383.281/0001-09;2017-01-01;2;BNDES PARTICIPACOES S.A. - BNDESPAR;016772;FCA;66492;2017-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=66492
00.514.998/0001-42;2017-01-01;1;ELETRON S.A.;016209;FCA;62461;2017-02-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=62461
00.514.998/0001-42;2017-01-01;2;ELETRON S.A.;016209;FCA;64378;2017-04-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=64378
00.545.378/0001-70;2017-01-01;1;SERRA AZUL WATER PARK SA;014966;FCA;63579;2017-03-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=63579
00.545.378/0001-70;2017-01-01;2;SERRA AZUL WATER PARK SA;014966;FCA;64562;2017-05-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=64562
00.545.378/0001-70;2017-01-01;3;SERRA AZUL WATER PARK SA;014966;FCA;65625;2017-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=65625
00.592.603/0001-20;2017-01-01;1;MAGNESITA MINERAÇÃO S.A.;024244;FCA;68978;2017-10-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=68978
00.622.416/0001-41;2017-01-01;1;STATKRAFT ENERGIAS RENOVAVEIS S.A.;022594;FCA;63106;2017-03-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=63106
00.622.416/0001-41;2017-01-01;2;STATKRAFT ENERGIAS RENOVAVEIS S.A.;022594;FCA;64651;2017-05-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=64651
00.622.416/0001-41;2017-01-01;3;STATKRAFT ENERGIAS RENOVAVEIS S.A.;022594;FCA;66999;2017-07-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=66999
00.622.416/0001-41;2017-01-01;4;STATKRAFT ENERGIAS RENOVAVEIS S.A.;022594;FCA;69898;2017-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=69898
00.644.907/0001-93;2017-01-01;1;INVESTCO S.A.;018589;FCA;62723;2017-02-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=62723
00.644.907/0001-93;2017-01-01;2;INVESTCO S.A.;018589;FCA;64328;2017-04-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=64328
00.644.907/0001-93;2017-01-01;3;INVESTCO S.A.;018589;FCA;68487;2017-08-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=68487
00.743.065/0001-27;2017-01-01;1;LITEL PARTICIPACOES S.A.;015091;FCA;62593;2017-02-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=62593
00.743.065/0001-27;2017-01-01;2;LITEL PARTICIPACOES S.A.;015091;FCA;64671;2017-05-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=64671
00.776.574/0001-56;2017-01-01;1;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;020990;FCA;61906;2017-01-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=61906
00.861.626/0001-92;2017-01-01;1;CONC RODOVIA PRES. DUTRA S.A.;019577;FCA;61865;2017-01-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=61865
00.861.626/0001-92;2017-01-01;2;CONC RODOVIA PRES. DUTRA S.A.;019577;FCA;66488;2017-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=66488
00.861.626/0001-92;2017-01-01;3;CONC RODOVIA PRES. DUTRA S.A.;019577;FCA;69194;2017-10-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=69194
00.864.214/0001-06;2017-01-01;1;ENERGISA S.A.;015253;FCA;62292;2017-02-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=62292
00.864.214/0001-06;2017-01-01;2;ENERGISA S.A.;015253;FCA;65021;2017-05-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=65021
00.864.214/0001-06;2017-01-01;3;ENERGISA S.A.;015253;FCA;65841;2017-05-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=65841
00.866.577/0001-80;2017-01-01;1;SAUIPE SA;015261;FCA;63659;2017-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=63659
00.866.577/0001-80;2017-01-01;2;SAUIPE SA;015261;FCA;67589;2017-08-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=67589
00.897.864/0001-58;2017-01-01;1;SANTA CATARINA PART INVEST SA;015199;FCA;62837;2017-03-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=62837
00.897.864/0001-58;2017-01-01;2;SANTA CATARINA PART INVEST SA;015199;FCA;66408;2017-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=66408
00.897.864/0001-58;2017-01-01;3;SANTA CATARINA PART INVEST SA;015199;FCA;67605;2017-08-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=67605
00.897.864/0001-58;2017-01-01;4;SANTA CATARINA PART INVEST SA;015199;FCA;103037;2021-04-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103037
00.924.429/0001-75;2017-01-01;1;FERROVIA CENTRO-ATLANTICA S.A.;015369;FCA;61738;2017-01-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=61738
00.924.432/0001-99;2017-01-01;1;HOPI HARI SA;015377;FCA;61801;2017-01-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=61801
00.924.432/0001-99;2017-01-01;2;HOPI HARI SA;015377;FCA;62198;2017-01-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=62198
00.938.574/0001-05;2017-01-01;1;CONC RIO-TERESOPOLIS S.A.;019208;FCA;63807;2017-03-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=63807
00.938.574/0001-05;2017-01-01;2;CONC RIO-TERESOPOLIS S.A.;019208;FCA;64549;2017-05-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=64549
00.938.574/0001-05;2017-01-01;3;CONC RIO-TERESOPOLIS S.A.;019208;FCA;69370;2017-10-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=69370
00.979.969/0001-56;2017-01-01;1;CAIXA ADM DIV PUB ESTADUAL SA;015717;FCA;62288;2017-02-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=62288
00.979.969/0001-56;2017-01-01;2;CAIXA ADM DIV PUB ESTADUAL SA;015717;FCA;66026;2017-05-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=66026
00.994.533/0001-36;2017-01-01;1;COMERCIAL QUINTELLA COM EXP SA EM LIQUIDAÇÃO;015652;FCA;66412;2017-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=66412
00.994.533/0001-36;2017-01-01;2;COMERCIAL QUINTELLA COM EXP SA EM LIQUIDAÇÃO;015652;FCA;66423;2017-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=66423
01.027.058/0001-91;2017-01-01;1;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;021733;FCA;61712;2017-01-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=61712
01.083.200/0001-18;2017-01-01;1;NEOENERGIA S.A.;015539;FCA;62305;2017-02-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=62305
01.083.200/0001-18;2017-01-01;2;NEOENERGIA S.A.;015539;FCA;67052;2017-07-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=67052
01.104.937/0001-70;2017-01-01;1;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;015784;FCA;63624;2017-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=63624
01.258.943/0001-81;2017-01-01;1;ITAITINGA PARTICIPACOES S.A.;015865;FCA;62089;2017-01-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=62089
01.258.943/0001-81;2017-01-01;2;ITAITINGA PARTICIPACOES S.A.;015865;FCA;65092;2017-05-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=65092
01.258.944/0001-26;2017-01-01;1;RUMO MALHA SUL S.A.;015709;FCA;62907;2017-03-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=62907
01.258.944/0001-26;2017-01-01;2;RUMO MALHA SUL S.A.;015709;FCA;64091;2017-04-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=64091
01.258.944/0001-26;2017-01-01;3;RUMO MALHA SUL S.A.;015709;FCA;65125;2017-05-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=65125
01.258.944/0001-26;2017-01-01;4;RUMO MALHA SUL S.A.;015709;FCA;66583;2017-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=66583
01.258.944/0001-26;2017-01-01;5;RUMO MALHA SUL S.A.;015709;FCA;67010;2017-07-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=67010
01.258.944/0001-26;2017-01-01;6;RUMO MALHA SUL S.A.;015709;FCA;68629;2017-09-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=68629
01.258.945/0001-70;2017-01-01;1;GRUCAI PARTICIPACOES S.A.;015695;FCA;62087;2017-01-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=62087
01.258.945/0001-70;2017-01-01;2;GRUCAI PARTICIPACOES S.A.;015695;FCA;65090;2017-05-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=65090
01.319.044/0001-41;2017-01-01;1;WTC AMAZONAS SUITE HOTEL S.A.;015741;FCA;63578;2017-03-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=63578
01.319.044/0001-41;2017-01-01;2;WTC AMAZONAS SUITE HOTEL S.A.;015741;FCA;66317;2017-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=66317
01.417.222/0001-77;2017-01-01;1;MRS LOGISTICA S.A.;017949;FCA;63094;2017-03-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=63094
01.545.826/0001-07;2017-01-01;1;GAFISA S.A.;016101;FCA;62109;2017-01-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=62109
01.545.826/0001-07;2017-01-01;2;GAFISA S.A.;016101;FCA;64668;2017-05-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=64668
01.545.826/0001-07;2017-01-01;3;GAFISA S.A.;016101;FCA;68409;2017-08-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=68409
01.547.749/0001-16;2017-01-01;1;521 PARTICIPACOES S.A. - EM LIQUIDAÇÃO EXTRAJUDICIAL;016330;FCA;63472;2017-03-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=63472
01.548.981/0001-79;2017-01-01;1;INVESTIMENTOS BEMGE S.A.;006041;FCA;62050;2017-01-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=62050
01.548.981/0001-79;2017-01-01;2;INVESTIMENTOS BEMGE S.A.;006041;FCA;69087;2017-10-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=69087
01.608.571/0001-76;2017-01-01;1;BELAPART SA;016233;FCA;62463;2017-02-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=62463
01.608.571/0001-76;2017-01-01;2;BELAPART SA;016233;FCA;64375;2017-04-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=64375
01.616.929/0001-02;2017-01-01;1;SANEAMENTO DE GOIAS SA;019186;FCA;62403;2017-02-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=62403
01.616.929/0001-02;2017-01-01;2;SANEAMENTO DE GOIAS SA;019186;FCA;63165;2017-03-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=63165
01.654.604/0001-14;2017-01-01;1;CONCES DA ROD OSÓRIO-POA S/A - CONCEPA;017590;FCA;62212;2017-01-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=62212
01.654.604/0001-14;2017-01-01;2;CONCES DA ROD OSÓRIO-POA S/A - CONCEPA;017590;FCA;64551;2017-05-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=64551
01.838.723/0001-27;2017-01-01;1;BRF S.A.;016292;FCA;62383;2017-02-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=62383
01.838.723/0001-27;2017-01-01;2;BRF S.A.;016292;FCA;63170;2017-03-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=63170
01.838.723/0001-27;2017-01-01;3;BRF S.A.;016292;FCA;63335;2017-03-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=63335
01.838.723/0001-27;2017-01-01;4;BRF S.A.;016292;FCA;64237;2017-04-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=64237
01.838.723/0001-27;2017-01-01;5;BRF S.A.;016292;FCA;65791;2017-05-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=65791
01.838.723/0001-27;2017-01-01;6;BRF S.A.;016292;FCA;66608;2017-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=66608
01.838.723/0001-27;2017-01-01;7;BRF S.A.;016292;FCA;68909;2017-09-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=68909
01.838.723/0001-27;2017-01-01;8;BRF S.A.;016292;FCA;70317;2017-12-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=70317
01.851.771/0001-55;2017-01-01;1;524 PARTICIPACOES S.A.;016284;FCA;62462;2017-02-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=62462
01.851.771/0001-55;2017-01-01;2;524 PARTICIPACOES S.A.;016284;FCA;64372;2017-04-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=64372
