CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Empresarial;Valor_Mobiliario;Sigla_Classe_Acao_Preferencial;Classe_Acao_Preferencial;Codigo_Negociacao;Composicao_BDR_Unit;Mercado;Sigla_Entidade_Administradora;Entidade_Administradora;Data_Inicio_Negociacao;Data_Fim_Negociacao;Segmento;Data_Inicio_Listagem;Data_Fim_Listagem
00.272.185/0001-93;2024-01-01;1;137632;CIMS S.A.;Ações Preferenciais;;;CMFA4;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1995-03-14;;Básico;1995-03-14;
00.336.701/0001-04;2024-01-01;1;137263;TELEC BRASILEIRAS S.A. TELEBRAS;Ações Ordinárias;;;TELB3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1989-03-09;;Básico;1989-02-28;
00.336.701/0001-04;2024-01-01;1;137263;TELEC BRASILEIRAS S.A. TELEBRAS;Ações Preferenciais;PNA;Preferencial Classe A;TELB4;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1989-03-09;;Básico;1989-02-28;
00.357.038/0001-16;2024-01-01;4;142595;Centrais Elétricas do Norte do Brasil S.A.;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2024-10-07;;Básico;2024-09-15;
00.359.742/0001-08;2024-01-01;2;143939;FICTOR ALIMENTOS S.A.;Ações Ordinárias;;;FICT3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1996-02-28;;Básico;1996-02-28;
00.389.481/0001-79;2024-01-01;3;136981;LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIO S.A.;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2023-12-15;2023-12-19;Básico;2023-12-15;2023-12-19
00.545.378/0001-70;2024-01-01;2;134279;SERRA AZUL WATER PARK SA;Ações Ordinárias;;;00000;;Balcão Não-Organizado;;;;;;2010-04-29;2010-04-30
00.622.416/0001-41;2024-01-01;1;137925;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Ações Ordinárias;;;STKF3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2011-10-03;2018-09-27;Bovespa Mais;2011-09-19;
00.622.416/0001-41;2024-01-01;1;137925;STATKRAFT ENERGIAS RENOVAVEIS S.A.;Ações Ordinárias;;;STKF3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2018-09-28;;Básico;2011-09-19;
00.644.907/0001-93;2024-01-01;1;137815;INVESTCO S.A.;Ações Preferenciais;PNC;Preferencial Classe C;00;;Balcão Não-Organizado;;;;;;2000-02-04;
00.644.907/0001-93;2024-01-01;1;137815;INVESTCO S.A.;Ações Preferenciais;PNA;Preferencial Classe A;00;;Balcão Não-Organizado;;;;;;2000-02-04;
00.644.907/0001-93;2024-01-01;1;137815;INVESTCO S.A.;Ações Preferenciais;PNR;Preferencial Classe R;00;;Balcão Não-Organizado;;;;;;2000-02-04;
00.644.907/0001-93;2024-01-01;1;137815;INVESTCO S.A.;Ações Preferenciais;PNB;Preferencial Classe B;00;;Balcão Não-Organizado;;;;;;2000-02-04;
00.743.065/0001-27;2024-01-01;1;134224;LITEL PARTICIPACOES S.A.;Ações Ordinárias;;;LTEL3B;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2000-10-18;;Básico;2000-10-18;
00.776.574/0001-56;2024-01-01;1;138786;AMERICANAS S.A. - em Recuperação Judicial;Ações Ordinárias;;;AMER3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2007-08-08;;Novo Mercado;2007-08-08;
00.776.574/0001-56;2024-01-01;1;138786;AMERICANAS S.A. - em Recuperação Judicial;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2020-11-15;;Básico;2020-11-15;
00.864.214/0001-06;2024-01-01;1;138158;ENERGISA S.A.;Ações Ordinárias;;;ENGI3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1995-12-20;;Nível 2 de Governança Corporativa;1995-12-20;
00.864.214/0001-06;2024-01-01;1;138158;ENERGISA S.A.;Debêntures;;;;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2016-02-19;;Nível 2 de Governança Corporativa;2016-02-19;
00.864.214/0001-06;2024-01-01;1;138158;ENERGISA S.A.;Nota Comercial;;;;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2019-06-14;;Nível 2 de Governança Corporativa;2019-06-14;
00.864.214/0001-06;2024-01-01;1;138158;ENERGISA S.A.;Ações Preferenciais;;;ENGI4;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1995-12-20;;Nível 2 de Governança Corporativa;1995-12-20;
00.864.214/0001-06;2024-01-01;1;138158;ENERGISA S.A.;Units;;;ENGI11;1 ação ordinária e 4 ações preferenciais;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1995-12-20;;Nível 2 de Governança Corporativa;1995-12-20;
00.873.894/0001-24;2024-01-01;1;138304;Lets Rent a Car S/A;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2015-03-03;;Básico;2015-03-03;
00.897.864/0001-58;2024-01-01;1;138446;SANTA CATARINA PART INVEST SA;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1995-12-14;1995-12-14;Básico;1995-12-14;1995-12-14
00.924.429/0001-75;2024-01-01;4;140329;FERROVIA CENTRO-ATLANTICA S.A.;Ações Ordinárias;;;VSPT3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1996-02-14;;Básico;1996-02-14;
00.924.429/0001-75;2024-01-01;4;140329;FERROVIA CENTRO-ATLANTICA S.A.;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2022-06-20;;Básico;2022-06-20;
00.924.429/0001-75;2024-01-01;4;140329;FERROVIA CENTRO-ATLANTICA S.A.;Ações Preferenciais;;;VSPT4;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1996-02-14;;Básico;1996-02-14;
00.938.574/0001-05;2024-01-01;3;140470;CONC RIO-TERESOPOLIS S.A.;Ações Ordinárias;;;CRTE3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2023-10-11;;Básico;2001-12-26;
00.938.574/0001-05;2024-01-01;3;140470;CONC RIO-TERESOPOLIS S.A.;Debêntures Conversíveis;;;;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2023-10-11;;Básico;2001-12-26;
00.938.574/0001-05;2024-01-01;3;140470;CONC RIO-TERESOPOLIS S.A.;Ações Preferenciais;ONA;Ordinária Classe A;CRTE3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2023-10-11;;Básico;2001-12-26;
00.974.211/0001-25;2024-01-01;2;141613;Linha Amarela S.A. - LAMSA;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2012-05-31;;Básico;2012-05-31;
01.027.058/0001-91;2024-01-01;3;141555;CIELO S.A. -  Instituição de Pagamento;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2022-09-20;;Básico;2022-09-20;
01.083.200/0001-18;2024-01-01;2;139791;NEOENERGIA S.A.;Ações Ordinárias;;;NEOE3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2019-07-01;;Novo Mercado;2019-07-01;
01.083.200/0001-18;2024-01-01;2;139791;NEOENERGIA S.A.;Debêntures;;;;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2004-12-01;;Básico;2004-12-01;
01.104.937/0001-70;2024-01-01;2;138924;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;Ações Ordinárias;;;LIPR3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1996-09-30;;Básico;1996-09-30;
01.107.327/0001-20;2024-01-01;7;142155;BBM Logística S.A.;Ações Ordinárias;;;BBML3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2019-03-11;;Bovespa Mais;2019-02-27;
01.107.327/0001-20;2024-01-01;7;142155;BBM Logística S.A.;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2022-05-16;;Básico;2022-05-16;
01.319.044/0001-41;2024-01-01;3;138585;WTC AMAZONAS SUITE HOTEL S.A.;Debêntures;;;;;Balcão Não-Organizado;;;;;;1996-09-18;
01.417.222/0001-77;2024-01-01;2;144010;MRS LOGISTICA S.A.;Ações Ordinárias;;;MRSA3;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1998-12-18;;Básico;1998-12-18;
01.417.222/0001-77;2024-01-01;2;144010;MRS LOGISTICA S.A.;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2000-10-11;;Básico;2000-10-11;
01.417.222/0001-77;2024-01-01;2;144010;MRS LOGISTICA S.A.;Ações Preferenciais;PNA;Preferencial Classe A;MRSA5;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1998-12-18;;Básico;1998-12-18;
01.417.222/0001-77;2024-01-01;2;144010;MRS LOGISTICA S.A.;Ações Preferenciais;PNB;Preferencial Classe B;MRSA6;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1998-12-18;;Básico;1998-12-18;
01.543.032/0001-04;2024-01-01;1;138568;EQUATORIAL GOIÁS DISTRIBUIDORA DE ENERGIA S.A.;Nota Comercial;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2019-11-08;;Básico;2019-11-08;
01.543.032/0001-04;2024-01-01;1;138568;EQUATORIAL GOIÁS DISTRIBUIDORA DE ENERGIA S.A.;Nota Comercial;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2019-11-08;;Básico;2019-11-08;
01.545.826/0001-07;2024-01-01;3;139801;GAFISA S.A.;Ações Ordinárias;;;GFSA3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2006-02-16;;Novo Mercado;2006-02-16;
01.545.826/0001-07;2024-01-01;3;139801;GAFISA S.A.;Bônus de Subscrição;;;;1 ação;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2023-04-26;;Novo Mercado;2023-04-26;
01.548.981/0001-79;2024-01-01;3;139494;INVESTIMENTOS BEMGE S.A.;Ações Ordinárias;;;FIGE3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1977-07-20;;Básico;1977-07-20;
01.548.981/0001-79;2024-01-01;3;139494;INVESTIMENTOS BEMGE S.A.;Ações Preferenciais;;;FIGE4;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1977-07-20;;Básico;1977-07-20;
01.599.101/0001-93;2024-01-01;1;138249;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;Ações Ordinárias;;;SEQL3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2020-10-05;;Novo Mercado;2020-10-05;
01.616.929/0001-02;2024-01-01;1;137814;SANEAMENTO DE GOIAS SA;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2001-12-11;;Básico;2001-12-11;
01.637.895/0001-32;2024-01-01;2;142115;Votorantim Cimentos S.A.;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2013-12-05;;Básico;2013-12-05;
01.838.723/0001-27;2024-01-01;1;138280;BRF S.A.;Ações Ordinárias;;;BRFS3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2006-02-17;;Novo Mercado;2006-02-17;
01.851.771/0001-55;2024-01-01;2;133461;524 PARTICIPACOES S.A.;Ações Ordinárias;;;QVQP3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2023-10-11;;Básico;1997-05-30;
01.896.779/0001-38;2024-01-01;2;138740;CSU DIGITAL S.A.;Ações Ordinárias;;;CSUD3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2006-04-25;;Novo Mercado;2006-04-25;
01.917.818/0001-36;2024-01-01;2;134089;LIGHT ENERGIA S.A.;Debêntures;;;;;Balcão Não-Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2021-08-05;;Básico;2021-08-05;
01.938.783/0001-11;2024-01-01;1;138646;CIA PARTICIPACOES ALIANCA DA BAHIA;Ações Ordinárias;;;PEAB3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2000-07-26;;Básico;2000-07-26;
01.938.783/0001-11;2024-01-01;1;138646;CIA PARTICIPACOES ALIANCA DA BAHIA;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2021-06-08;;Básico;2021-06-08;
01.938.783/0001-11;2024-01-01;1;138646;CIA PARTICIPACOES ALIANCA DA BAHIA;Ações Preferenciais;;;PEAB4;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2000-07-26;;Básico;2000-07-26;
01.957.772/0001-89;2024-01-01;1;133428;SUL 116 PARTICIPACOES S.A.;Ações Ordinárias;;;OPTS3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2023-10-11;;Básico;1997-09-03;
01.968.293/0001-68;2024-01-01;1;138222;Eletroriver S.A.;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2021-09-15;2021-11-29;Básico;2021-09-15;2021-11-29
01.989.044/0001-59;2024-01-01;3;138587;WTC RIO EMPREEND. E PARTICIPAÇÕES S.A.;Debêntures;;;;;Balcão Não-Organizado;;;;;;1997-10-30;
02.016.440/0001-62;2024-01-01;2;140685;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2012-11-08;;Básico;2012-11-07;
02.016.507/0001-69;2024-01-01;3;140550;Cia de Ger. e Trans. de Energia Elétrica do Sul do Brasil;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2023-09-13;;Básico;2023-08-31;
02.031.413/0001-69;2024-01-01;1;138377;Petro Rio Jaguar Petróleo S.A.;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2022-11-22;;Básico;2022-08-23;
02.041.460/0001-93;2024-01-01;1;138780;V. Tal - Rede Neutra de Telecomunicações S.A.;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2022-06-21;;Básico;2022-06-21;
02.062.747/0001-08;2024-01-01;2;136402;SUDESTE S.A.;Ações Ordinárias;;;OPSE3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2023-11-10;;Básico;1997-11-26;
02.117.801/0001-67;2024-01-01;1;137742;BONAIRE PARTICIPACOES S.A. - EM LIQUIDAÇÃO;Ações Ordinárias;;;BNPA3B;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2000-10-18;;Básico;2000-10-18;
02.149.205/0001-69;2024-01-01;1;138421;PORTO SEGURO S.A.;Ações Ordinárias;;;PSSA3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2004-11-22;;Novo Mercado;2004-11-22;
02.162.616/0001-94;2024-01-01;2;143671;UPTICK PARTICIPACOES S.A. - EM LIQUIDAÇÃO;Ações Ordinárias;;;UPKP3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2023-10-11;;Básico;2023-10-11;
02.193.750/0001-52;2024-01-01;1;134896;DEXXOS PARTICIPAÇÕES S.A.;Ações Ordinárias;;;DEXP3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1997-11-21;;Básico;1997-11-20;
02.193.750/0001-52;2024-01-01;1;134896;DEXXOS PARTICIPAÇÕES S.A.;Ações Preferenciais;PNA;Preferencial Classe A;DEXP4;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2016-11-18;;Básico;2016-11-18;
02.217.319/0001-07;2024-01-01;6;142417;YBYRÁ CAPITAL S.A.;Ações Ordinárias;;;YBRA3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1997-12-08;;Básico;1997-12-08;
02.217.319/0001-07;2024-01-01;6;142417;YBYRÁ CAPITAL S.A.;Ações Preferenciais;ONA;Ordinária Classe A;YBRA4;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2023-06-28;;Básico;2023-06-28;
02.255.187/0001-08;2024-01-01;2;138666;Unifique Telecomunicações S.A.;Ações Ordinárias;;;FIQE3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2021-07-27;;Novo Mercado;2021-07-27;
02.255.187/0001-08;2024-01-01;2;138666;Unifique Telecomunicações S.A.;Debêntures;;;;;Balcão Não-Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2021-03-31;;Novo Mercado;2021-03-31;
02.258.422/0001-97;2024-01-01;1;137682;INEPAR EQUIPAMENTOS E MONTAGENS S/A - EM RECUPERACAO JUDICIA;Ações Ordinárias;;;;;;;;;;;1998-10-23;
02.258.422/0001-97;2024-01-01;1;137682;INEPAR EQUIPAMENTOS E MONTAGENS S/A - EM RECUPERACAO JUDICIA;Ações Preferenciais;;;;;;;;;;;1998-10-23;
02.286.479/0001-08;2024-01-01;1;138428;Localiza Fleet S.A.;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2009-09-30;;Básico;2009-09-30;
02.291.077/0001-93;2024-01-01;2;135049;PRODUTORES ENERGET.DE MANSO S.A.- PROMAN;Ações Ordinárias;;;PRMN3B;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2004-01-28;;Básico;2004-01-28;
02.291.077/0001-93;2024-01-01;2;135049;PRODUTORES ENERGET.DE MANSO S.A.- PROMAN;Debêntures Conversíveis;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2002-02-07;;Básico;2002-02-07;
02.302.100/0001-06;2024-01-01;1;134441;EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2014-04-30;;Básico;2014-04-30;
02.302.101/0001-42;2024-01-01;3;142040;EMAE - EMPRESA METROP.AGUAS ENERGIA S.A.;Ações Ordinárias;;;EMAE3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1998-03-31;;Básico;1998-03-27;
02.302.101/0001-42;2024-01-01;3;142040;EMAE - EMPRESA METROP.AGUAS ENERGIA S.A.;Ações Preferenciais;;;EMAE4;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1998-03-31;;Básico;1998-03-27;
02.328.280/0001-97;2024-01-01;2;139798;ELEKTRO REDES S.A.;Ações Ordinárias;;;EKTR3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1998-07-08;;Nível 2 de Governança Corporativa;1998-07-08;
02.328.280/0001-97;2024-01-01;2;139798;ELEKTRO REDES S.A.;Debêntures;;;;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2005-09-01;;Básico;2005-09-01;
02.328.280/0001-97;2024-01-01;2;139798;ELEKTRO REDES S.A.;Ações Preferenciais;;;EKTR4;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1998-07-08;;Nível 2 de Governança Corporativa;1998-07-08;
02.338.534/0001-58;2024-01-01;5;139022;LONGDIS S.A.;Ações Ordinárias;;;SPRT3B;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1998-06-30;2020-07-20;Básico;1998-06-30;2020-07-20
02.351.144/0001-18;2024-01-01;3;143926;TEGMA GESTAO LOGISTICA S.A.;Ações Ordinárias;;;tgma3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2007-08-03;;Novo Mercado;2007-08-03;
02.351.877/0001-52;2024-01-01;4;142202;LWSA S/A;Ações Ordinárias;;;LWSA3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2020-02-06;;Novo Mercado;2020-02-06;
02.357.251/0001-53;2024-01-01;1;139292;LIFEMED INDUSTRIAL DE EQUIP. E ART. MEDICOS E HOSP. S.A;Ações Ordinárias;;;LMED;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2020-01-06;;Bovespa Mais;2020-01-06;
02.357.251/0001-53;2024-01-01;1;139292;LIFEMED INDUSTRIAL DE EQUIP. E ART. MEDICOS E HOSP. S.A;Nota Comercial;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2023-08-28;2023-09-01;Básico;2023-08-28;2023-09-01
02.365.069/0001-44;2024-01-01;2;142787;PADTEC HOLDING S.A.;Ações Ordinárias;;;PDTC3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2018-01-08;2021-05-07;Básico;2000-06-08;
02.365.069/0001-44;2024-01-01;2;142787;PADTEC HOLDING S.A.;Ações Ordinárias;;;PDTC3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2021-05-10;;Novo Mercado;2000-06-08;
02.382.073/0001-10;2024-01-01;1;137961;PROLAGOS S/A - CONC.DE SERVICOS PÚBLICOS DE ÁGUA E ESGOTO;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2018-01-08;;Básico;2017-10-10;
02.387.241/0001-60;2024-01-01;2;143534;RUMO S.A.;Ações Ordinárias;;;RAIL3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2015-04-01;;Novo Mercado;2015-04-01;
02.387.241/0001-60;2024-01-01;2;143534;RUMO S.A.;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2019-03-20;;Básico;2019-03-20;
02.397.080/0001-96;2024-01-01;2;139790;ITAPEBI GERACAO DE ENERGIA S.A.;Debêntures;;;;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2017-05-10;;Básico;2017-05-10;
02.421.421/0001-11;2024-01-01;1;138378;TIM S.A.;Ações Ordinárias;;;TIMS3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2020-10-13;;Novo Mercado;2020-10-13;
02.429.144/0001-93;2024-01-01;3;143405;CPFL ENERGIA S.A.;Ações Ordinárias;;;CPFE3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2004-09-29;;Novo Mercado;2004-09-29;
