CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;CATEG_DOC;ID_DOC;DT_RECEB;LINK_DOC
00.389.481/0001-79;2026-01-01;2;LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIO S.A.;024880;FCA;159119;2026-06-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=159119
00.644.907/0001-93;2026-01-01;1;INVESTCO S.A.;018589;FCA;157795;2026-05-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157795
00.743.065/0001-27;2026-01-01;1;LITEL PARTICIPACOES S.A.;015091;FCA;156687;2026-05-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156687
00.776.574/0001-56;2026-01-01;1;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;020990;FCA;159035;2026-06-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=159035
00.864.214/0001-06;2026-01-01;1;ENERGISA S.A.;015253;FCA;158184;2026-05-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=158184
00.873.894/0001-24;2026-01-01;1;LETS RENT A CAR S/A;027383;FCA;155025;2026-03-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155025
00.897.864/0001-58;2026-01-01;1;SANTA CATARINA PART INVEST SA;015199;FCA;157953;2026-05-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157953
00.924.429/0001-75;2026-01-01;1;FERROVIA CENTRO-ATLANTICA S.A.;015369;FCA;158745;2026-06-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=158745
00.924.429/0001-75;2026-01-01;2;FERROVIA CENTRO-ATLANTICA S.A.;015369;FCA;161339;2026-09-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=161339
00.938.574/0001-05;2026-01-01;1;CONC RIO-TERESOPOLIS S.A.;019208;FCA;158340;2026-05-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=158340
00.974.211/0001-25;2026-01-01;1;LINHA AMARELA S.A. - LAMSA;024937;FCA;154467;2026-01-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=154467
00.974.211/0001-25;2026-01-01;2;LINHA AMARELA S.A. - LAMSA;024937;FCA;154986;2026-03-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=154986
00.974.211/0001-25;2026-01-01;3;LINHA AMARELA S.A. - LAMSA;024937;FCA;156288;2026-04-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156288
00.974.211/0001-25;2026-01-01;4;LINHA AMARELA S.A. - LAMSA;024937;FCA;157425;2026-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157425
00.979.969/0001-56;2026-01-01;1;CAIXA ADM DIV PUB ESTADUAL SA;015717;FCA;154247;2026-01-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=154247
01.027.058/0001-91;2026-01-01;1;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;021733;FCA;159196;2026-06-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=159196
01.083.200/0001-18;2026-01-01;1;NEOENERGIA S.A.;015539;FCA;154811;2026-02-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=154811
01.083.200/0001-18;2026-01-01;2;NEOENERGIA S.A.;015539;FCA;156483;2026-04-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156483
01.083.200/0001-18;2026-01-01;3;NEOENERGIA S.A.;015539;FCA;156958;2026-05-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156958
01.107.327/0001-20;2026-01-01;1;BBM LOGÍSTICA S.A.;024660;FCA;154538;2026-01-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=154538
01.258.944/0001-26;2026-01-01;1;RUMO MALHA SUL S.A.;015709;FCA;158643;2026-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=158643
01.319.044/0001-41;2026-01-01;1;WTC AMAZONAS SUITE HOTEL S.A.;015741;FCA;157907;2026-05-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157907
01.417.222/0001-77;2026-01-01;1;MRS LOGISTICA S.A.;017949;FCA;155425;2026-03-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155425
01.543.032/0001-04;2026-01-01;1;EQUATORIAL GOIÁS DISTRIBUIDORA DE ENERGIA S.A.;025577;FCA;156241;2026-04-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156241
01.545.826/0001-07;2026-01-01;1;GAFISA S.A.;016101;FCA;158512;2026-05-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=158512
01.545.826/0001-07;2026-01-01;2;GAFISA S.A.;016101;FCA;160464;2026-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=160464
01.547.749/0001-16;2026-01-01;1;521 PARTICIPACOES S.A. - EM LIQUIDAÇÃO EXTRAJUDICIAL;016330;FCA;159687;2026-07-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=159687
01.548.981/0001-79;2026-01-01;1;INVESTIMENTOS BEMGE S.A.;006041;FCA;156105;2026-04-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156105
01.548.981/0001-79;2026-01-01;2;INVESTIMENTOS BEMGE S.A.;006041;FCA;156925;2026-05-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156925
01.599.101/0001-93;2026-01-01;1;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;FCA;159055;2026-06-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=159055
01.616.929/0001-02;2026-01-01;1;SANEAMENTO DE GOIAS SA;019186;FCA;156940;2026-05-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156940
01.637.895/0001-32;2026-01-01;1;VOTORANTIM CIMENTOS S.A.;027189;FCA;158341;2026-05-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=158341
01.838.723/0001-27;2026-01-01;1;BRF S.A.;016292;FCA;158009;2026-05-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=158009
01.838.723/0001-27;2026-01-01;2;BRF S.A.;016292;FCA;159005;2026-06-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=159005
01.851.771/0001-55;2026-01-01;1;524 PARTICIPACOES S.A.;016284;FCA;154879;2026-02-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=154879
01.851.771/0001-55;2026-01-01;2;524 PARTICIPACOES S.A.;016284;FCA;156798;2026-05-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156798
01.896.779/0001-38;2026-01-01;1;CSU DIGITAL S.A.;020044;FCA;155773;2026-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155773
01.896.779/0001-38;2026-01-01;2;CSU DIGITAL S.A.;020044;FCA;159404;2026-07-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=159404
01.917.818/0001-36;2026-01-01;1;LIGHT ENERGIA S.A.;023000;FCA;156584;2026-05-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156584
01.917.818/0001-36;2026-01-01;2;LIGHT ENERGIA S.A.;023000;FCA;159232;2026-06-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=159232
01.938.783/0001-11;2026-01-01;1;CIA PARTICIPACOES ALIANCA DA BAHIA;018708;FCA;154979;2026-02-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=154979
01.938.783/0001-11;2026-01-01;2;CIA PARTICIPACOES ALIANCA DA BAHIA;018708;FCA;158763;2026-06-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=158763
01.957.772/0001-89;2026-01-01;1;SUL 116 PARTICIPAÇÕES S.A. - EM LIQUIDAÇÃO;016438;FCA;158830;2026-06-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=158830
01.989.044/0001-59;2026-01-01;1;WTC RIO EMPREEND. E PARTICIPAÇÕES S.A.;016551;FCA;157883;2026-05-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157883
02.016.440/0001-62;2026-01-01;1;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;016527;FCA;157922;2026-05-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157922
02.016.507/0001-69;2026-01-01;1;AXIA ENERGIA SUL S.A.;027480;FCA;154300;2026-01-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=154300
02.016.507/0001-69;2026-01-01;2;AXIA ENERGIA SUL S.A.;027480;FCA;155224;2026-03-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155224
02.016.507/0001-69;2026-01-01;3;AXIA ENERGIA SUL S.A.;027480;FCA;159999;2026-07-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=159999
02.041.460/0001-93;2026-01-01;1;V. TAL - REDE NEUTRA DE TELECOMUNICAÇÕES S.A.;027022;FCA;158031;2026-05-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=158031
02.041.460/0001-93;2026-01-01;2;V. TAL - REDE NEUTRA DE TELECOMUNICAÇÕES S.A.;027022;FCA;160740;2026-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=160740
02.062.747/0001-08;2026-01-01;1;SUDESTE S.A.;016586;FCA;154885;2026-02-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=154885
02.117.801/0001-67;2026-01-01;1;BONAIRE PARTICIPACOES S.A. - EM LIQUIDAÇÃO;016560;FCA;156691;2026-05-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156691
02.149.205/0001-69;2026-01-01;1;PORTO SEGURO S.A.;016659;FCA;158299;2026-05-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=158299
02.171.304/0001-47;2026-01-01;1;FGR INCORPORAÇÕES S.A.;028010;FCA;155242;2026-03-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155242
02.171.304/0001-47;2026-01-01;2;FGR INCORPORAÇÕES S.A.;028010;FCA;156953;2026-05-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156953
02.193.750/0001-52;2026-01-01;1;DEXXOS PARTICIPAÇÕES S.A.;016632;FCA;156007;2026-04-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156007
02.201.787/0001-85;2026-01-01;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;FCA;157517;2026-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157517
02.217.319/0001-07;2026-01-01;1;YBYRÁ CAPITAL S.A.;016705;FCA;155933;2026-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155933
02.217.319/0001-07;2026-01-01;2;YBYRÁ CAPITAL S.A.;016705;FCA;157681;2026-05-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157681
02.217.319/0001-07;2026-01-01;3;YBYRÁ CAPITAL S.A.;016705;FCA;160861;2026-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=160861
02.255.187/0001-08;2026-01-01;1;UNIFIQUE TELECOMUNICAÇÕES S.A.;026050;FCA;158433;2026-05-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=158433
02.258.422/0001-97;2026-01-01;1;INEPAR EQUIPAMENTOS E MONTAGENS S/A - EM RECUPERACAO JUDICIA;017868;FCA;156368;2026-04-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156368
02.258.422/0001-97;2026-01-01;2;INEPAR EQUIPAMENTOS E MONTAGENS S/A - EM RECUPERACAO JUDICIA;017868;FCA;157533;2026-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157533
02.258.422/0001-97;2026-01-01;3;INEPAR EQUIPAMENTOS E MONTAGENS S/A - EM RECUPERACAO JUDICIA;017868;FCA;157826;2026-05-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157826
02.281.836/0001-37;2026-01-01;1;TRANSNORDESTINA LOGISTICA SA;020443;FCA;156696;2026-05-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156696
02.286.479/0001-08;2026-01-01;1;LOCALIZA FLEET S.A.;024813;FCA;158468;2026-05-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=158468
02.291.077/0001-93;2026-01-01;1;PRODUTORES ENERGET.DE MANSO S.A.- PROMAN;019232;FCA;156541;2026-05-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156541
02.302.100/0001-06;2026-01-01;1;EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.;016985;FCA;157793;2026-05-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157793
02.302.101/0001-42;2026-01-01;1;EMAE - EMPRESA METROP. DE AGUAS E ENERGIA S.A.;016993;FCA;154667;2026-02-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=154667
02.302.101/0001-42;2026-01-01;2;EMAE - EMPRESA METROP. DE AGUAS E ENERGIA S.A.;016993;FCA;154841;2026-02-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=154841
02.302.101/0001-42;2026-01-01;3;EMAE - EMPRESA METROP. DE AGUAS E ENERGIA S.A.;016993;FCA;156935;2026-05-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156935
02.328.280/0001-97;2026-01-01;1;ELEKTRO REDES S.A.;017485;FCA;154810;2026-02-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=154810
02.328.280/0001-97;2026-01-01;2;ELEKTRO REDES S.A.;017485;FCA;161212;2026-09-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=161212
02.338.534/0001-58;2026-01-01;1;LONGDIS S.A.;017434;FCA;158213;2026-05-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=158213
02.351.144/0001-18;2026-01-01;1;TEGMA GESTAO LOGISTICA S.A.;020800;FCA;156431;2026-04-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156431
02.351.877/0001-52;2026-01-01;1;LWSA S/A;024910;FCA;158129;2026-05-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=158129
