CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Empresarial;Valor_Mobiliario;Sigla_Classe_Acao_Preferencial;Classe_Acao_Preferencial;Codigo_Negociacao;Composicao_BDR_Unit;Mercado;Sigla_Entidade_Administradora;Entidade_Administradora;Data_Inicio_Negociacao;Data_Fim_Negociacao;Segmento;Data_Inicio_Listagem;Data_Fim_Listagem
02.762.121/0001-04;2020-01-01;1;96408;SANTOS BRASIL PARTICIPACOES S.A.;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2019-04-30;;Básico;2019-03-25;
02.762.121/0001-04;2020-01-01;1;96408;SANTOS BRASIL PARTICIPACOES S.A.;Units;;;STBP11;1 ON + 4 PN;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2007-12-05;2016-08-12;Nível 2 de Governança Corporativa;2007-12-05;2016-08-12
02.762.124/0001-30;2020-01-01;2;93029;BETAPART PARTICIPACOES S.A.;Ações Ordinárias;;;BETP3B;;Balcão Não-Organizado;;;;;;1998-11-06;
02.783.423/0001-50;2020-01-01;1;95196;ALTERE SECURITIZADORA S.A.;Certificados de Recebíveis Imobiliários;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2003-07-30;;Básico;2003-07-30;
02.783.423/0001-50;2020-01-01;1;95196;ALTERE SECURITIZADORA S.A.;Certificado de Recebíveis do Agronegócio;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2017-03-13;;Básico;2017-03-13;
02.796.775/0001-40;2020-01-01;2;95806;GAMA PARTICIPACOES S.A.;Ações Ordinárias;;;OPGM3B;;Balcão Não-Organizado;;;;;;2002-12-31;
02.800.026/0001-40;2020-01-01;4;103107;KROTON EDUCACIONAL S.A.;Ações Ordinárias;;;COGN3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2012-11-30;;Novo Mercado;2007-07-23;
02.846.056/0001-97;2020-01-01;1;90345;CCR S.A.;Ações Ordinárias;;;CCRO3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2002-01-31;;Novo Mercado;2002-01-31;
02.860.694/0001-62;2020-01-01;4;102674;T4F ENTRETENIMENTO S.A.;Ações Ordinárias;;;SHOW3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2011-04-11;;Novo Mercado;2011-04-11;
02.916.265/0001-60;2020-01-01;1;93640;JBS S.A.;Ações Ordinárias;;;JBSS3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2007-03-29;;Novo Mercado;2007-03-29;
02.932.074/0001-91;2020-01-01;1;93778;HYPERA S.A.;Ações Ordinárias;;;HYPE3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2008-04-17;;Novo Mercado;2008-04-17;
02.950.811/0001-89;2020-01-01;3;96448;PDG REALTY S.A. EMPREEND E PARTICIPACOES - EM REC. JUDICIAL;Ações Ordinárias;;;PDGR3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2007-01-26;;Novo Mercado;2007-01-26;
02.992.449/0001-09;2020-01-01;2;95807;PROMPT PARTICIPACOES S.A.;Ações Ordinárias;;;PRPT3B;;Balcão Não-Organizado;;;;;;1999-06-18;
02.998.301/0001-81;2020-01-01;2;99273;RIO PARANAPANEMA ENERGIA S.A.;Ações Ordinárias;;;GEPA3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1999-07-26;;Básico;1999-07-26;
02.998.301/0001-81;2020-01-01;2;99273;RIO PARANAPANEMA ENERGIA S.A.;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2008-09-15;;Básico;2008-09-15;
02.998.301/0001-81;2020-01-01;2;99273;RIO PARANAPANEMA ENERGIA S.A.;Ações Preferenciais;;;GEPA4;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1999-07-26;;Básico;1999-07-26;
02.998.611/0001-04;2020-01-01;2;94172;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;Ações Ordinárias;;;TRPL3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2002-09-18;;Nível 1 de Governança Corporativa;2002-09-18;
02.998.611/0001-04;2020-01-01;2;94172;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2014-03-26;;Básico;2013-12-27;
02.998.611/0001-04;2020-01-01;2;94172;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;Ações Preferenciais;PNA;Preferencial Classe A;TRPL4;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2002-09-18;;Nível 1 de Governança Corporativa;2002-09-18;
03.014.553/0001-91;2020-01-01;3;92652;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;Ações Ordinárias;;;TPIS3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2007-07-20;;Novo Mercado;2007-07-20;
03.025.305/0001-46;2020-01-01;1;91789;RODOVIAS DAS COLINAS S.A.;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2013-04-25;;Básico;2013-04-25;
03.220.438/0001-73;2020-01-01;1;95500;EQUATORIAL ENERGIA S.A.;Ações Ordinárias;;;EQTL3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2008-04-23;;Novo Mercado;2006-04-03;
03.303.999/0001-36;2020-01-01;2;94745;DTCOM - DIRECT TO COMPANY S.A.;Ações Ordinárias;;;DTCY3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2000-12-31;;Básico;2000-12-31;
03.303.999/0001-36;2020-01-01;2;94745;DTCOM - DIRECT TO COMPANY S.A.;Ações Preferenciais;PNA;Preferencial Classe A;DTCY;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2000-12-31;;Básico;2000-12-31;
03.342.704/0001-30;2020-01-01;1;100499;PETRORECÔNCAVO S.A.;Ações Ordinárias;;;;;;;;;;;;
03.378.521/0001-75;2020-01-01;3;99300;LIGHT S.A.;Ações Ordinárias;;;LIGT3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2005-12-12;;Novo Mercado;2005-12-12;
03.467.321/0001-99;2020-01-01;4;100126;ENERGISA MATO GROSSO-DISTRIBUIDORA DE ENERGIA S/A;Debêntures;;;;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2018-02-15;;Básico;2018-02-15;
03.467.321/0001-99;2020-01-01;4;100126;ENERGISA MATO GROSSO-DISTRIBUIDORA DE ENERGIA S/A;Ações Ordinárias;;;ENMT3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1994-10-25;;Básico;1994-10-25;
03.467.321/0001-99;2020-01-01;4;100126;ENERGISA MATO GROSSO-DISTRIBUIDORA DE ENERGIA S/A;Nota Comercial;;;;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2019-04-03;;Básico;2019-04-03;
03.467.321/0001-99;2020-01-01;4;100126;ENERGISA MATO GROSSO-DISTRIBUIDORA DE ENERGIA S/A;Ações Preferenciais;;;ENMT4;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1994-10-25;;Básico;1994-10-25;
03.758.318/0001-24;2020-01-01;1;93337;INVESTIMENTOS E PARTICIP. EM INFRA S.A. - INVEPAR;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2010-03-15;2015-11-12;Básico;2010-03-15;2015-11-12
03.758.318/0001-24;2020-01-01;1;93337;INVESTIMENTOS E PARTICIP. EM INFRA S.A. - INVEPAR;Debêntures Conversíveis;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2015-10-15;;Básico;2015-10-15;
03.758.318/0001-24;2020-01-01;1;93337;INVESTIMENTOS E PARTICIP. EM INFRA S.A. - INVEPAR;Ações Ordinárias;;;IVPR3;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2000-09-29;;Básico;2000-09-29;
03.758.318/0001-24;2020-01-01;1;93337;INVESTIMENTOS E PARTICIP. EM INFRA S.A. - INVEPAR;Ações Preferenciais;;;IVPR4;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2000-09-29;;Básico;2000-09-29;
03.767.538/0001-14;2020-01-01;3;93836;BRAZILIAN SECURITIES CIA SECURITIZACAO;Certificados de Recebíveis Imobiliários;;;;;Balcão Não-Organizado;;;;;;2001-03-13;
03.795.050/0001-09;2020-01-01;2;91167;TERMOPERNAMBUCO S.A.;Debêntures;;;;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2005-11-06;;Básico;2005-11-06;
03.847.461/0001-92;2020-01-01;1;91027;BRADESPAR S.A.;Ações Ordinárias;;;BRAP3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2001-06-26;;Nível 1 de Governança Corporativa;2000-08-10;
03.847.461/0001-92;2020-01-01;1;91027;BRADESPAR S.A.;Ações Preferenciais;;;BRAP4;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2001-06-26;;Nível 1 de Governança Corporativa;2000-08-10;
03.853.896/0001-40;2020-01-01;1;91762;MARFRIG GLOBAL FOODS S.A.;Ações Ordinárias;;;ADR;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2007-06-29;;Novo Mercado;2007-06-29;
03.983.431/0001-03;2020-01-01;1;91059;EDP - ENERGIAS DO BRASIL S.A.;Ações Ordinárias;;;ENBR3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2005-07-05;;Novo Mercado;2005-07-05;
03.983.431/0001-03;2020-01-01;1;91059;EDP - ENERGIAS DO BRASIL S.A.;Debêntures;;;;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2015-09-15;;Básico;2015-09-15;
03.983.431/0001-03;2020-01-01;1;91059;EDP - ENERGIAS DO BRASIL S.A.;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2015-09-15;;Básico;2015-09-15;
04.030.182/0001-02;2020-01-01;2;92615;CABINDA PARTICIPACOES S.A.;Ações Ordinárias;;;;;;;;;;;;
04.030.182/0001-02;2020-01-01;2;92615;CABINDA PARTICIPACOES S.A.;Ações Preferenciais;;;;;;;;;;;;
04.031.213/0001-31;2020-01-01;2;92617;CACONDE PARTICIPACOES S.A.;Ações Ordinárias;;;;;;;;;;;;
04.031.213/0001-31;2020-01-01;2;92617;CACONDE PARTICIPACOES S.A.;Ações Preferenciais;;;;;;;;;;;;
04.032.433/0001-80;2020-01-01;5;96582;ATMA PARTICIPAÇÕES S.A.;Ações Ordinárias;;;ATMP3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2016-07-21;;Novo Mercado;2016-07-21;
04.038.763/0001-82;2020-01-01;2;92619;CAIANDA PARTICIPACOES S.A.;Ações Ordinárias;;;;;;;;;;;;
04.038.763/0001-82;2020-01-01;2;92619;CAIANDA PARTICIPACOES S.A.;Ações Preferenciais;;;;;;;;;;;;
04.065.791/0001-99;2020-01-01;1;93504;SINQIA S.A.;Ações Ordinárias;;;SQIA3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2017-08-17;;Novo Mercado;2012-05-10;
04.065.791/0001-99;2020-01-01;1;93504;SINQIA S.A.;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2019-02-21;;Básico;2019-02-21;
04.089.570/0001-50;2020-01-01;2;98753;ÁGUAS GUARIROBA S.A;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2018-02-15;;Básico;2017-11-17;
04.128.563/0001-10;2020-01-01;2;100100;AES TIETE ENERGIA SA;Ações Ordinárias;;;TIET11;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2016-01-04;;Nível 2 de Governança Corporativa;2016-01-04;
04.128.563/0001-10;2020-01-01;2;100100;AES TIETE ENERGIA SA;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2015-12-15;;Básico;2015-12-15;
04.128.563/0001-10;2020-01-01;2;100100;AES TIETE ENERGIA SA;Nota Comercial;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2017-06-26;;Básico;2017-06-26;
04.149.454/0001-80;2020-01-01;1;92966;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;Ações Ordinárias;;;ECOR3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2010-04-01;;Novo Mercado;2010-04-01;
04.370.282/0001-70;2020-01-01;1;93528;COPEL GERAÇÃO E TRANSMISSÃO S.A.;Debêntures;;;;;Balcão Não-Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;;;Básico;2015-05-15;
04.423.567/0001-21;2020-01-01;2;94907;ENEVA S.A;Ações Ordinárias;;;ENEV3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2007-12-14;;Novo Mercado;2007-12-14;
04.437.534/0001-30;2020-01-01;5;103482;UNIDAS S.A.;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2011-10-15;;Básico;2011-10-15;
04.437.534/0001-30;2020-01-01;5;103482;UNIDAS S.A.;Nota Comercial;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2009-10-05;;Básico;2009-10-05;
04.752.991/0001-10;2020-01-01;2;99591;BIOMM S.A.;Ações Ordinárias;;;BIOM3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2014-01-02;;Bovespa Mais;2014-01-02;
04.821.041/0001-08;2020-01-01;1;93209;METALFRIO SOLUTIONS S.A.;Ações Ordinárias;;;FRIO3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2007-04-13;;Novo Mercado;2007-04-13;
04.895.728/0001-80;2020-01-01;2;96502;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;Ações Ordinárias;;;CELP3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1999-08-05;;Básico;1999-08-05;
04.895.728/0001-80;2020-01-01;2;96502;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;Ações Preferenciais;PNC;Preferencial Classe C;CELP7;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1999-08-05;;Básico;1999-08-05;
04.895.728/0001-80;2020-01-01;2;96502;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;Ações Preferenciais;PNA;Preferencial Classe A;CELP5;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1999-08-05;;Básico;1999-08-05;
04.895.728/0001-80;2020-01-01;2;96502;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;Ações Preferenciais;PNB;Preferencial Classe B;CELP6;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1999-08-05;;Básico;1999-08-05;
04.902.979/0001-44;2020-01-01;3;97998;BCO AMAZONIA S.A.;Ações Ordinárias;;;BAZA3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1977-07-20;;Básico;1977-07-20;
04.912.242/0001-02;2020-01-01;1;91614;PORTUENSE FERRAGENS S/A;Ações Ordinárias;;;1212;;Balcão Não-Organizado;;;;;;1985-01-01;
04.913.711/0001-08;2020-01-01;2;90808;BCO ESTADO DO PARA S.A.;Ações Ordinárias;;;BPAR3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1977-07-20;;Básico;1977-07-20;
04.972.092/0001-22;2020-01-01;1;97724;GRUPO FARTURA DE HORTIFRUT S.A.;Debêntures;;;;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2018-09-10;;Básico;2018-09-10;
04.986.188/0001-40;2020-01-01;1;90460;AGROINDUSTRIAL VERA CRUZ S.A.;Ações Ordinárias;;;PNC;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1996-11-05;1996-11-05;Básico;1996-11-05;1996-11-05
04.986.320/0001-13;2020-01-01;1;90826;SER EDUCACIONAL S.A.;Ações Ordinárias;;;SEER3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2013-10-29;;Novo Mercado;2013-10-29;
04.992.714/0001-84;2020-01-01;2;98122;Nova Transportadora do Sudeste S.A. - NTS;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2018-04-26;;Básico;2018-04-26;
05.197.443/0001-38;2020-01-01;1;94406;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;Ações Ordinárias;;;HAPV3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2018-04-25;;Novo Mercado;2018-04-25;
05.495.546/0001-84;2020-01-01;4;99329;Litela Participações S.A.;Ações Ordinárias;;;LTLA;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2019-09-05;;Básico;2019-09-05;
05.721.735/0001-28;2020-01-01;1;91461;WILSON SONS LTD.;Certificados de depósito de valores mobiliários;;;;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2007-04-25;;Básico;2007-04-25;
05.730.375/0001-20;2020-01-01;4;95584;SMILES FIDELIDADE S.A.;Ações Ordinárias;;;SMLS3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2017-10-23;;Novo Mercado;2017-10-23;
05.799.312/0001-20;2020-01-01;2;96512;TERRA SANTA AGRO S.A.;Ações Ordinárias;;;TESA3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2006-11-22;;Novo Mercado;2006-11-22;
05.878.397/0001-32;2020-01-01;2;93006;Aliansce Sonae Shopping Centers S.A.;Ações Ordinárias;;;ALSO3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2011-02-02;;Novo Mercado;2011-02-02;
05.878.397/0001-32;2020-01-01;2;93006;Aliansce Sonae Shopping Centers S.A.;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2012-02-15;;Básico;2012-02-15;
06.047.087/0001-39;2020-01-01;3;99195;Rede D'Or São Luiz S.A.;Nota Comercial;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2018-04-24;2018-04-24;Básico;2018-04-24;
06.047.087/0001-39;2020-01-01;3;99195;Rede D'Or São Luiz S.A.;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2011-12-10;2011-12-10;Básico;2011-12-10;
06.047.087/0001-39;2020-01-01;3;99195;Rede D'Or São Luiz S.A.;Ações Ordinárias;;;RDOR3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2020-12-10;;Novo Mercado;2020-12-10;
06.057.223/0001-71;2020-01-01;2;99201;SENDAS DISTRIBUIDORA S.A.;Ações Ordinárias;;;;;;;;;;;;
06.137.677/0001-52;2020-01-01;2;93775;BRPR 56 SECURITIZADORA CRED IMOB S.A.;Certificados de Recebíveis Imobiliários;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2006-09-14;2006-09-15;Básico;2006-03-07;2006-09-15
06.164.253/0001-87;2020-01-01;2;95505;GOL LINHAS AEREAS INTELIGENTES S.A.;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2018-10-29;;Básico;2018-10-29;
06.164.253/0001-87;2020-01-01;2;95505;GOL LINHAS AEREAS INTELIGENTES S.A.;Ações Preferenciais;;;GOLL4;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2004-06-23;;Nível 2 de Governança Corporativa;2004-06-23;
06.272.793/0001-84;2020-01-01;2;96503;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;Ações Ordinárias;;;ENMA3B;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1997-11-13;;Básico;1997-11-13;
06.347.409/0001-65;2020-01-01;2;99507;SBF Comércio de Produtos Esportivos S.A.;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2020-06-29;;Básico;2020-06-29;
06.626.253/0001-51;2020-01-01;2;94265;EMPREENDIMENTOS PAGUE MENOS S.A.;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2019-07-21;;Básico;2019-07-21;
06.948.969/0001-75;2020-01-01;2;95845;LINX S.A.;Ações Ordinárias;;;LINX3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2013-02-08;;Novo Mercado;2013-02-08;
06.977.745/0001-91;2020-01-01;1;91499;BR MALLS PARTICIPACOES S.A.;Ações Ordinárias;;;BRML3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2006-01-04;;Novo Mercado;2006-01-04;
06.977.751/0001-49;2020-01-01;2;93773;BR PROPERTIES S.A.;Ações Ordinárias;;;BR3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2010-10-07;;Novo Mercado;2010-10-07;
06.977.751/0001-49;2020-01-01;2;93773;BR PROPERTIES S.A.;Debêntures;;;BR3;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2012-07-15;;Básico;2012-07-15;
06.981.381/0001-13;2020-01-01;5;99826;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;Ações Ordinárias;;;CTCA3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2016-08-30;;Bovespa Mais;2016-08-30;
07.040.108/0001-57;2020-01-01;1;92271;CAGECE - CIA DE AGUA E ESGOTO DO CEARA;Ações Ordinárias;;;;;;;;;;;;
07.040.108/0001-57;2020-01-01;1;92271;CAGECE - CIA DE AGUA E ESGOTO DO CEARA;Ações Preferenciais;;;;;;;;;;;;
07.043.628/0001-13;2020-01-01;2;93218;CLARO TELECOM PARTICIPAÇÕES S.A.;Ações Ordinárias;;;;;;;;;;;;
07.047.251/0001-70;2020-01-01;2;102111;CIA ENERGETICA DO CEARA - COELCE;Ações Ordinárias;;;COCE3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1995-10-09;;Básico;1995-10-09;
07.047.251/0001-70;2020-01-01;2;102111;CIA ENERGETICA DO CEARA - COELCE;Ações Preferenciais;PNA;Preferencial Classe A;COCE5;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1995-10-09;;Básico;1995-10-09;
07.119.838/0001-48;2020-01-01;2;91996;BRAZIL REALTY CIA SECURIT. CRÉD. IMOBILIÁRIOS;Certificados de Recebíveis Imobiliários;;;;;Balcão Não-Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2007-05-08;;Básico;2007-05-08;
07.206.816/0001-15;2020-01-01;1;95519;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;Ações Ordinárias;;;MDIA3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2006-10-18;;Novo Mercado;2006-10-18;
07.237.373/0001-20;2020-01-01;3;95696;BCO NORDESTE DO BRASIL S.A.;Ações Ordinárias;;;BNBR3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1968-05-02;;Básico;1968-05-02;
07.275.159/0001-68;2020-01-01;2;94596;PETROLEO LUB DO NORDESTE SA;Ações Ordinárias;;;;;;;;;;;;
07.282.377/0001-20;2020-01-01;1;94091;ENERGISA SUL-SUDESTE - DISTRIBUIDORA DE ENERGIA S/A;Debêntures;;;;;Balcão Não-Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2018-09-15;;Básico;2018-09-15;
07.334.600/0001-35;2020-01-01;2;94956;MARINA DE IRACEMA PARK SA;Debêntures;;;;;;;;;;;;
07.415.333/0001-20;2020-01-01;4;97562;SIMPAR S.A.;Ações Ordinárias;;;SIMH3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2020-09-18;;Novo Mercado;2020-09-11;
07.437.016/0001-05;2020-01-01;2;92573;CINESYSTEM S.A.;Ações Ordinárias;;;;;;;;;;;;
07.526.557/0001-00;2020-01-01;3;97971;AMBEV S.A.;Ações Ordinárias;;;ABEV3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2013-11-11;;Básico;2013-10-31;
07.526.557/0001-00;2020-01-01;3;97971;AMBEV S.A.;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2015-11-04;;Básico;2015-11-04;
07.526.557/0001-00;2020-01-01;3;97971;AMBEV S.A.;Nota Comercial;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2020-04-14;;Básico;2020-04-14;
07.594.978/0001-78;2020-01-01;1;96434;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2019-04-20;;Básico;2019-04-20;
07.594.978/0001-78;2020-01-01;1;96434;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;Ações Ordinárias;;;SMFT3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2018-02-26;;Bovespa Mais N2;2018-02-15;
07.628.528/0001-59;2020-01-01;1;95008;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;Bônus de Subscrição;;;;;Balcão Não-Organizado;;;;;;2006-04-25;
07.628.528/0001-59;2020-01-01;1;95008;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;Ações Ordinárias;;;AGRO3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2006-05-02;;Novo Mercado;2006-05-02;
07.689.002/0001-89;2020-01-01;3;93811;EMBRAER S.A.;Ações Ordinárias;;;EMBR3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2006-05-23;;Novo Mercado;2006-05-23;
07.718.269/0001-57;2020-01-01;1;90649;SPRINGS GLOBAL PARTICIPACOES S.A.;Ações Ordinárias;;;SGPS3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2010-01-01;;Novo Mercado;2010-01-01;
07.816.890/0001-53;2020-01-01;1;91006;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;Ações Ordinárias;;;MULT3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2007-07-27;;Nível 2 de Governança Corporativa;2007-07-27;
07.816.890/0001-53;2020-01-01;1;91006;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2014-10-15;;Básico;2014-10-15;
07.820.907/0001-46;2020-01-01;1;92725;CR2 EMPREENDIMENTOS IMOBILIARIOS S.A.;Ações Ordinárias;;;CRDE3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2020-03-04;;Básico;2007-04-23;
07.820.907/0001-46;2020-01-01;1;92725;CR2 EMPREENDIMENTOS IMOBILIARIOS S.A.;Ações Ordinárias;;;CRDE3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2007-04-23;2020-03-03;Novo Mercado;2007-04-23;
