CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;CATEG_DOC;ID_DOC;DT_RECEB;LINK_DOC
00.000.208/0001-00;2019-01-01;4;BRB BANCO DE BRASILIA S.A.;014206;FCA;85355;2019-07-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=85355
00.000.208/0001-00;2019-01-01;5;BRB BANCO DE BRASILIA S.A.;014206;FCA;86875;2019-08-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=86875
00.000.208/0001-00;2019-01-01;6;BRB BANCO DE BRASILIA S.A.;014206;FCA;89929;2019-12-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=89929
00.001.180/0001-26;2019-01-01;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;002437;FCA;80054;2019-01-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=80054
00.001.180/0001-26;2019-01-01;2;CENTRAIS ELET BRAS S.A. - ELETROBRAS;002437;FCA;80143;2019-01-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=80143
00.001.180/0001-26;2019-01-01;3;CENTRAIS ELET BRAS S.A. - ELETROBRAS;002437;FCA;80204;2019-01-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=80204
00.001.180/0001-26;2019-01-01;4;CENTRAIS ELET BRAS S.A. - ELETROBRAS;002437;FCA;81247;2019-03-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=81247
00.001.180/0001-26;2019-01-01;5;CENTRAIS ELET BRAS S.A. - ELETROBRAS;002437;FCA;82326;2019-04-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=82326
00.001.180/0001-26;2019-01-01;6;CENTRAIS ELET BRAS S.A. - ELETROBRAS;002437;FCA;90362;2020-01-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=90362
00.001.180/0001-26;2019-01-01;7;CENTRAIS ELET BRAS S.A. - ELETROBRAS;002437;FCA;90607;2020-01-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=90607
00.070.698/0001-11;2019-01-01;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;FCA;80217;2019-01-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=80217
00.070.698/0001-11;2019-01-01;2;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;FCA;80316;2019-01-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=80316
00.185.475/0001-08;2019-01-01;1;PARCOM PARTICIPACOES S.A. - EM LIQUIDAÇÃO;014680;FCA;81752;2019-03-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=81752
00.192.769/0001-59;2019-01-01;1;NEUMARKT TRADE AND FINANCIAL CENTER S/A;014613;FCA;84906;2019-06-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=84906
00.249.786/0001-85;2019-01-01;1;FORPART S.A. - EM LIQUIDAÇÃO;014796;FCA;81755;2019-03-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=81755
00.272.185/0001-93;2019-01-01;1;CIMS S.A.;014818;FCA;83200;2019-05-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=83200
00.272.185/0001-93;2019-01-01;2;CIMS S.A.;014818;FCA;90300;2020-01-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=90300
00.336.701/0001-04;2019-01-01;1;TELEC BRASILEIRAS S.A. TELEBRAS;011258;FCA;81021;2019-03-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=81021
00.336.701/0001-04;2019-01-01;2;TELEC BRASILEIRAS S.A. TELEBRAS;011258;FCA;86901;2019-08-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=86901
00.336.701/0001-04;2019-01-01;3;TELEC BRASILEIRAS S.A. TELEBRAS;011258;FCA;89729;2019-11-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=89729
00.354.053/0001-00;2019-01-01;1;KOSMOS COMÉRCIO DE VESTUÁRIO S/A - EM RECUPERAÇÃO JUDICIAL;015083;FCA;81061;2019-03-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=81061
00.354.053/0001-00;2019-01-01;2;KOSMOS COMÉRCIO DE VESTUÁRIO S/A - EM RECUPERAÇÃO JUDICIAL;015083;FCA;83794;2019-05-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=83794
00.359.742/0001-08;2019-01-01;1;ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;015423;FCA;80880;2019-02-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=80880
00.359.742/0001-08;2019-01-01;2;ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;015423;FCA;81675;2019-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=81675
00.383.281/0001-09;2019-01-01;1;BNDES PARTICIPACOES S.A. - BNDESPAR;016772;FCA;80615;2019-02-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=80615
00.383.281/0001-09;2019-01-01;2;BNDES PARTICIPACOES S.A. - BNDESPAR;016772;FCA;81600;2019-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=81600
00.383.281/0001-09;2019-01-01;3;BNDES PARTICIPACOES S.A. - BNDESPAR;016772;FCA;87117;2019-09-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=87117
00.383.281/0001-09;2019-01-01;4;BNDES PARTICIPACOES S.A. - BNDESPAR;016772;FCA;88742;2019-10-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=88742
00.383.281/0001-09;2019-01-01;5;BNDES PARTICIPACOES S.A. - BNDESPAR;016772;FCA;88892;2019-10-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=88892
00.389.481/0001-79;2019-01-01;1;LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIO S.A.;024880;FCA;87041;2019-10-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=87041
00.389.481/0001-79;2019-01-01;2;LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIO S.A.;024880;FCA;89909;2019-12-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=89909
00.416.968/0001-01;2019-01-01;1;BANCO INTER S.A.;024406;FCA;84644;2019-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=84644
00.416.968/0001-01;2019-01-01;2;BANCO INTER S.A.;024406;FCA;88500;2019-10-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=88500
00.514.998/0001-42;2019-01-01;1;ELETRON S.A.;016209;FCA;80220;2019-01-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=80220
00.545.378/0001-70;2019-01-01;1;SERRA AZUL WATER PARK SA;014966;FCA;81791;2019-03-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=81791
00.545.378/0001-70;2019-01-01;2;SERRA AZUL WATER PARK SA;014966;FCA;84067;2019-05-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=84067
00.622.416/0001-41;2019-01-01;1;STATKRAFT ENERGIAS RENOVAVEIS S.A.;022594;FCA;81111;2019-03-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=81111
00.644.907/0001-93;2019-01-01;1;INVESTCO S.A.;018589;FCA;80944;2019-02-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=80944
00.644.907/0001-93;2019-01-01;2;INVESTCO S.A.;018589;FCA;81159;2019-03-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=81159
00.743.065/0001-27;2019-01-01;1;LITEL PARTICIPACOES S.A.;015091;FCA;81372;2019-03-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=81372
00.743.065/0001-27;2019-01-01;2;LITEL PARTICIPACOES S.A.;015091;FCA;83862;2019-05-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=83862
00.776.574/0001-56;2019-01-01;1;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;020990;FCA;82719;2019-05-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=82719
00.776.574/0001-56;2019-01-01;2;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;020990;FCA;88515;2019-10-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=88515
00.861.626/0001-92;2019-01-01;1;CONC RODOVIA PRES. DUTRA S.A.;019577;FCA;80260;2019-01-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=80260
00.861.626/0001-92;2019-01-01;2;CONC RODOVIA PRES. DUTRA S.A.;019577;FCA;81315;2019-03-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=81315
00.861.626/0001-92;2019-01-01;3;CONC RODOVIA PRES. DUTRA S.A.;019577;FCA;82584;2019-05-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=82584
00.861.626/0001-92;2019-01-01;4;CONC RODOVIA PRES. DUTRA S.A.;019577;FCA;84669;2019-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=84669
00.861.626/0001-92;2019-01-01;5;CONC RODOVIA PRES. DUTRA S.A.;019577;FCA;87204;2019-09-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=87204
00.861.626/0001-92;2019-01-01;6;CONC RODOVIA PRES. DUTRA S.A.;019577;FCA;92398;2020-04-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=92398
00.864.214/0001-06;2019-01-01;1;ENERGISA S.A.;015253;FCA;82083;2019-04-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=82083
00.864.214/0001-06;2019-01-01;2;ENERGISA S.A.;015253;FCA;84121;2019-05-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=84121
00.864.214/0001-06;2019-01-01;3;ENERGISA S.A.;015253;FCA;84863;2019-06-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=84863
00.864.214/0001-06;2019-01-01;4;ENERGISA S.A.;015253;FCA;84878;2019-06-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=84878
00.864.214/0001-06;2019-01-01;5;ENERGISA S.A.;015253;FCA;84916;2019-06-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=84916
00.864.214/0001-06;2019-01-01;6;ENERGISA S.A.;015253;FCA;88668;2019-10-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=88668
00.864.214/0001-06;2019-01-01;7;ENERGISA S.A.;015253;FCA;90020;2019-12-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=90020
00.864.214/0001-06;2019-01-01;8;ENERGISA S.A.;015253;FCA;92687;2020-05-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=92687
00.897.864/0001-58;2019-01-01;1;SANTA CATARINA PART INVEST SA;015199;FCA;80362;2019-01-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=80362
00.897.864/0001-58;2019-01-01;2;SANTA CATARINA PART INVEST SA;015199;FCA;84245;2019-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=84245
00.897.864/0001-58;2019-01-01;3;SANTA CATARINA PART INVEST SA;015199;FCA;99794;2021-01-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=99794
00.924.429/0001-75;2019-01-01;1;FERROVIA CENTRO-ATLANTICA S.A.;015369;FCA;82467;2019-04-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=82467
00.924.429/0001-75;2019-01-01;2;FERROVIA CENTRO-ATLANTICA S.A.;015369;FCA;84416;2019-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=84416
00.938.574/0001-05;2019-01-01;1;CONC RIO-TERESOPOLIS S.A.;019208;FCA;84082;2019-05-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=84082
00.974.211/0001-25;2019-01-01;1;LINHA AMARELA S.A. - LAMSA;024937;FCA;88890;2020-03-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=88890
00.974.211/0001-25;2019-01-01;2;LINHA AMARELA S.A. - LAMSA;024937;FCA;92335;2020-04-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=92335
00.979.969/0001-56;2019-01-01;1;CAIXA ADM DIV PUB ESTADUAL SA;015717;FCA;80770;2019-02-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=80770
00.979.969/0001-56;2019-01-01;2;CAIXA ADM DIV PUB ESTADUAL SA;015717;FCA;82509;2019-04-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=82509
01.027.058/0001-91;2019-01-01;1;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;021733;FCA;81278;2019-03-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=81278
01.027.058/0001-91;2019-01-01;2;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;021733;FCA;82306;2019-04-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=82306
01.083.200/0001-18;2019-01-01;1;NEOENERGIA S.A.;015539;FCA;80328;2019-01-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=80328
01.083.200/0001-18;2019-01-01;2;NEOENERGIA S.A.;015539;FCA;81589;2019-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=81589
01.083.200/0001-18;2019-01-01;3;NEOENERGIA S.A.;015539;FCA;84844;2019-06-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=84844
01.104.937/0001-70;2019-01-01;1;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;015784;FCA;81615;2019-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=81615
01.104.937/0001-70;2019-01-01;2;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;015784;FCA;81974;2019-04-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=81974
01.104.937/0001-70;2019-01-01;3;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;015784;FCA;81975;2019-04-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=81975
01.104.937/0001-70;2019-01-01;4;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;015784;FCA;82191;2019-04-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=82191
01.107.327/0001-20;2019-01-01;1;BBM LOGÍSTICA S.A.;024660;FCA;81759;2019-03-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=81759
01.258.943/0001-81;2019-01-01;1;ITAITINGA PARTICIPACOES S.A.;015865;FCA;84730;2019-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=84730
01.258.944/0001-26;2019-01-01;1;RUMO MALHA SUL S.A.;015709;FCA;84890;2019-06-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=84890
01.258.944/0001-26;2019-01-01;2;RUMO MALHA SUL S.A.;015709;FCA;92243;2020-04-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=92243
01.258.945/0001-70;2019-01-01;1;GRUCAI PARTICIPACOES S.A.;015695;FCA;84727;2019-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=84727
01.319.044/0001-41;2019-01-01;1;WTC AMAZONAS SUITE HOTEL S.A.;015741;FCA;81596;2019-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=81596
01.319.044/0001-41;2019-01-01;2;WTC AMAZONAS SUITE HOTEL S.A.;015741;FCA;83038;2019-05-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=83038
01.417.222/0001-77;2019-01-01;1;MRS LOGISTICA S.A.;017949;FCA;80156;2019-01-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=80156
01.417.222/0001-77;2019-01-01;2;MRS LOGISTICA S.A.;017949;FCA;85107;2019-06-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=85107
01.545.826/0001-07;2019-01-01;1;GAFISA S.A.;016101;FCA;80194;2019-01-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=80194
01.545.826/0001-07;2019-01-01;2;GAFISA S.A.;016101;FCA;81932;2019-04-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=81932
01.545.826/0001-07;2019-01-01;3;GAFISA S.A.;016101;FCA;82627;2019-05-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=82627
01.545.826/0001-07;2019-01-01;4;GAFISA S.A.;016101;FCA;82628;2019-05-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=82628
01.545.826/0001-07;2019-01-01;5;GAFISA S.A.;016101;FCA;84795;2019-06-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=84795
01.545.826/0001-07;2019-01-01;6;GAFISA S.A.;016101;FCA;86376;2019-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=86376
01.545.826/0001-07;2019-01-01;7;GAFISA S.A.;016101;FCA;86378;2019-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=86378
01.545.826/0001-07;2019-01-01;8;GAFISA S.A.;016101;FCA;88415;2019-09-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=88415
01.547.749/0001-16;2019-01-01;1;521 PARTICIPACOES S.A. - EM LIQUIDAÇÃO EXTRAJUDICIAL;016330;FCA;81370;2019-03-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=81370
01.548.981/0001-79;2019-01-01;1;INVESTIMENTOS BEMGE S.A.;006041;FCA;80050;2019-01-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=80050
01.548.981/0001-79;2019-01-01;2;INVESTIMENTOS BEMGE S.A.;006041;FCA;85038;2019-06-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=85038
01.616.929/0001-02;2019-01-01;1;SANEAMENTO DE GOIAS SA;019186;FCA;79940;2019-01-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=79940
01.616.929/0001-02;2019-01-01;2;SANEAMENTO DE GOIAS SA;019186;FCA;87125;2019-09-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=87125
01.838.723/0001-27;2019-01-01;1;BRF S.A.;016292;FCA;81363;2019-03-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=81363
