CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Empresarial;Valor_Mobiliario;Sigla_Classe_Acao_Preferencial;Classe_Acao_Preferencial;Codigo_Negociacao;Composicao_BDR_Unit;Mercado;Sigla_Entidade_Administradora;Entidade_Administradora;Data_Inicio_Negociacao;Data_Fim_Negociacao;Segmento;Data_Inicio_Listagem;Data_Fim_Listagem
00.776.574/0001-56;2025-01-01;2;153698;AMERICANAS S.A. - em Recuperação Judicial;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2020-11-15;;Básico;2020-11-15;
00.864.214/0001-06;2025-01-01;1;148559;ENERGISA S.A.;Ações Ordinárias;;;ENGI3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1995-12-20;;Nível 2 de Governança Corporativa;1995-12-20;
00.864.214/0001-06;2025-01-01;1;148559;ENERGISA S.A.;Debêntures;;;;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2016-02-19;;Nível 2 de Governança Corporativa;2016-02-19;
00.864.214/0001-06;2025-01-01;1;148559;ENERGISA S.A.;Nota Comercial;;;;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2019-06-14;;Nível 2 de Governança Corporativa;2019-06-14;
00.864.214/0001-06;2025-01-01;1;148559;ENERGISA S.A.;Ações Preferenciais;;;ENGI4;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1995-12-20;;Nível 2 de Governança Corporativa;1995-12-20;
00.864.214/0001-06;2025-01-01;1;148559;ENERGISA S.A.;Units;;;ENGI11;1 ação ordinária e 4 ações preferenciais;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1995-12-20;;Nível 2 de Governança Corporativa;1995-12-20;
00.873.894/0001-24;2025-01-01;1;149122;Lets Rent a Car S/A;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2015-03-03;;Básico;2015-03-03;
00.897.864/0001-58;2025-01-01;1;148727;SANTA CATARINA PART INVEST SA;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1995-12-14;1995-12-14;Básico;1995-12-14;1995-12-14
00.924.429/0001-75;2025-01-01;3;152578;FERROVIA CENTRO-ATLANTICA S.A.;Ações Ordinárias;;;VSPT3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1996-02-14;;Básico;1996-02-14;
00.924.429/0001-75;2025-01-01;3;152578;FERROVIA CENTRO-ATLANTICA S.A.;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2022-06-20;;Básico;2022-06-20;
00.924.429/0001-75;2025-01-01;3;152578;FERROVIA CENTRO-ATLANTICA S.A.;Ações Preferenciais;;;VSPT4;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1996-02-14;;Básico;1996-02-14;
00.938.574/0001-05;2025-01-01;1;148067;CONC RIO-TERESOPOLIS S.A.;Ações Ordinárias;;;CRTE3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2023-10-11;;Básico;2001-12-26;
00.938.574/0001-05;2025-01-01;1;148067;CONC RIO-TERESOPOLIS S.A.;Debêntures Conversíveis;;;;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2023-10-11;;Básico;2001-12-26;
00.938.574/0001-05;2025-01-01;1;148067;CONC RIO-TERESOPOLIS S.A.;Ações Preferenciais;ONA;Ordinária Classe A;CRTE3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2023-10-11;;Básico;2001-12-26;
00.974.211/0001-25;2025-01-01;1;144365;Linha Amarela S.A. - LAMSA;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2012-05-31;;Básico;2012-05-31;
01.027.058/0001-91;2025-01-01;1;148800;CIELO S.A. -  Instituição de Pagamento;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2022-09-20;;Básico;2022-09-20;
01.083.200/0001-18;2025-01-01;2;152299;NEOENERGIA S.A.;Ações Ordinárias;;;NEOE3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2019-07-01;;Novo Mercado;2019-07-01;
01.083.200/0001-18;2025-01-01;2;152299;NEOENERGIA S.A.;Debêntures;;;;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2004-12-01;;Básico;2004-12-01;
01.107.327/0001-20;2025-01-01;2;150564;BBM Logística S.A.;Ações Ordinárias;;;BBML3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2019-03-11;;Bovespa Mais;2019-02-27;
01.107.327/0001-20;2025-01-01;2;150564;BBM Logística S.A.;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2022-05-16;;Básico;2022-05-16;
01.319.044/0001-41;2025-01-01;2;148304;WTC AMAZONAS SUITE HOTEL S.A.;Debêntures;;;;;Balcão Não-Organizado;;;;;;1996-09-18;
01.417.222/0001-77;2025-01-01;2;149838;MRS LOGISTICA S.A.;Ações Ordinárias;;;MRSA3;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1998-12-18;;Básico;1998-12-18;
01.417.222/0001-77;2025-01-01;2;149838;MRS LOGISTICA S.A.;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2000-10-11;;Básico;2000-10-11;
01.417.222/0001-77;2025-01-01;2;149838;MRS LOGISTICA S.A.;Ações Preferenciais;PNA;Preferencial Classe A;MRSA5;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1998-12-18;;Básico;1998-12-18;
01.417.222/0001-77;2025-01-01;2;149838;MRS LOGISTICA S.A.;Ações Preferenciais;PNB;Preferencial Classe B;MRSA6;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1998-12-18;;Básico;1998-12-18;
01.543.032/0001-04;2025-01-01;1;146767;EQUATORIAL GOIÁS DISTRIBUIDORA DE ENERGIA S.A.;Nota Comercial;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2019-11-08;;Básico;2019-11-08;
01.543.032/0001-04;2025-01-01;1;146767;EQUATORIAL GOIÁS DISTRIBUIDORA DE ENERGIA S.A.;Nota Comercial;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2019-11-08;;Básico;2019-11-08;
01.545.826/0001-07;2025-01-01;1;144125;GAFISA S.A.;Ações Ordinárias;;;GFSA3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2006-02-16;;Novo Mercado;2006-02-16;
01.545.826/0001-07;2025-01-01;1;144125;GAFISA S.A.;Bônus de Subscrição;;;;1 ação;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2023-04-26;;Novo Mercado;2023-04-26;
01.548.981/0001-79;2025-01-01;1;145296;INVESTIMENTOS BEMGE S.A.;Ações Ordinárias;;;FIGE3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1977-07-20;;Básico;1977-07-20;
01.548.981/0001-79;2025-01-01;1;145296;INVESTIMENTOS BEMGE S.A.;Ações Preferenciais;;;FIGE4;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1977-07-20;;Básico;1977-07-20;
01.599.101/0001-93;2025-01-01;2;149281;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;Ações Ordinárias;;;SEQL3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2020-10-05;;Novo Mercado;2020-10-05;
01.616.929/0001-02;2025-01-01;1;147561;SANEAMENTO DE GOIAS SA;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2001-12-11;;Básico;2001-12-11;
01.637.895/0001-32;2025-01-01;1;145128;Votorantim Cimentos S.A.;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2021-03-05;;Básico;2021-03-05;
01.838.723/0001-27;2025-01-01;6;153988;BRF S.A.;Ações Ordinárias;;;BRFS3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2006-02-17;2025-09-22;Novo Mercado;2006-02-17;
01.851.771/0001-55;2025-01-01;4;149958;524 PARTICIPACOES S.A.;Ações Ordinárias;;;QVQP3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2023-10-11;;Básico;1997-05-30;
01.896.779/0001-38;2025-01-01;1;148925;CSU DIGITAL S.A.;Ações Ordinárias;;;CSUD3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2006-04-25;;Novo Mercado;2006-04-25;
01.917.818/0001-36;2025-01-01;2;154109;LIGHT ENERGIA S.A.;Debêntures;;;;;Balcão Não-Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2021-08-05;;Básico;2021-08-05;
01.938.783/0001-11;2025-01-01;1;148434;CIA PARTICIPACOES ALIANCA DA BAHIA;Ações Ordinárias;;;PEAB3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2000-07-26;;Básico;2000-07-26;
01.938.783/0001-11;2025-01-01;1;148434;CIA PARTICIPACOES ALIANCA DA BAHIA;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2021-06-08;;Básico;2021-06-08;
01.938.783/0001-11;2025-01-01;1;148434;CIA PARTICIPACOES ALIANCA DA BAHIA;Ações Preferenciais;;;PEAB4;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2000-07-26;;Básico;2000-07-26;
01.957.772/0001-89;2025-01-01;1;148473;SUL 116 PARTICIPACOES S.A.;Ações Ordinárias;;;OPTS3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2023-10-11;;Básico;1997-09-03;
01.968.293/0001-68;2025-01-01;1;148462;Eletroriver S.A.;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2021-09-15;2021-11-29;Básico;2021-09-15;2021-11-29
01.989.044/0001-59;2025-01-01;3;148307;WTC RIO EMPREEND. E PARTICIPAÇÕES S.A.;Debêntures;;;;;Balcão Não-Organizado;;;;;;1997-10-30;
02.016.440/0001-62;2025-01-01;3;150847;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2012-11-08;;Básico;2012-11-07;
02.016.507/0001-69;2025-01-01;3;153984;Cia de Ger. e Trans. de Energia Elétrica do Sul do Brasil;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2023-09-13;;Básico;2023-08-31;
02.041.460/0001-93;2025-01-01;1;145327;V. Tal - Rede Neutra de Telecomunicações S.A.;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2022-06-21;;Básico;2022-06-21;
02.062.747/0001-08;2025-01-01;4;149962;SUDESTE S.A.;Ações Ordinárias;;;OPSE3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2023-11-10;;Básico;1997-11-26;
02.117.801/0001-67;2025-01-01;1;148069;BONAIRE PARTICIPACOES S.A. - EM LIQUIDAÇÃO;Ações Ordinárias;;;BNPA3B;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2000-10-18;;Básico;2000-10-18;
02.149.205/0001-69;2025-01-01;1;148651;PORTO SEGURO S.A.;Ações Ordinárias;;;PSSA3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2004-11-22;;Novo Mercado;2004-11-22;
02.193.750/0001-52;2025-01-01;2;148430;DEXXOS PARTICIPAÇÕES S.A.;Ações Ordinárias;;;DEXP3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1997-11-21;;Básico;1997-11-20;
02.193.750/0001-52;2025-01-01;2;148430;DEXXOS PARTICIPAÇÕES S.A.;Ações Preferenciais;PNA;Preferencial Classe A;DEXP4;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2016-11-18;;Básico;2016-11-18;
02.217.319/0001-07;2025-01-01;5;152905;YBYRÁ CAPITAL S.A.;Ações Ordinárias;;;YBRA3;;Balcão Não-Organizado;;;;;;1997-12-08;2025-01-24
02.217.319/0001-07;2025-01-01;5;152905;YBYRÁ CAPITAL S.A.;Ações Preferenciais;ONA;Ordinária Classe A;YBRA4;;Balcão Não-Organizado;;;;;;2023-06-28;2025-01-24
02.255.187/0001-08;2025-01-01;2;148708;Unifique Telecomunicações S.A.;Ações Ordinárias;;;FIQE3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2021-07-27;;Novo Mercado;2021-07-27;
02.255.187/0001-08;2025-01-01;2;148708;Unifique Telecomunicações S.A.;Debêntures;;;;;Balcão Não-Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2021-03-31;;Novo Mercado;2021-03-31;
02.258.422/0001-97;2025-01-01;1;148316;INEPAR EQUIPAMENTOS E MONTAGENS S/A - EM RECUPERACAO JUDICIA;Ações Ordinárias;;;;;;;;;;;1998-10-23;
02.258.422/0001-97;2025-01-01;1;148316;INEPAR EQUIPAMENTOS E MONTAGENS S/A - EM RECUPERACAO JUDICIA;Ações Preferenciais;;;;;;;;;;;1998-10-23;
02.286.479/0001-08;2025-01-01;1;148347;Localiza Fleet S.A.;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2009-09-30;;Básico;2009-09-30;
02.291.077/0001-93;2025-01-01;2;147040;PRODUTORES ENERGET.DE MANSO S.A.- PROMAN;Ações Ordinárias;;;PRMN3B;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2004-01-28;;Básico;2004-01-28;
02.291.077/0001-93;2025-01-01;2;147040;PRODUTORES ENERGET.DE MANSO S.A.- PROMAN;Debêntures Conversíveis;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2002-02-07;;Básico;2002-02-07;
02.302.100/0001-06;2025-01-01;2;149435;EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2014-04-30;;Básico;2014-04-30;
02.302.101/0001-42;2025-01-01;6;152500;EMAE - EMPRESA METROP.AGUAS ENERGIA S.A.;Ações Ordinárias;;;EMAE3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1998-03-31;;Básico;1998-03-27;
02.302.101/0001-42;2025-01-01;6;152500;EMAE - EMPRESA METROP.AGUAS ENERGIA S.A.;Ações Preferenciais;;;EMAE4;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1998-03-31;;Básico;1998-03-27;
02.328.280/0001-97;2025-01-01;2;152295;ELEKTRO REDES S.A.;Ações Ordinárias;;;EKTR3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1998-07-08;;Nível 2 de Governança Corporativa;1998-07-08;
02.328.280/0001-97;2025-01-01;2;152295;ELEKTRO REDES S.A.;Debêntures;;;;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2005-09-01;;Básico;2005-09-01;
02.328.280/0001-97;2025-01-01;2;152295;ELEKTRO REDES S.A.;Ações Preferenciais;;;EKTR4;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1998-07-08;;Nível 2 de Governança Corporativa;1998-07-08;
02.338.534/0001-58;2025-01-01;8;153718;LONGDIS S.A.;Ações Ordinárias;;;SPRT3B;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;1998-06-30;2020-07-20;Básico;1998-06-30;2020-07-20
02.351.144/0001-18;2025-01-01;1;148769;TEGMA GESTAO LOGISTICA S.A.;Ações Ordinárias;;;tgma3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2007-08-03;;Novo Mercado;2007-08-03;
02.351.877/0001-52;2025-01-01;1;147625;LWSA S/A;Ações Ordinárias;;;LWSA3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2020-02-06;;Novo Mercado;2020-02-06;
02.357.251/0001-53;2025-01-01;1;150019;LIFEMED INDUSTRIAL DE EQUIP. E ART. MEDICOS E HOSP. S.A;Ações Ordinárias;;;LMED;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2020-01-06;;Bovespa Mais;2020-01-06;
02.357.251/0001-53;2025-01-01;1;150019;LIFEMED INDUSTRIAL DE EQUIP. E ART. MEDICOS E HOSP. S.A;Nota Comercial;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2023-08-28;2023-09-01;Básico;2023-08-28;2023-09-01
02.365.069/0001-44;2025-01-01;2;149981;PADTEC HOLDING S.A.;Ações Ordinárias;;;PDTC3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2018-01-08;2021-05-07;Básico;2000-06-08;
02.365.069/0001-44;2025-01-01;2;149981;PADTEC HOLDING S.A.;Ações Ordinárias;;;PDTC3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2021-05-10;;Novo Mercado;2000-06-08;
02.382.073/0001-10;2025-01-01;1;144606;PROLAGOS S/A - CONC.DE SERVICOS PÚBLICOS DE ÁGUA E ESGOTO;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2018-01-08;;Básico;2017-10-10;
02.387.241/0001-60;2025-01-01;3;150936;RUMO S.A.;Ações Ordinárias;;;RAIL3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2015-04-01;;Novo Mercado;2015-04-01;
02.387.241/0001-60;2025-01-01;3;150936;RUMO S.A.;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2019-03-20;;Básico;2019-03-20;
02.397.080/0001-96;2025-01-01;2;152300;ITAPEBI GERACAO DE ENERGIA S.A.;Debêntures;;;;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2017-05-10;;Básico;2017-05-10;
02.421.421/0001-11;2025-01-01;2;150554;TIM S.A.;Ações Ordinárias;;;TIMS3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2020-10-13;;Novo Mercado;2020-10-13;
02.429.144/0001-93;2025-01-01;2;150841;CPFL ENERGIA S.A.;Ações Ordinárias;;;CPFE3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2004-09-29;;Novo Mercado;2004-09-29;
02.429.144/0001-93;2025-01-01;2;150841;CPFL ENERGIA S.A.;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2000-05-19;;Básico;2000-05-18;
02.451.848/0001-62;2025-01-01;1;145846;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2006-08-01;;Básico;2006-08-01;
02.451.848/0001-62;2025-01-01;1;145846;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;Debêntures;;;;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2016-08-01;;Básico;2016-08-01;
02.451.848/0001-62;2025-01-01;1;145846;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;Nota Comercial;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2016-11-17;;Básico;2016-11-17;
02.474.103/0001-19;2025-01-01;2;149679;ENGIE BRASIL ENERGIA S.A.;Ações Ordinárias;;;EGIE3;;Bolsa;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2005-11-16;;Novo Mercado;1998-05-28;
02.474.103/0001-19;2025-01-01;2;149679;ENGIE BRASIL ENERGIA S.A.;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2014-12-15;;Básico;2014-12-15;
02.474.103/0001-19;2025-01-01;2;149679;ENGIE BRASIL ENERGIA S.A.;Debêntures;;;;;Balcão Não-Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2018-07-15;;Básico;2018-07-15;
02.502.844/0001-66;2025-01-01;3;148874;RUMO MALHA PAULISTA S.A.;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2021-04-30;;Básico;2021-04-15;
02.509.491/0001-26;2025-01-01;2;154011;CONC ECOVIAS IMIGRANTES S.A.;Debêntures;;;;;Balcão Organizado;B3;B3 S.A. - Brasil, Bolsa, Balcão.;2006-12-18;;Básico;2006-12-18;
