CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;CATEG_DOC;ID_DOC;DT_RECEB;LINK_DOC
00.389.481/0001-79;2024-01-01;1;LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIO S.A.;024880;FCA;133429;2024-01-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133429
00.389.481/0001-79;2024-01-01;2;LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIO S.A.;024880;FCA;136979;2024-05-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136979
00.389.481/0001-79;2024-01-01;3;LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIO S.A.;024880;FCA;136981;2024-05-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136981
00.545.378/0001-70;2024-01-01;1;SERRA AZUL WATER PARK SA;014966;FCA;133441;2024-01-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133441
00.545.378/0001-70;2024-01-01;2;SERRA AZUL WATER PARK SA;014966;FCA;134279;2024-02-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134279
00.622.416/0001-41;2024-01-01;1;STATKRAFT ENERGIAS RENOVAVEIS S.A.;022594;FCA;137925;2024-05-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137925
00.644.907/0001-93;2024-01-01;1;INVESTCO S.A.;018589;FCA;137815;2024-05-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137815
00.743.065/0001-27;2024-01-01;1;LITEL PARTICIPACOES S.A.;015091;FCA;134224;2024-02-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134224
00.776.574/0001-56;2024-01-01;1;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;020990;FCA;138786;2024-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138786
00.864.214/0001-06;2024-01-01;1;ENERGISA S.A.;015253;FCA;138158;2024-05-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138158
00.873.894/0001-24;2024-01-01;1;LETS RENT A CAR S/A;027383;FCA;138304;2024-05-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138304
00.897.864/0001-58;2024-01-01;1;SANTA CATARINA PART INVEST SA;015199;FCA;138446;2024-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138446
00.924.429/0001-75;2024-01-01;1;FERROVIA CENTRO-ATLANTICA S.A.;015369;FCA;133547;2024-01-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133547
00.924.429/0001-75;2024-01-01;2;FERROVIA CENTRO-ATLANTICA S.A.;015369;FCA;137944;2024-05-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137944
00.924.429/0001-75;2024-01-01;3;FERROVIA CENTRO-ATLANTICA S.A.;015369;FCA;140111;2024-07-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140111
00.924.429/0001-75;2024-01-01;4;FERROVIA CENTRO-ATLANTICA S.A.;015369;FCA;140329;2024-08-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140329
00.938.574/0001-05;2024-01-01;1;CONC RIO-TERESOPOLIS S.A.;019208;FCA;133400;2024-01-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133400
00.938.574/0001-05;2024-01-01;2;CONC RIO-TERESOPOLIS S.A.;019208;FCA;135802;2024-04-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135802
00.938.574/0001-05;2024-01-01;3;CONC RIO-TERESOPOLIS S.A.;019208;FCA;140470;2024-08-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140470
00.974.211/0001-25;2024-01-01;1;LINHA AMARELA S.A. - LAMSA;024937;FCA;133808;2024-02-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133808
00.974.211/0001-25;2024-01-01;2;LINHA AMARELA S.A. - LAMSA;024937;FCA;141613;2024-09-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141613
00.979.969/0001-56;2024-01-01;1;CAIXA ADM DIV PUB ESTADUAL SA;015717;FCA;133463;2024-01-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133463
01.027.058/0001-91;2024-01-01;1;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;021733;FCA;138477;2024-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138477
01.027.058/0001-91;2024-01-01;2;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;021733;FCA;141400;2024-08-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141400
01.027.058/0001-91;2024-01-01;3;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;021733;FCA;141555;2024-09-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141555
01.083.200/0001-18;2024-01-01;1;NEOENERGIA S.A.;015539;FCA;137169;2024-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137169
01.083.200/0001-18;2024-01-01;2;NEOENERGIA S.A.;015539;FCA;139791;2024-07-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139791
01.104.937/0001-70;2024-01-01;1;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;015784;FCA;137678;2024-05-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137678
01.104.937/0001-70;2024-01-01;2;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;015784;FCA;138924;2024-06-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138924
01.107.327/0001-20;2024-01-01;1;BBM LOGÍSTICA S.A.;024660;FCA;135833;2024-04-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135833
01.107.327/0001-20;2024-01-01;2;BBM LOGÍSTICA S.A.;024660;FCA;136692;2024-05-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136692
01.107.327/0001-20;2024-01-01;3;BBM LOGÍSTICA S.A.;024660;FCA;138933;2024-06-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138933
01.107.327/0001-20;2024-01-01;4;BBM LOGÍSTICA S.A.;024660;FCA;138935;2024-06-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138935
01.107.327/0001-20;2024-01-01;5;BBM LOGÍSTICA S.A.;024660;FCA;138937;2024-06-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138937
01.107.327/0001-20;2024-01-01;6;BBM LOGÍSTICA S.A.;024660;FCA;141877;2024-09-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141877
01.107.327/0001-20;2024-01-01;7;BBM LOGÍSTICA S.A.;024660;FCA;142155;2024-10-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142155
01.258.944/0001-26;2024-01-01;1;RUMO MALHA SUL S.A.;015709;FCA;133412;2024-01-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133412
01.319.044/0001-41;2024-01-01;1;WTC AMAZONAS SUITE HOTEL S.A.;015741;FCA;134903;2024-03-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134903
01.319.044/0001-41;2024-01-01;2;WTC AMAZONAS SUITE HOTEL S.A.;015741;FCA;136222;2024-05-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136222
01.319.044/0001-41;2024-01-01;3;WTC AMAZONAS SUITE HOTEL S.A.;015741;FCA;138585;2024-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138585
01.417.222/0001-77;2024-01-01;1;MRS LOGISTICA S.A.;017949;FCA;134252;2024-02-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134252
01.417.222/0001-77;2024-01-01;2;MRS LOGISTICA S.A.;017949;FCA;144010;2024-12-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144010
01.543.032/0001-04;2024-01-01;1;EQUATORIAL GOIÁS DISTRIBUIDORA DE ENERGIA S.A.;025577;FCA;138568;2024-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138568
01.545.826/0001-07;2024-01-01;1;GAFISA S.A.;016101;FCA;134767;2024-03-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134767
01.545.826/0001-07;2024-01-01;2;GAFISA S.A.;016101;FCA;135484;2024-04-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135484
01.545.826/0001-07;2024-01-01;3;GAFISA S.A.;016101;FCA;139801;2024-07-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139801
01.547.749/0001-16;2024-01-01;1;521 PARTICIPACOES S.A. - EM LIQUIDAÇÃO EXTRAJUDICIAL;016330;FCA;137744;2024-05-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137744
01.548.981/0001-79;2024-01-01;1;INVESTIMENTOS BEMGE S.A.;006041;FCA;133620;2024-01-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133620
01.548.981/0001-79;2024-01-01;2;INVESTIMENTOS BEMGE S.A.;006041;FCA;134285;2024-02-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134285
01.548.981/0001-79;2024-01-01;3;INVESTIMENTOS BEMGE S.A.;006041;FCA;139494;2024-07-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139494
01.599.101/0001-93;2024-01-01;1;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;FCA;138249;2024-05-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138249
01.616.929/0001-02;2024-01-01;1;SANEAMENTO DE GOIAS SA;019186;FCA;137814;2024-05-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137814
01.637.895/0001-32;2024-01-01;1;VOTORANTIM CIMENTOS S.A.;027189;FCA;137038;2024-05-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137038
01.637.895/0001-32;2024-01-01;2;VOTORANTIM CIMENTOS S.A.;027189;FCA;142115;2024-10-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142115
01.838.723/0001-27;2024-01-01;1;BRF S.A.;016292;FCA;138280;2024-05-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138280
01.851.771/0001-55;2024-01-01;1;524 PARTICIPACOES S.A.;016284;FCA;133370;2024-01-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133370
01.851.771/0001-55;2024-01-01;2;524 PARTICIPACOES S.A.;016284;FCA;133461;2024-01-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133461
01.896.779/0001-38;2024-01-01;1;CSU DIGITAL S.A.;020044;FCA;134101;2024-02-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134101
01.896.779/0001-38;2024-01-01;2;CSU DIGITAL S.A.;020044;FCA;138740;2024-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138740
01.917.818/0001-36;2024-01-01;1;LIGHT ENERGIA S.A.;023000;FCA;133580;2024-01-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133580
01.917.818/0001-36;2024-01-01;2;LIGHT ENERGIA S.A.;023000;FCA;134089;2024-02-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134089
01.938.783/0001-11;2024-01-01;1;CIA PARTICIPACOES ALIANCA DA BAHIA;018708;FCA;138646;2024-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138646
01.957.772/0001-89;2024-01-01;1;SUL 116 PARTICIPAÇÕES S.A. - EM LIQUIDAÇÃO;016438;FCA;133428;2024-01-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133428
01.968.293/0001-68;2024-01-01;1;ELETRORIVER S.A.;026891;FCA;138222;2024-05-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138222
01.989.044/0001-59;2024-01-01;1;WTC RIO EMPREEND. E PARTICIPAÇÕES S.A.;016551;FCA;134905;2024-03-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134905
01.989.044/0001-59;2024-01-01;2;WTC RIO EMPREEND. E PARTICIPAÇÕES S.A.;016551;FCA;136223;2024-05-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136223
01.989.044/0001-59;2024-01-01;3;WTC RIO EMPREEND. E PARTICIPAÇÕES S.A.;016551;FCA;138587;2024-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138587
02.016.440/0001-62;2024-01-01;1;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;016527;FCA;137693;2024-05-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137693
02.016.440/0001-62;2024-01-01;2;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;016527;FCA;140685;2024-08-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140685
02.016.507/0001-69;2024-01-01;1;AXIA ENERGIA SUL S.A.;027480;FCA;135492;2024-04-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135492
02.016.507/0001-69;2024-01-01;2;AXIA ENERGIA SUL S.A.;027480;FCA;137916;2024-05-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137916
02.016.507/0001-69;2024-01-01;3;AXIA ENERGIA SUL S.A.;027480;FCA;140550;2024-08-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140550
02.031.413/0001-69;2024-01-01;1;PETRO RIO JAGUAR PETRÓLEO S.A.;027200;FCA;138377;2024-05-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138377
02.041.460/0001-93;2024-01-01;1;V. TAL - REDE NEUTRA DE TELECOMUNICAÇÕES S.A.;027022;FCA;138780;2024-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138780
02.062.747/0001-08;2024-01-01;1;SUDESTE S.A.;016586;FCA;133373;2024-01-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133373
02.062.747/0001-08;2024-01-01;2;SUDESTE S.A.;016586;FCA;136402;2024-05-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136402
02.117.801/0001-67;2024-01-01;1;BONAIRE PARTICIPACOES S.A. - EM LIQUIDAÇÃO;016560;FCA;137742;2024-05-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137742
02.149.205/0001-69;2024-01-01;1;PORTO SEGURO S.A.;016659;FCA;138421;2024-05-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138421
