CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;CATEG_DOC;ID_DOC;DT_RECEB;LINK_DOC
00.080.671/0001-00;2021-01-01;1;CARAMURU ALIMENTOS S.A.;026190;FCA;105996;2021-07-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105996
00.080.671/0001-00;2021-01-01;2;CARAMURU ALIMENTOS S.A.;026190;FCA;108665;2021-09-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108665
00.080.671/0001-00;2021-01-01;3;CARAMURU ALIMENTOS S.A.;026190;FCA;111905;2022-02-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=111905
00.185.475/0001-08;2021-01-01;1;PARCOM PARTICIPACOES S.A. - EM LIQUIDAÇÃO;014680;FCA;100728;2021-03-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=100728
00.185.475/0001-08;2021-01-01;2;PARCOM PARTICIPACOES S.A. - EM LIQUIDAÇÃO;014680;FCA;109116;2021-10-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109116
00.192.769/0001-59;2021-01-01;1;NEUMARKT TRADE AND FINANCIAL CENTER S/A;014613;FCA;99779;2021-01-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=99779
00.194.724/0001-13;2021-01-01;1;AUREN OPERAÇÕES S.A.;026174;FCA;104140;2021-08-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104140
00.194.724/0001-13;2021-01-01;2;AUREN OPERAÇÕES S.A.;026174;FCA;108167;2021-08-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108167
00.194.724/0001-13;2021-01-01;3;AUREN OPERAÇÕES S.A.;026174;FCA;110666;2021-12-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110666
00.194.724/0001-13;2021-01-01;4;AUREN OPERAÇÕES S.A.;026174;FCA;112355;2022-03-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=112355
00.194.724/0001-13;2021-01-01;5;AUREN OPERAÇÕES S.A.;026174;FCA;113334;2022-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=113334
00.242.184/0001-04;2021-01-01;1;ARMAC LOCAÇÃO, LOGÍSTICA E SERVIÇOS S.A.;026069;FCA;103713;2021-07-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103713
00.242.184/0001-04;2021-01-01;2;ARMAC LOCAÇÃO, LOGÍSTICA E SERVIÇOS S.A.;026069;FCA;106766;2021-07-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106766
00.242.184/0001-04;2021-01-01;3;ARMAC LOCAÇÃO, LOGÍSTICA E SERVIÇOS S.A.;026069;FCA;107311;2021-08-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107311
00.249.786/0001-85;2021-01-01;1;FORPART S.A. - EM LIQUIDAÇÃO;014796;FCA;100723;2021-03-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=100723
00.249.786/0001-85;2021-01-01;2;FORPART S.A. - EM LIQUIDAÇÃO;014796;FCA;109114;2021-10-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109114
00.272.185/0001-93;2021-01-01;1;CIMS S.A.;014818;FCA;105318;2021-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105318
00.336.701/0001-04;2021-01-01;1;TELEC BRASILEIRAS S.A. TELEBRAS;011258;FCA;100501;2021-02-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=100501
00.336.701/0001-04;2021-01-01;2;TELEC BRASILEIRAS S.A. TELEBRAS;011258;FCA;112752;2022-03-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=112752
00.359.742/0001-08;2021-01-01;1;FICTOR ALIMENTOS S.A.;015423;FCA;100933;2021-03-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=100933
00.359.742/0001-08;2021-01-01;2;FICTOR ALIMENTOS S.A.;015423;FCA;106794;2021-07-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106794
00.359.742/0001-08;2021-01-01;3;FICTOR ALIMENTOS S.A.;015423;FCA;110260;2021-11-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110260
00.383.281/0001-09;2021-01-01;1;BNDES PARTICIPACOES S.A. - BNDESPAR;016772;FCA;100595;2021-03-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=100595
00.389.481/0001-79;2021-01-01;1;LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIO S.A.;024880;FCA;105301;2021-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105301
00.389.481/0001-79;2021-01-01;2;LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIO S.A.;024880;FCA;108935;2021-10-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108935
00.389.481/0001-79;2021-01-01;3;LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIO S.A.;024880;FCA;109663;2021-11-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109663
00.416.968/0001-01;2021-01-01;1;BANCO INTER S.A.;024406;FCA;105603;2021-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105603
00.545.378/0001-70;2021-01-01;1;SERRA AZUL WATER PARK SA;014966;FCA;102494;2021-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=102494
00.545.378/0001-70;2021-01-01;2;SERRA AZUL WATER PARK SA;014966;FCA;103664;2021-05-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103664
00.622.416/0001-41;2021-01-01;1;STATKRAFT ENERGIAS RENOVAVEIS S.A.;022594;FCA;105129;2021-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105129
00.622.416/0001-41;2021-01-01;2;STATKRAFT ENERGIAS RENOVAVEIS S.A.;022594;FCA;113325;2022-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=113325
00.644.907/0001-93;2021-01-01;1;INVESTCO S.A.;018589;FCA;99482;2021-01-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=99482
00.644.907/0001-93;2021-01-01;2;INVESTCO S.A.;018589;FCA;100201;2021-02-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=100201
00.644.907/0001-93;2021-01-01;3;INVESTCO S.A.;018589;FCA;103289;2021-05-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103289
00.644.907/0001-93;2021-01-01;4;INVESTCO S.A.;018589;FCA;112332;2022-03-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=112332
00.743.065/0001-27;2021-01-01;1;LITEL PARTICIPACOES S.A.;015091;FCA;99792;2021-01-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=99792
00.743.065/0001-27;2021-01-01;2;LITEL PARTICIPACOES S.A.;015091;FCA;104819;2021-05-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104819
00.776.574/0001-56;2021-01-01;1;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;020990;FCA;105514;2021-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105514
00.776.574/0001-56;2021-01-01;2;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;020990;FCA;106071;2021-06-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106071
00.776.574/0001-56;2021-01-01;3;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;020990;FCA;113211;2022-03-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=113211
00.864.214/0001-06;2021-01-01;1;ENERGISA S.A.;015253;FCA;105465;2021-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105465
00.864.214/0001-06;2021-01-01;2;ENERGISA S.A.;015253;FCA;105636;2021-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105636
00.864.214/0001-06;2021-01-01;3;ENERGISA S.A.;015253;FCA;105711;2021-06-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105711
00.864.214/0001-06;2021-01-01;4;ENERGISA S.A.;015253;FCA;110879;2021-12-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110879
00.864.214/0001-06;2021-01-01;5;ENERGISA S.A.;015253;FCA;111654;2022-02-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=111654
00.897.864/0001-58;2021-01-01;1;SANTA CATARINA PART INVEST SA;015199;FCA;99908;2021-02-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=99908
00.897.864/0001-58;2021-01-01;2;SANTA CATARINA PART INVEST SA;015199;FCA;104407;2021-05-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104407
00.924.429/0001-75;2021-01-01;1;FERROVIA CENTRO-ATLANTICA S.A.;015369;FCA;100244;2021-02-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=100244
00.938.574/0001-05;2021-01-01;1;CONC RIO-TERESOPOLIS S.A.;019208;FCA;105312;2021-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105312
00.974.211/0001-25;2021-01-01;1;LINHA AMARELA S.A. - LAMSA;024937;FCA;99873;2021-02-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=99873
00.974.211/0001-25;2021-01-01;2;LINHA AMARELA S.A. - LAMSA;024937;FCA;100026;2021-02-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=100026
00.974.211/0001-25;2021-01-01;3;LINHA AMARELA S.A. - LAMSA;024937;FCA;100866;2021-03-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=100866
00.974.211/0001-25;2021-01-01;4;LINHA AMARELA S.A. - LAMSA;024937;FCA;103208;2021-04-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103208
00.974.211/0001-25;2021-01-01;5;LINHA AMARELA S.A. - LAMSA;024937;FCA;104707;2021-05-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104707
00.979.969/0001-56;2021-01-01;1;CAIXA ADM DIV PUB ESTADUAL SA;015717;FCA;99585;2021-01-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=99585
01.027.058/0001-91;2021-01-01;1;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;021733;FCA;99670;2021-01-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=99670
01.083.200/0001-18;2021-01-01;1;NEOENERGIA S.A.;015539;FCA;99661;2021-01-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=99661
01.083.200/0001-18;2021-01-01;2;NEOENERGIA S.A.;015539;FCA;102993;2021-04-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=102993
01.083.200/0001-18;2021-01-01;3;NEOENERGIA S.A.;015539;FCA;103314;2021-05-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103314
01.104.937/0001-70;2021-01-01;1;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;015784;FCA;104805;2021-05-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104805
01.107.327/0001-20;2021-01-01;1;BBM LOGÍSTICA S.A.;024660;FCA;103057;2021-04-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103057
01.258.944/0001-26;2021-01-01;1;RUMO MALHA SUL S.A.;015709;FCA;105900;2021-06-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105900
01.258.944/0001-26;2021-01-01;2;RUMO MALHA SUL S.A.;015709;FCA;106622;2021-07-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106622
01.319.044/0001-41;2021-01-01;1;WTC AMAZONAS SUITE HOTEL S.A.;015741;FCA;102337;2021-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=102337
01.319.044/0001-41;2021-01-01;2;WTC AMAZONAS SUITE HOTEL S.A.;015741;FCA;103882;2021-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103882
01.417.222/0001-77;2021-01-01;1;MRS LOGISTICA S.A.;017949;FCA;99951;2021-02-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=99951
01.417.222/0001-77;2021-01-01;2;MRS LOGISTICA S.A.;017949;FCA;102619;2021-04-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=102619
01.417.222/0001-77;2021-01-01;3;MRS LOGISTICA S.A.;017949;FCA;109072;2021-10-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109072
01.468.594/0001-22;2021-01-01;1;LG INFORMÁTICA S.A.;025666;FCA;99974;2021-03-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=99974
01.468.594/0001-22;2021-01-01;2;LG INFORMÁTICA S.A.;025666;FCA;102718;2021-04-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=102718
01.543.032/0001-04;2021-01-01;1;EQUATORIAL GOIÁS DISTRIBUIDORA DE ENERGIA S.A.;025577;FCA;100256;2021-02-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=100256
01.543.032/0001-04;2021-01-01;2;EQUATORIAL GOIÁS DISTRIBUIDORA DE ENERGIA S.A.;025577;FCA;104974;2021-05-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104974
01.545.826/0001-07;2021-01-01;1;GAFISA S.A.;016101;FCA;105591;2021-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105591
01.547.749/0001-16;2021-01-01;1;521 PARTICIPACOES S.A. - EM LIQUIDAÇÃO EXTRAJUDICIAL;016330;FCA;104822;2021-05-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104822
01.548.981/0001-79;2021-01-01;1;INVESTIMENTOS BEMGE S.A.;006041;FCA;100854;2021-03-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=100854
01.548.981/0001-79;2021-01-01;2;INVESTIMENTOS BEMGE S.A.;006041;FCA;100986;2021-03-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=100986
01.599.101/0001-93;2021-01-01;1;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;FCA;102661;2021-04-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=102661
01.599.101/0001-93;2021-01-01;2;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;FCA;105856;2021-06-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105856
01.599.101/0001-93;2021-01-01;3;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;FCA;112629;2022-03-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=112629
01.599.101/0001-93;2021-01-01;4;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;FCA;112630;2022-03-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=112630
01.599.101/0001-93;2021-01-01;5;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;FCA;112631;2022-03-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=112631
01.616.929/0001-02;2021-01-01;1;SANEAMENTO DE GOIAS SA;019186;FCA;102412;2021-03-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=102412
01.616.929/0001-02;2021-01-01;2;SANEAMENTO DE GOIAS SA;019186;FCA;103120;2021-04-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103120
01.616.929/0001-02;2021-01-01;3;SANEAMENTO DE GOIAS SA;019186;FCA;109503;2021-11-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109503
01.838.723/0001-27;2021-01-01;1;BRF S.A.;016292;FCA;106185;2021-06-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106185
01.851.771/0001-55;2021-01-01;1;524 PARTICIPACOES S.A.;016284;FCA;100721;2021-03-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=100721
01.851.771/0001-55;2021-01-01;2;524 PARTICIPACOES S.A.;016284;FCA;109111;2021-10-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109111
01.896.779/0001-38;2021-01-01;1;CSU DIGITAL S.A.;020044;FCA;104897;2021-05-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104897
01.917.818/0001-36;2021-01-01;1;LIGHT ENERGIA S.A.;023000;FCA;105141;2021-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105141
01.917.818/0001-36;2021-01-01;2;LIGHT ENERGIA S.A.;023000;FCA;108184;2021-08-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108184
01.917.818/0001-36;2021-01-01;3;LIGHT ENERGIA S.A.;023000;FCA;108962;2021-10-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108962
