CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Empresarial;Valor_Mobiliario;Sigla_Classe_Acao_Preferencial;Classe_Acao_Preferencial;Codigo_Negociacao;Composicao_BDR_Unit;Mercado;Sigla_Entidade_Administradora;Entidade_Administradora;Data_Inicio_Negociacao;Data_Fim_Negociacao;Segmento;Data_Inicio_Listagem;Data_Fim_Listagem
07.859.971/0001-30;2013-01-01;3;29238;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;Certificados de Depósito de Valores Mobiliários;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2006-10-27;;;2006-10-06;
07.859.971/0001-30;2013-01-01;3;29238;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;Nota Comercial;;;;;Balcão Organizado;CETIP;CETIP;2009-10-06;;;2009-10-06;
07.859.971/0001-30;2013-01-01;3;29238;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2010-07-20;;;2010-07-20;
07.949.970/0001-87;2013-01-01;2;28412;CENTENNIAL ASSET PART. MINAS-RIO S/A;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2006-07-19;;;2006-07-19;
07.949.970/0001-87;2013-01-01;2;28412;CENTENNIAL ASSET PART. MINAS-RIO S/A;Bônus de Subscrição;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2006-07-19;;;2006-07-19;
08.065.557/0001-12;2013-01-01;2;26500;TECNISA S/A;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2009-11-23;;;2009-11-23;
08.065.557/0001-12;2013-01-01;2;26500;TECNISA S/A;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2007-02-01;;Nível 1 de Governança Corporativa;2007-02-01;
08.070.508/0001-78;2013-01-01;2;32468;Raizen Energia S.A.;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2013-10-28;;;2013-10-28;
08.078.847/0001-09;2013-01-01;2;28321;LPS BRASIL CONSULTORIA DE IMOVEIS S/A;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2006-12-18;;Nível 1 de Governança Corporativa;2006-12-18;
08.281.683/0001-04;2013-01-01;3;31578;RJCP EQUITY S/A;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2011-06-28;;Nível 2 de Governança Corporativa;2011-06-28;
08.294.224/0001-65;2013-01-01;3;33688;JHSF PARTICIPAÇÕES SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2007-04-11;;Nível 1 de Governança Corporativa;2007-04-11;
08.294.224/0001-65;2013-01-01;3;33688;JHSF PARTICIPAÇÕES SA;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2009-11-12;;;2009-11-12;
08.324.196/0001-81;2013-01-01;2;26726;CIA ENERGÉTICA DO RIO GRANDE DO NORTE;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1999-05-17;;Nível 2 de Governança Corporativa;1999-05-17;
08.343.492/0001-20;2013-01-01;2;29040;MRV ENGENHARIA E PARTICIPAÇÕES S/A;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2007-07-23;;Nível 1 de Governança Corporativa;2007-07-19;
08.343.492/0001-20;2013-01-01;2;29040;MRV ENGENHARIA E PARTICIPAÇÕES S/A;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2008-07-29;;;2008-07-25;
08.439.659/0001-50;2013-01-01;3;31347;EMPRESA DE INVESTIMENTOS EM ENERGIAS RENOVAVEIS;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2012-06-15;;;2012-06-15;
08.534.605/0001-74;2013-01-01;3;33589;RENOVA ENERGIA S/A;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2010-07-13;;Bovespa Mais N2;2010-07-13;
08.560.444/0001-93;2013-01-01;3;31378;COMPANHIA CELG DE PARTICIPAÇÕES;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2008-03-14;;Nível 2 de Governança Corporativa;2008-03-14;
08.723.106/0001-25;2013-01-01;3;27960;BHG S.A. - BRAZIL HOSPITALITY GROUP;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2007-07-16;;Nível 1 de Governança Corporativa;2007-07-16;
08.723.106/0001-25;2013-01-01;3;27960;BHG S.A. - BRAZIL HOSPITALITY GROUP;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2012-12-27;;;2012-12-27;
08.741.499/0001-08;2013-01-01;5;33621;PRUMO LOGISTICA SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2008-07-28;;Nível 1 de Governança Corporativa;2008-07-28;
08.764.621/0001-53;2013-01-01;2;27164;GENERAL SHOPPING BRASIL SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2007-07-27;;Nível 1 de Governança Corporativa;2007-07-27;
08.769.451/0001-08;2013-01-01;5;33067;ISEC SECURITIZADORA S.A.;Certificados de Recebíveis Imobiliários;;;;;Balcão Organizado;CETIP;CETIP;2012-11-22;;;2012-11-22;
08.807.432/0001-10;2013-01-01;2;28301;ESTACIO PARTICIPAÇÕES SA;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2011-11-25;;;2011-11-25;
08.807.432/0001-10;2013-01-01;2;28301;ESTACIO PARTICIPAÇÕES SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2008-06-30;;Nível 1 de Governança Corporativa;2008-06-30;
08.811.643/0001-27;2013-01-01;4;33450;TRISUL S/A;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2007-10-15;;Nível 1 de Governança Corporativa;2007-10-15;
08.811.643/0001-27;2013-01-01;4;33450;TRISUL S/A;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2008-07-25;;;2008-07-25;
08.811.643/0001-27;2013-01-01;4;33450;TRISUL S/A;Nota Comercial;;;;;Balcão Organizado;CETIP;CETIP;2013-05-22;;;2013-05-22;
08.873.873/0001-10;2013-01-01;4;28694;ECORODOVIAS CONCESSÕES E SERVIÇOS S/A;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2012-10-22;;;2012-10-22;
08.936.792/0001-12;2013-01-01;2;26540;INTERNATIONAL MEAL COMPANY HOLDINGS S/A;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2011-03-09;;Nível 1 de Governança Corporativa;2011-03-09;
08.943.312/0001-40;2013-01-01;5;33142;AGRENCO LIMITED;Certificados de depósito de valores mobiliários;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2007-10-26;;;2007-10-25;
09.041.168/0001-10;2013-01-01;2;32787;LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES S.A.;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2011-05-16;;;2011-05-16;
09.288.252/0001-32;2013-01-01;2;32248;GAEC EDUCAÇÃO S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2013-10-28;;Nível 1 de Governança Corporativa;2013-10-28;
09.304.427/0001-58;2013-01-01;4;31475;HABITASEC SECURITIZADORA SA;Contrato de Investimento Coletivo;;;;;Balcão Organizado;CETIP;CETIP;2010-11-08;;;2010-11-08;
09.346.601/0001-25;2013-01-01;3;26643;BM&F BOVESPA S/A - BOLSA DE VALORES, MERCADORIAS E FUTUROS;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2008-08-20;;Nível 1 de Governança Corporativa;2008-08-20;
09.439.783/0001-89;2013-01-01;4;32690;ÁQUILLA SECURITIZADORA SA;Certificados de Recebíveis Imobiliários;;;;;Balcão Organizado;CETIP;CETIP;2010-02-11;;;2010-02-11;
09.538.973/0001-53;2013-01-01;5;33650;PDG COMPANHIA SECURITIZADORA;Certificados de Recebíveis Imobiliários;;;;;Balcão Organizado;CETIP;CETIP;2009-07-13;;;2009-07-13;
09.601.322/0001-60;2013-01-01;4;31147;CTX PARTICIPAÇÕES S/A;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2011-09-19;;;2011-09-19;
10.215.988/0001-60;2013-01-01;2;29131;Companhia de Locação das Américas;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2012-04-23;;Nível 1 de Governança Corporativa;2012-04-23;
10.215.988/0001-60;2013-01-01;2;29131;Companhia de Locação das Américas;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2011-12-30;;;2011-12-30;
10.215.988/0001-60;2013-01-01;2;29131;Companhia de Locação das Américas;Nota Comercial;;;;;Balcão Organizado;CETIP;CETIP;2012-11-30;;;2012-11-30;
10.337.440/0001-92;2013-01-01;2;28234;NSG CAPITAL SECURITIZADORA S/A;Certificados de Recebíveis Imobiliários;;;;;Balcão Organizado;CETIP;CETIP;2010-04-09;2012-04-09;;2010-04-09;2012-04-09
10.338.320/0001-00;2013-01-01;2;26536;AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2010-10-26;;Nível 2 de Governança Corporativa;2010-10-25;
10.345.009/0001-98;2013-01-01;4;29024;ALL ORE MINERAÇÃO S/A;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2009-12-17;;Nível 2 de Governança Corporativa;2009-12-17;
10.531.501/0001-58;2013-01-01;5;33613;CONCESSIONARIA AUTO RAPOSO TAVARES S.A.;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2011-01-18;;;2011-01-18;
10.608.405/0001-60;2013-01-01;8;33551;Barigui Securitizadora SA;Certificados de Recebíveis Imobiliários;;;;;Balcão Organizado;CETIP;CETIP;2013-12-15;;;2013-12-15;
10.629.105/0001-68;2013-01-01;4;31370;HRT PARTICIPAÇÕES EM PETRÓLEO S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2010-10-25;;Nível 1 de Governança Corporativa;2010-10-25;
10.647.979/0001-48;2013-01-01;2;27940;CONCESSIONÁRIA ROTA DAS BANDEIRAS S.A.;Debêntures;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2010-07-30;;;2010-07-30;
10.647.979/0001-48;2013-01-01;2;27940;CONCESSIONÁRIA ROTA DAS BANDEIRAS S.A.;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2010-07-30;;;2010-07-30;
10.826.798/0001-89;2013-01-01;15;33660;BRASIL FOODSERVICE GROUP S.A. - BFG;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2013-04-17;;;2013-04-17;
10.826.798/0001-89;2013-01-01;15;33660;BRASIL FOODSERVICE GROUP S.A. - BFG;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2013-03-05;;;2013-03-05;
10.841.050/0001-55;2013-01-01;4;31956;CONC ROD AYRTON SENNA E CARV PINTO S.A;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2011-02-23;;;2011-02-23;
11.094.546/0001-75;2013-01-01;4;30360;MULTIPLUS SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2010-02-05;;Nível 1 de Governança Corporativa;2010-02-05;
11.274.829/0001-07;2013-01-01;6;32899;COMPANHIA PAULISTA DE SECURITIZAÇÃO;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2012-04-26;;;2012-04-26;
11.395.624/0001-71;2013-01-01;5;30131;BRASIL PHARMA S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2011-06-22;;Nível 1 de Governança Corporativa;2011-06-22;
11.395.624/0001-71;2013-01-01;5;30131;BRASIL PHARMA S.A.;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2012-04-02;;;2012-04-02;
11.423.623/0001-93;2013-01-01;2;26685;DUFRY AG;Certificados de Depósito de Valores Mobiliários;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2010-04-07;;;2010-04-07;
11.566.501/0001-56;2013-01-01;2;28155;TEREOS INTERNACIONAL S/A;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2011-08-13;;Nível 1 de Governança Corporativa;2011-08-13;
11.669.021/0001-10;2013-01-01;3;31327;QGEP PARTICIPAÇÕES SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2011-02-09;;Nível 1 de Governança Corporativa;2011-02-09;
11.721.921/0001-60;2013-01-01;5;31608;BRASIL INSURANCE PARTICIPAÇÕES E ADMINISTRAÇÃO S/A;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2010-10-29;;Nível 1 de Governança Corporativa;2010-10-29;
12.126.500/0001-53;2013-01-01;4;32953;REDENTOR ENERGIA S/A;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2010-08-06;;Nível 2 de Governança Corporativa;2010-08-06;
12.130.744/0001-00;2013-01-01;7;32172;ÁPICE SECURITIZADORA IMOBILIÁRIA S.A.;Certificados de Recebíveis Imobiliários;;;;;Balcão Organizado;CETIP;CETIP;2013-01-29;;;2013-01-29;
12.139.922/0001-63;2013-01-01;3;29537;Octante Securitizadora S.A.;Certificado de Recebíveis do Agronegócio;;;;;Balcão Organizado;CETIP;CETIP;2012-05-02;;;2012-05-02;
12.139.922/0001-63;2013-01-01;3;29537;Octante Securitizadora S.A.;Certificado de Recebíveis do Agronegócio;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2012-08-02;;;2012-08-02;
12.320.349/0001-90;2013-01-01;6;33253;BRASIL AGROSEC COMPANHIA SECURITIZADORA;Certificado de Recebíveis do Agronegócio;;;;;Balcão Não-Organizado;;;;;;2011-05-12;
12.489.315/0001-23;2013-01-01;3;28677;Ferreira Gomes Energia S.A.;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2011-11-30;;;2011-11-30;
13.009.717/0001-46;2013-01-01;3;29176;BANCO ESTADO SERGIPE SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1977-07-20;;Nível 2 de Governança Corporativa;1977-07-20;
13.017.462/0001-63;2013-01-01;2;26467;ENERGISA SERGIPE - DISTRIBUIDORA DE ENERGIA S/A;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2007-11-08;;;2007-11-08;
13.324.184/0001-97;2013-01-01;2;29130;Vigor Alimentos S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2012-06-22;;Nível 1 de Governança Corporativa;2012-06-22;
13.349.677/0001-81;2013-01-01;4;33173;REIT SECURITIZADORA DE RECEBÍVEIS IMOBILIÁRIOS S.A.;Certificados de Recebíveis Imobiliários;;;;;Balcão Organizado;CETIP;CETIP;2012-09-10;2013-11-11;;2012-09-10;2013-11-11
13.407.573/0001-86;2013-01-01;3;31323;Harpia Ômega Participações S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2011-11-18;;Nível 2 de Governança Corporativa;2011-11-18;
13.444.994/0001-87;2013-01-01;3;28266;Manabi S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2011-09-12;;Nível 2 de Governança Corporativa;2011-09-12;
13.788.120/0001-47;2013-01-01;5;30377;ELEKEIROZ S/A;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1987-02-16;;Nível 2 de Governança Corporativa;1987-02-16;
14.388.334/0001-99;2013-01-01;2;28951;PARANA BANCO S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2007-06-13;;Bovespa Mais;2007-06-13;
14.388.520/0001-28;2013-01-01;2;29070;Pacific Rubiales Energy Corp.;Certificados de depósito de valores mobiliários;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2012-02-02;;;2012-02-02;
14.876.090/0001-93;2013-01-01;5;32460;Gaia Agro Securitizadora S.A.;Certificados de Recebíveis Imobiliários;;;;;Balcão Organizado;CETIP;CETIP;2013-02-19;;;2013-02-19;
14.876.090/0001-93;2013-01-01;5;32460;Gaia Agro Securitizadora S.A.;Certificado de Recebíveis do Agronegócio;;;;;Balcão Organizado;CETIP;CETIP;2013-01-24;;;2013-01-24;
15.101.405/0001-93;2013-01-01;3;26582;CORREA RIBEIRO SA COM IND;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1977-07-20;;;1977-07-20;
15.139.629/0001-94;2013-01-01;3;28281;CIA ELETRICIDADE DA BAHIA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1995-05-23;;Nível 2 de Governança Corporativa;1994-07-28;
15.139.629/0001-94;2013-01-01;3;28281;CIA ELETRICIDADE DA BAHIA;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2000-08-11;;;2000-08-01;
15.141.799/0001-03;2013-01-01;3;27837;CIA FERRO LIGAS BAHIA FERBASA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2011-01-07;;Bovespa Mais;1961-02-23;
15.144.017/0001-90;2013-01-01;2;28594;CIA SEGUROS ALIANCA BAHIA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1977-07-20;;Nível 2 de Governança Corporativa;1977-07-20;
15.527.906/0001-36;2013-01-01;6;29279;Biosev S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2013-04-19;;Nível 1 de Governança Corporativa;2013-04-19;
15.912.764/0001-20;2013-01-01;3;32573;SMILES S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2013-04-29;;Nível 1 de Governança Corporativa;2013-04-29;
16.234.171/0001-15;2013-01-01;2;28531;METANOR SA METANOL DO NE;Ações Ordinárias;;;;;Balcão Não-Organizado;;;;;;1974-12-26;
16.404.287/0001-55;2013-01-01;2;28549;SUZANO PAPEL E CELULOSE SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2004-07-26;;Bovespa Mais;1992-04-15;
16.404.287/0001-55;2013-01-01;2;28549;SUZANO PAPEL E CELULOSE SA;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2004-07-22;;;2004-07-22;
16.614.075/0001-00;2013-01-01;4;29044;DIRECIONAL ENGENHARIA SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2009-11-19;;Nível 1 de Governança Corporativa;2009-11-19;
16.614.075/0001-00;2013-01-01;4;29044;DIRECIONAL ENGENHARIA SA;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2013-04-29;;;2013-04-29;
16.670.085/0001-55;2013-01-01;3;31743;LOCALIZA RENT A CAR SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2005-05-23;;Nível 1 de Governança Corporativa;2005-05-06;
16.670.085/0001-55;2013-01-01;3;31743;LOCALIZA RENT A CAR SA;Debêntures;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2007-07-10;;;2007-07-02;
16.670.085/0001-55;2013-01-01;3;31743;LOCALIZA RENT A CAR SA;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2010-05-10;;;2010-05-05;
16.670.085/0001-55;2013-01-01;3;31743;LOCALIZA RENT A CAR SA;Nota Comercial;;;;;Balcão Organizado;CETIP;CETIP;2010-12-29;;;2010-12-29;
17.155.730/0001-64;2013-01-01;3;26650;CIA ENERG MINAS GERAIS - CEMIG;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2001-10-01;;Bovespa Mais;1972-01-14;
17.161.241/0001-15;2013-01-01;2;26775;MINASMAQUINAS SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1997-07-20;;Nível 2 de Governança Corporativa;1997-07-20;
17.162.082/0001-73;2013-01-01;3;28236;MENDES JUNIOR ENGENHARIA SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1977-07-20;;Nível 2 de Governança Corporativa;1977-07-20;
17.162.082/0001-73;2013-01-01;3;28236;MENDES JUNIOR ENGENHARIA SA;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;1977-07-20;;;1977-07-20;
17.167.396/0001-69;2013-01-01;2;28411;ALFA HOLDINGS SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1977-07-20;;Nível 2 de Governança Corporativa;1977-07-20;
17.167.412/0001-13;2013-01-01;2;28383;FINANCEIRA ALFA S.A.- C.F.I;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1977-07-20;;Nível 2 de Governança Corporativa;1977-07-20;
17.184.037/0001-10;2013-01-01;3;27311;BANCO MERCANTIL BRASIL SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-04-07;;Nível 2 de Governança Corporativa;1998-04-07;
17.193.806/0001-46;2013-01-01;2;28407;CONSORCIO ALFA DE ADMINISTRAÇÃO SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1977-07-20;;Nível 2 de Governança Corporativa;1977-07-20;
17.281.106/0001-03;2013-01-01;5;31935;COMPANHIA DE SANEAMENTO DE MINAS GERAIS;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2006-02-08;;Nível 1 de Governança Corporativa;2006-02-08;
17.344.597/0001-94;2013-01-01;5;31664;BB Seguridade Participações S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2013-04-29;;Nível 1 de Governança Corporativa;2013-04-29;
21.255.567/0001-89;2013-01-01;2;28511;CIA TECIDOS SANTANENSE;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1984-12-20;;Nível 2 de Governança Corporativa;1984-12-20;
22.677.520/0001-76;2013-01-01;2;28536;CIA TECIDOS NORTE DE MINAS - COTEMINAS;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1971-02-11;;Nível 2 de Governança Corporativa;1971-02-11;
24.956.666/0001-86;2013-01-01;2;29538;CLARION S/A AGROINDUSTRIAL;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2009-03-04;;Nível 2 de Governança Corporativa;2009-03-04;
25.329.319/0001-96;2013-01-01;2;28500;WEMBLEY SOCIEDADE ANÔNIMA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1973-10-08;;Nível 2 de Governança Corporativa;1973-10-08;
27.093.558/0001-15;2013-01-01;2;28245;MILLS ESTRUTURAS E SERVI?OS DE ENGENHARIA S/A;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2010-04-14;;Nível 1 de Governança Corporativa;2010-04-14;
27.093.558/0001-15;2013-01-01;2;28245;MILLS ESTRUTURAS E SERVI?OS DE ENGENHARIA S/A;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2011-04-27;;;2011-04-27;
28.152.650/0001-71;2013-01-01;5;29157;ESPIRITO SANTO CENTRAIS ELETRICAS SA;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2007-07-02;;;2007-07-02;
28.195.667/0001-06;2013-01-01;2;28287;BANCO ABC BRASIL S/A;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2007-07-23;;Bovespa Mais N2;2007-07-23;
29.780.061/0001-09;2013-01-01;2;26844;SÃO CARLOS EMPREENDS E PARTICIPAÇÕES S.A;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2006-12-13;;Nível 1 de Governança Corporativa;1991-03-25;
