CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Empresarial;Valor_Mobiliario;Sigla_Classe_Acao_Preferencial;Classe_Acao_Preferencial;Codigo_Negociacao;Composicao_BDR_Unit;Mercado;Sigla_Entidade_Administradora;Entidade_Administradora;Data_Inicio_Negociacao;Data_Fim_Negociacao;Segmento;Data_Inicio_Listagem;Data_Fim_Listagem
00.354.053/0001-00;2017-01-01;4;70528;Kosmos Comércio de Vestuário S/A - Em Recuperação Judicial;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1995-10-09;;;1995-10-09;
00.359.742/0001-08;2017-01-01;6;67172;ATOM Empreendimentos e Participações S.A.;Ações Ordinárias;;;;;;;;;;;;
00.514.998/0001-42;2017-01-01;2;64378;ELETRON SA;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1999-05-11;;;1999-05-11;
00.545.378/0001-70;2017-01-01;3;65625;SERRA AZUL WATER PARK SA;Ações Ordinárias;;;;;Balcão Não-Organizado;;;;;;1995-07-26;2010-04-30
00.622.416/0001-41;2017-01-01;4;69898;STATKRAFT ENERGIAS RENOVÁVEIS S/A;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2011-10-03;;;2011-09-19;
00.644.907/0001-93;2017-01-01;3;68487;INVESTCO S/A;Ações Ordinárias;;;;;Balcão Não-Organizado;;;;;;2000-02-04;2017-08-21
00.743.065/0001-27;2017-01-01;2;64671;LITEL PARTICIPACOES SA;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2000-10-18;;;2000-10-18;
00.776.574/0001-56;2017-01-01;1;61906;B2W - COMPANHIA DIGITAL;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2007-08-08;;Nível 1 de Governança Corporativa;2007-08-08;
00.864.214/0001-06;2017-01-01;3;65841;ENERGISA SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2016-07-28;;Bovespa Mais N2;2016-07-28;
00.864.214/0001-06;2017-01-01;3;65841;ENERGISA SA;Debêntures;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2012-07-15;;;2012-07-15;
00.864.214/0001-06;2017-01-01;3;65841;ENERGISA SA;Certificados de Depósito de Valores Mobiliários;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2016-07-28;;;2016-07-28;
00.866.577/0001-80;2017-01-01;2;67589;SAUIPE SA;Ações Ordinárias;;;;;;;;;;;;
00.897.864/0001-58;2017-01-01;4;103037;SANTA CATARINA PART INVEST SA;Debêntures;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1995-12-14;1995-12-14;;1995-12-14;1995-12-14
00.924.429/0001-75;2017-01-01;1;61738;FERROVIA CENTRO ATLANTICA SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1996-02-14;;Nível 2 de Governança Corporativa;1996-02-14;
00.924.432/0001-99;2017-01-01;2;62198;HOPI HARI SA;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;1997-03-10;;;1997-03-10;
00.938.574/0001-05;2017-01-01;3;69370;CONCESSIONARIA RIO-TERESOPOLIS SA;Debêntures Conversíveis;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2001-12-26;;;2001-12-26;
00.994.533/0001-36;2017-01-01;2;66423;COMERCIAL QUINTELLA COM EXP SA EM LIQUIDAÇÃO;Debêntures;;;;;Balcão Não-Organizado;;;;;;2017-05-01;2017-05-31
01.027.058/0001-91;2017-01-01;1;61712;CIELO S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2009-06-29;;Nível 1 de Governança Corporativa;2009-06-29;
01.083.200/0001-18;2017-01-01;2;67052;NEOENERGIA S.A;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1996-06-21;;Nível 2 de Governança Corporativa;1996-08-08;
01.104.937/0001-70;2017-01-01;1;63624;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1996-09-30;;Nível 2 de Governança Corporativa;1996-09-30;
01.258.943/0001-81;2017-01-01;2;65092;ITAITINGA PARTICIPACOES SA;Ações Ordinárias;;;;;;;;;;;;
01.258.944/0001-26;2017-01-01;6;68629;RUMO MALHA SUL S.A.;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2000-02-09;;;2000-02-09;
01.258.945/0001-70;2017-01-01;2;65090;GRUÇAI PARTICIPAÇÕES SA;Ações Ordinárias;;;;;;;;;;;;
01.417.222/0001-77;2017-01-01;1;63094;MRS LOGÍSTICA S/A;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-12-18;;;1998-12-18;
01.417.222/0001-77;2017-01-01;1;63094;MRS LOGÍSTICA S/A;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2000-10-11;;;2000-10-11;
01.545.826/0001-07;2017-01-01;3;68409;GAFISA SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2006-02-17;;Nível 1 de Governança Corporativa;2008-04-01;
01.545.826/0001-07;2017-01-01;3;68409;GAFISA SA;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2008-05-05;;;2008-05-05;
01.548.981/0001-79;2017-01-01;2;69087;INVESTIMENTOS BEMGE S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1977-07-20;;Nível 2 de Governança Corporativa;1977-07-20;
01.608.571/0001-76;2017-01-01;2;64375;BELAPART SA;Ações Ordinárias;;;;;Balcão Não-Organizado;;;;;;1998-04-23;
01.616.929/0001-02;2017-01-01;2;63165;SANEAMENTO DE GOIAS SA;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2015-08-07;;;2015-08-07;
01.838.723/0001-27;2017-01-01;8;70317;BRF SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2006-02-17;;Nível 1 de Governança Corporativa;2006-02-17;
01.851.771/0001-55;2017-01-01;2;64372;524 PARTICIPAÇOES SA;Ações Ordinárias;;;;;Balcão Não-Organizado;;;;;;1997-05-30;
01.896.779/0001-38;2017-01-01;4;68877;CSU CARDSYSTEM S/A;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2006-04-25;;Nível 1 de Governança Corporativa;2006-04-25;
01.917.705/0001-30;2017-01-01;1;61748;AES ELPA SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2002-11-06;;Nível 2 de Governança Corporativa;2002-11-06;
01.938.783/0001-11;2017-01-01;1;63654;CIA DE PARTICIPAÇÕES ALIANÇA DA BAHIA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2000-07-26;;Nível 2 de Governança Corporativa;2000-07-26;
01.957.772/0001-89;2017-01-01;3;65948;SUL 116 PARTICIPAÇÕES S.A.;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-02-20;;;1997-09-03;
01.971.614/0001-83;2017-01-01;1;64462;EMP.NAC.C., RÉDITO E PART. S.A. ENCORPAR;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1997-10-07;;Nível 2 de Governança Corporativa;1997-10-07;
02.016.440/0001-62;2017-01-01;5;70639;RGE Sul Distribuidora de Energia S.A.;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2016-10-20;;;2016-10-20;
02.062.747/0001-08;2017-01-01;3;64800;SUDESTE SA;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1997-11-26;;;1997-11-26;
02.084.220/0001-76;2017-01-01;2;68381;Numeral 80 Participações S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2006-10-13;2007-12-05;Bovespa Mais N2;1997-09-16;2017-08-18
02.117.801/0001-67;2017-01-01;2;64568;BONAIRE PARTICIPAÇOES SA;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2000-10-18;;;2000-10-18;
02.149.205/0001-69;2017-01-01;2;63333;PORTO SEGURO SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2004-11-22;;Nível 1 de Governança Corporativa;2004-11-22;
02.162.616/0001-94;2017-01-01;2;64603;UPTICK PARTICIPACOES SA;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2000-10-18;;;2000-10-18;
02.193.750/0001-52;2017-01-01;2;67278;GPC PARTICIPACOES SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1997-11-20;;Nível 2 de Governança Corporativa;1997-11-20;
02.217.319/0001-07;2017-01-01;3;64797;ALEF SA;Ações Ordinárias;;;;;Balcão Não-Organizado;;;;;;1997-12-08;
02.258.422/0001-97;2017-01-01;4;69481;INEPAR EQUIPAMENTOS E MONTAGENS S/A;Ações Ordinárias;;;;;;;;1998-10-23;2004-04-26;;;
02.291.077/0001-93;2017-01-01;14;70602;PRODUTORES ENERGETICOS DE MANSO SA;Debêntures Conversíveis;;;;;Balcão Organizado;CETIP;CETIP;2002-02-07;;;2002-02-07;
02.291.077/0001-93;2017-01-01;14;70602;PRODUTORES ENERGETICOS DE MANSO SA;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2004-01-28;;;2004-01-28;
02.291.077/0001-93;2017-01-01;14;70602;PRODUTORES ENERGETICOS DE MANSO SA;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2004-01-28;;;2004-01-28;
02.291.077/0001-93;2017-01-01;14;70602;PRODUTORES ENERGETICOS DE MANSO SA;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2002-02-07;;;2002-02-07;
02.302.100/0001-06;2017-01-01;4;69037;EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2014-04-30;;;2014-04-30;
02.302.101/0001-42;2017-01-01;1;63415;EMAE-EMP.METROPOLITANA ÁGUAS ENERGIA S.A;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-03-31;;Nível 1 de Governança Corporativa;1998-03-27;
02.318.346/0001-68;2017-01-01;2;64380;OPPORTUNITY ENERGIA E PARTICIPAÇÕES S.A.;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1999-10-22;;;1999-10-22;
02.328.280/0001-97;2017-01-01;1;62592;ELEKTRO REDES S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-07-08;;Nível 2 de Governança Corporativa;1998-07-08;
02.328.280/0001-97;2017-01-01;1;62592;ELEKTRO REDES S.A.;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2005-10-24;;;2005-10-24;
02.338.534/0001-58;2017-01-01;3;70669;LONGDIS SA;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-07-22;;;1998-06-30;
02.351.144/0001-18;2017-01-01;1;61810;TEGMA GESTÃO LOGÍSTICA SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2007-08-03;;Nível 1 de Governança Corporativa;2007-08-03;
02.363.917/0001-86;2017-01-01;3;70577;RET PARTICIPAÇÕES S/A;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-06-09;;;1998-05-28;
02.363.918/0001-20;2017-01-01;3;66691;ZAIN PARTICIPAÇÕES S/A - EM LIQUIDAÇÃO;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-06-18;;;1998-06-15;
02.365.069/0001-44;2017-01-01;2;66406;IDEIASNET SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2008-08-14;;Nível 1 de Governança Corporativa;2008-08-14;
02.387.241/0001-60;2017-01-01;6;69200;Rumo S.A.;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2000-11-24;;;2000-11-24;
02.429.144/0001-93;2017-01-01;6;70646;CPFL ENERGIA SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2004-09-29;;Nível 1 de Governança Corporativa;2004-09-29;
02.429.144/0001-93;2017-01-01;6;70646;CPFL ENERGIA SA;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2000-05-19;;;2000-05-18;
02.451.848/0001-62;2017-01-01;9;69199;CONCESSIONÁRIA SO SISTEMA ANHANGUERA BANDEIRANTES S/A;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2016-08-01;;;2016-08-01;
02.451.848/0001-62;2017-01-01;9;69199;CONCESSIONÁRIA SO SISTEMA ANHANGUERA BANDEIRANTES S/A;Debêntures;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2006-08-01;;;2006-08-01;
02.451.848/0001-62;2017-01-01;9;69199;CONCESSIONÁRIA SO SISTEMA ANHANGUERA BANDEIRANTES S/A;Nota Comercial;;;;;Balcão Organizado;CETIP;CETIP;2016-11-17;;;2016-11-17;
02.465.783/0001-04;2017-01-01;3;65945;FUTURETEL SA;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-07-02;;;1998-07-02;
02.474.103/0001-19;2017-01-01;3;62919;ENGIE BRASIL ENERGIA S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2005-11-16;;Nível 1 de Governança Corporativa;1998-05-28;
02.474.103/0001-19;2017-01-01;3;62919;ENGIE BRASIL ENERGIA S.A.;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2014-12-15;;;2014-12-15;
02.476.710/0001-18;2017-01-01;3;70578;TELINVEST SA;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-06-18;;;1998-06-18;
02.509.186/0001-34;2017-01-01;2;62039;TRIÂNGULO DO SOL AUTO-ESTRADAS S/A.;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2013-02-26;;;2013-02-26;
02.509.491/0001-26;2017-01-01;3;69304;CONCESSIONARIA ECOVIAS DOS IMIGRANTES SA;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2013-04-15;;;2013-04-15;
02.541.982/0001-54;2017-01-01;2;62209;SOMOS EDUCAÇÃO S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2014-10-23;;Nível 1 de Governança Corporativa;2011-07-26;
02.558.115/0001-21;2017-01-01;2;69062;TIM PARTICIPAÇÕES SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2011-08-03;;Nível 1 de Governança Corporativa;1998-09-21;
02.558.157/0001-62;2017-01-01;2;70494;TELEFÔNICA BRASIL S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-08-19;;Nível 2 de Governança Corporativa;1998-08-19;
02.565.001/0001-09;2017-01-01;1;63870;Frutavi - Comércio, Importação e Exportação de Frutas S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2016-07-21;2016-07-21;Nível 2 de Governança Corporativa;2016-07-21;2016-07-21
02.591.787/0001-39;2017-01-01;3;70670;CAPITALPART PARTICIPAÇÕES SA;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-07-20;;;1998-07-09;
02.604.860/0001-60;2017-01-01;3;70579;SELECTPART PARTICIPACOES SA;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-07-22;;;1998-07-20;
02.604.997/0001-14;2017-01-01;3;65947;NEWTEL PARTICIPACOES SA;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-07-20;;;1998-07-22;
02.643.896/0001-52;2017-01-01;3;65817;REAL AI PIC SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS S.A.;Certificados de Recebíveis Imobiliários;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2008-05-20;;;2008-05-20;
02.664.042/0001-52;2017-01-01;1;62741;TERMINAL GARAGEM MENEZES CORTES SA;Ações Ordinárias;;;;;;;;;;;;
02.724.983/0001-34;2017-01-01;2;64679;SANESALTO SANEAMENTO SA;Debêntures;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2005-06-01;;;2005-06-01;
02.762.113/0001-50;2017-01-01;1;62440;BRAZILIAN FINANCE & REAL ESTATE S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2012-07-16;;Nível 2 de Governança Corporativa;2012-07-16;
02.762.115/0001-49;2017-01-01;4;70088;MMX MINERAÇÃO E METÁLICOS S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2006-07-24;;Nível 1 de Governança Corporativa;2006-07-24;
02.762.121/0001-04;2017-01-01;1;62037;SANTOS BRASIL PARTICIPAÇÕES S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2016-08-22;;Nível 1 de Governança Corporativa;2016-08-22;
02.762.124/0001-30;2017-01-01;2;64376;BETAPART PARTICIPAÇÕES SA;Ações Ordinárias;;;;;Balcão Não-Organizado;;;;;;1998-11-06;
02.773.542/0001-22;2017-01-01;5;70386;RB CAPITAL COMPANHIA DE SECURITIZAÇÃO;Certificados de Recebíveis Imobiliários;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2007-03-17;;;2007-03-17;
02.773.542/0001-22;2017-01-01;5;70386;RB CAPITAL COMPANHIA DE SECURITIZAÇÃO;Certificados de Recebíveis Imobiliários;;;;;Balcão Organizado;CETIP;CETIP;2007-03-17;;;2007-03-17;
02.773.542/0001-22;2017-01-01;5;70386;RB CAPITAL COMPANHIA DE SECURITIZAÇÃO;Certificado de Recebíveis do Agronegócio;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2015-09-11;;;2015-09-11;
02.773.542/0001-22;2017-01-01;5;70386;RB CAPITAL COMPANHIA DE SECURITIZAÇÃO;Certificado de Recebíveis do Agronegócio;;;;;Balcão Organizado;CETIP;CETIP;2015-09-11;;;2015-09-11;
02.783.423/0001-50;2017-01-01;3;63197;ALTERE SECURITIZADORA S.A.;Certificados de Recebíveis Imobiliários;;;;;Balcão Organizado;CETIP;CETIP;2003-07-30;;;2009-03-25;
02.783.423/0001-50;2017-01-01;3;63197;ALTERE SECURITIZADORA S.A.;Certificados de Recebíveis Imobiliários;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2003-07-30;;;2003-07-30;
02.783.423/0001-50;2017-01-01;3;63197;ALTERE SECURITIZADORA S.A.;Certificado de Recebíveis do Agronegócio;;;;;Balcão Organizado;CETIP;CETIP;2017-03-13;;;2017-03-13;
02.783.423/0001-50;2017-01-01;3;63197;ALTERE SECURITIZADORA S.A.;Certificado de Recebíveis do Agronegócio;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2017-03-13;;;2017-03-13;
02.796.775/0001-40;2017-01-01;2;64379;GAMA PARTICIPAÇÕES S.A.;Ações Ordinárias;;;;;Balcão Não-Organizado;;;;;;2002-12-31;
02.800.026/0001-40;2017-01-01;2;69374;KROTON EDUCACIONAL S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2012-12-05;;Nível 1 de Governança Corporativa;2012-12-05;
02.846.056/0001-97;2017-01-01;4;69198;CCR S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2002-01-31;;Nível 1 de Governança Corporativa;2002-01-31;
02.860.694/0001-62;2017-01-01;1;62952;T4F ENTRETENIMENTO SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2011-04-11;;Nível 1 de Governança Corporativa;2011-04-11;
02.916.265/0001-60;2017-01-01;3;65808;JBS SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2007-03-29;;Nível 1 de Governança Corporativa;2007-03-29;
02.919.555/0001-67;2017-01-01;4;68550;ARTERIS S.A.;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2014-10-01;;;2014-10-01;
02.919.555/0001-67;2017-01-01;4;68550;ARTERIS S.A.;Debêntures;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2017-08-09;;;2017-08-09;
02.919.555/0001-67;2017-01-01;4;68550;ARTERIS S.A.;Nota Comercial;;;;;Balcão Organizado;CETIP;CETIP;2017-02-03;;;2017-02-03;
02.932.074/0001-91;2017-01-01;1;61955;HYPERMARCAS S/A;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2008-04-17;;Nível 1 de Governança Corporativa;2008-04-17;
