CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Empresarial;Valor_Mobiliario;Sigla_Classe_Acao_Preferencial;Classe_Acao_Preferencial;Codigo_Negociacao;Composicao_BDR_Unit;Mercado;Sigla_Entidade_Administradora;Entidade_Administradora;Data_Inicio_Negociacao;Data_Fim_Negociacao;Segmento;Data_Inicio_Listagem;Data_Fim_Listagem
00.359.742/0001-08;2011-01-01;2;8281;INEPAR TELECOMUNICAÇÕES SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1996-02-28;;Nível 2 de Governança Corporativa;1996-02-28;
00.383.281/0001-09;2011-01-01;2;8894;BNDES PARTICIPAÇÕES S.A. - BNDESPAR;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2006-12-20;;;2006-12-01;
00.383.281/0001-09;2011-01-01;2;8894;BNDES PARTICIPAÇÕES S.A. - BNDESPAR;Debêntures;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2006-12-20;;;2006-12-01;
00.514.998/0001-42;2011-01-01;3;8514;ELETRON SA;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1999-05-11;;;1999-05-11;
00.644.907/0001-93;2011-01-01;3;11642;INVESTCO S/A;Debêntures;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2001-11-01;;;2001-11-01;
00.649.881/0001-76;2011-01-01;3;10809;GTD PARTICIPACOES SA;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1995-06-27;;;1995-06-27;
00.743.065/0001-27;2011-01-01;2;8735;LITEL PARTICIPACOES SA;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2000-10-18;;;2000-10-18;
00.776.574/0001-56;2011-01-01;5;11627;B2W - COMPANHIA GLOBAL DO VAREJO;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2007-07-26;;Nível 1 de Governança Corporativa;2007-07-26;
00.776.574/0001-56;2011-01-01;5;11627;B2W - COMPANHIA GLOBAL DO VAREJO;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2008-07-01;;;2008-07-01;
00.864.214/0001-06;2011-01-01;2;7021;ENERGISA SA;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2008-04-01;;;2008-04-01;
00.864.214/0001-06;2011-01-01;2;7021;ENERGISA SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1995-12-20;;Nível 2 de Governança Corporativa;1995-12-20;
00.866.577/0001-80;2011-01-01;2;9008;SAUIPE SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-10-08;;Nível 2 de Governança Corporativa;1998-10-08;
00.897.864/0001-58;2011-01-01;2;7329;SANTA CATARINA PART INVEST SA;Debêntures;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1995-12-14;1995-12-14;;1995-12-14;
00.924.429/0001-75;2011-01-01;5;10070;FERROVIA CENTRO ATLANTICA SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1996-02-14;;Nível 2 de Governança Corporativa;1996-02-14;
00.979.969/0001-56;2011-01-01;7;12528;CAIXA ADM DIV PUB ESTADUAL SA;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;1996-09-16;;;1996-09-16;
01.104.937/0001-70;2011-01-01;1;7694;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1996-09-30;;;1996-09-30;
01.109.184/0001-95;2011-01-01;5;11749;UNIVERSO ONLINE SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2005-12-14;;Bovespa Mais N2;2005-12-14;
01.319.044/0001-41;2011-01-01;1;6370;WTC AMAZONAS SUITE HOTEL S.A.;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2010-01-01;;;2010-01-01;
01.386.256/0001-41;2011-01-01;1;6011;VOTORANTIM FINANÇAS SA;Debêntures;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2005-04-01;2015-04-01;;2005-04-01;
01.545.826/0001-07;2011-01-01;2;9475;GAFISA SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2008-04-01;;Nível 1 de Governança Corporativa;2006-02-17;
01.545.826/0001-07;2011-01-01;2;9475;GAFISA SA;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2008-05-05;;;2008-05-05;
01.547.749/0001-16;2011-01-01;3;9007;521 PARTICIPAÇOES SA;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2007-08-30;;;2007-08-30;
01.548.981/0001-79;2011-01-01;5;12148;INVESTIMENTOS BEMGE S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1977-07-20;;Nível 2 de Governança Corporativa;1977-07-20;
01.608.571/0001-76;2011-01-01;3;8515;BELAPART SA;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1999-05-11;;;1999-05-11;
01.685.903/0001-16;2011-01-01;2;8856;AMERICEL SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1997-04-14;;Nível 2 de Governança Corporativa;1997-04-14;
01.772.313/0001-20;2011-01-01;3;8588;VALETRON SA;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1999-05-11;;;1999-05-11;
01.832.635/0001-18;2011-01-01;2;7983;TAM S.A.;Debêntures;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2006-09-12;;;2006-09-12;
01.832.635/0001-18;2011-01-01;2;7983;TAM S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2005-08-15;;Bovespa Mais N2;2005-08-15;
01.858.774/0001-10;2011-01-01;4;12370;BV LEASING - ARRENDAMENTO MERCANTIL S/A;Debêntures;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2006-06-27;2026-04-20;;2006-06-27;
01.858.774/0001-10;2011-01-01;4;12370;BV LEASING - ARRENDAMENTO MERCANTIL S/A;Debêntures;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2006-06-27;2026-04-20;;2006-06-27;
01.957.772/0001-89;2011-01-01;3;10562;SUL 116 PARTICIPAÇÕES S.A.;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-02-20;;;1997-09-03;
01.971.614/0001-83;2011-01-01;2;9414;EMP.NAC.C., RÉDITO E PART. S.A. ENCORPAR;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1997-10-07;;Nível 2 de Governança Corporativa;1997-10-07;
02.016.439/0001-38;2011-01-01;4;13415;RIO GRANDE ENERGIA SA;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2002-04-23;;;2002-04-23;
02.062.747/0001-08;2011-01-01;2;8504;SUDESTE SA;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1997-11-26;;;1997-11-26;
02.084.220/0001-76;2011-01-01;3;13510;NUMERAL 80 PARTICIPAÇÕES S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2006-09-25;;Bovespa Mais N2;2006-09-25;
02.105.040/0001-23;2011-01-01;3;11056;CIBRASEC CIA BRASILEIRA DE SECURITIZAÇÃO;Certificados de Recebíveis Imobiliários;;;;;Balcão Não-Organizado;;;;;;1999-05-31;
02.107.946/0001-87;2011-01-01;3;9780;TELEMAR PARTICIPAÇÕES SA;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2000-07-13;;;2000-07-11;
02.107.946/0001-87;2011-01-01;3;9780;TELEMAR PARTICIPAÇÕES SA;Nota Comercial;;;;;Balcão Organizado;CETIP;CETIP;2007-07-18;;;2007-07-17;
02.117.801/0001-67;2011-01-01;2;8752;BONAIRE PARTICIPAÇOES SA;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1997-11-03;;;1997-11-03;
02.149.205/0001-69;2011-01-01;4;10418;PORTO SEGURO SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2004-10-27;;Nível 1 de Governança Corporativa;2004-10-27;
02.162.616/0001-94;2011-01-01;3;10715;UPTICK PARTICIPACOES SA;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1997-11-19;;;1997-11-19;
02.193.750/0001-52;2011-01-01;6;13282;GPC PARTICIPACOES SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1997-12-22;;Nível 2 de Governança Corporativa;1997-11-26;
02.201.787/0001-85;2011-01-01;3;8284;CEL PARTICIPAÇÕES S.A. - CELPAR;Debêntures;;;;;Balcão Não-Organizado;;;;;;1997-12-01;2000-12-31
02.217.319/0001-07;2011-01-01;4;8659;ALEF SA;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-01-16;;;1998-01-16;
02.217.319/0001-07;2011-01-01;4;8659;ALEF SA;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-01-16;;;1998-01-16;
02.217.325/0001-56;2011-01-01;3;8547;LIGA FUTEBOL SA;Ações Ordinárias;;;;;Balcão Não-Organizado;;;;;;1997-12-08;
02.225.714/0001-23;2011-01-01;3;8228;INEPAR ENERGIA SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1997-12-17;;Nível 2 de Governança Corporativa;1997-12-17;
02.286.509/0001-78;2011-01-01;3;11776;SUBESTAÇÃO ELETROMETRÔ S/A;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;1998-09-25;;;1998-09-25;
02.286.509/0001-78;2011-01-01;3;11776;SUBESTAÇÃO ELETROMETRÔ S/A;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;1998-09-25;;;1998-09-25;
02.291.077/0001-93;2011-01-01;12;10393;PRODUTORES ENERGETICOS DE MANSO SA;Debêntures Conversíveis;;;;;Balcão Organizado;CETIP;CETIP;2002-02-07;;;2002-02-07;
02.302.100/0001-06;2011-01-01;3;11640;BANDEIRANTE ENERGIA S/A;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2007-07-01;;;2007-07-01;
02.302.101/0001-42;2011-01-01;5;12450;EMAE-EMP.METROPOLITANA ÁGUAS ENERGIA S.A;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-03-31;;Nível 2 de Governança Corporativa;1998-03-27;
02.312.604/0001-07;2011-01-01;2;9296;DALETH PARTICIPAÇÕES SA;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-06-08;;;1998-03-06;
02.318.346/0001-68;2011-01-01;2;8565;OPPORTUNITY ENERGIA E PARTICIPAÇÕES S.A.;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1999-10-22;;;1999-10-22;
02.328.280/0001-97;2011-01-01;4;10203;ELEKTRO ELETRICIDADE E SERVIÇOS S.A.;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2000-05-10;;;2000-05-10;
02.328.280/0001-97;2011-01-01;4;10203;ELEKTRO ELETRICIDADE E SERVIÇOS S.A.;Nota Comercial;;;;;Balcão Organizado;CETIP;CETIP;2009-04-24;2009-10-21;;2009-04-24;2009-10-21
02.335.514/0001-23;2011-01-01;1;4305;FIAGO PARTICIPACOES SA;Ações Ordinárias;;;;;Balcão Não-Organizado;;;;;;2009-07-03;
02.338.534/0001-58;2011-01-01;3;8033;LONGDIS SA;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-07-15;;;1998-06-30;
02.351.144/0001-18;2011-01-01;2;8747;TEGMA GESTÃO LOGÍSTICA SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2007-07-03;;Nível 1 de Governança Corporativa;2007-06-28;
02.363.917/0001-86;2011-01-01;2;8042;RET PARTICIPAÇÕES S/A;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-06-09;;;1998-05-28;
02.363.918/0001-20;2011-01-01;2;9303;ZAIN PARTICIPAÇÕES S/A;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-06-18;;;1998-06-15;
02.365.069/0001-44;2011-01-01;2;9507;IDEIASNET SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2008-01-02;;Nível 1 de Governança Corporativa;1999-08-02;
02.366.097/0001-86;2011-01-01;3;7028;VIANORTE S/A;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2010-03-15;;;2010-03-15;
02.387.241/0001-60;2011-01-01;5;7767;ALL - AMÉRICA LATINA LOGISTICA S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2004-06-24;;Bovespa Mais N2;2004-06-24;
02.387.241/0001-60;2011-01-01;5;7767;ALL - AMÉRICA LATINA LOGISTICA S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2004-06-24;;Bovespa Mais N2;2004-06-24;
02.390.206/0001-09;2011-01-01;3;10122;LF TEL SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-07-02;;Nível 2 de Governança Corporativa;1998-07-02;
02.397.080/0001-96;2011-01-01;4;12225;ITAPEBI GERAÇÃO DE ENERGIA S/A;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2006-06-01;2012-12-01;;2006-06-01;
02.429.144/0001-93;2011-01-01;4;13413;CPFL ENERGIA SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2004-09-29;;Nível 1 de Governança Corporativa;2004-09-29;
02.429.144/0001-93;2011-01-01;4;13413;CPFL ENERGIA SA;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2000-05-19;;;2000-05-18;
02.451.848/0001-62;2011-01-01;3;10359;CONCESSIONÁRIA SO SISTEMA ANHANGUERA BANDEIRANTES S/A;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2006-08-01;;;2006-08-01;
02.451.848/0001-62;2011-01-01;3;10359;CONCESSIONÁRIA SO SISTEMA ANHANGUERA BANDEIRANTES S/A;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2006-08-01;;;2006-08-01;
02.465.783/0001-04;2011-01-01;2;8686;FUTURETEL SA;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-07-02;;;1998-06-16;
02.476.710/0001-18;2011-01-01;2;8038;TELINVEST SA;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-07-02;;;1998-06-18;
02.509.491/0001-26;2011-01-01;2;9107;CONCESSIONARIA ECOVIAS DOS IMIGRANTES SA;Debêntures;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2006-12-18;;;2006-12-18;
02.541.982/0001-54;2011-01-01;4;12669;Abril Educação S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2011-07-26;;Bovespa Mais N2;2011-07-26;
02.555.926/0001-79;2011-01-01;4;7435;CENTROVIAS-SISTEMAS RODOVIARIOS S/A;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2010-03-15;;;2010-03-15;
02.558.074/0001-73;2011-01-01;4;10310;VIVO PARTICIPAÇÕES SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2008-08-19;;Nível 2 de Governança Corporativa;1998-08-19;
02.558.074/0001-73;2011-01-01;4;10310;VIVO PARTICIPAÇÕES SA;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2004-08-01;;;2004-08-01;
02.558.115/0001-21;2011-01-01;5;13023;TIM PARTICIPAÇÕES SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-09-21;;Nível 2 de Governança Corporativa;1998-09-21;
02.558.124/0001-12;2011-01-01;2;8376;EMBRATEL PARTICIPAÇÕES SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-09-21;;Nível 2 de Governança Corporativa;1998-09-21;
02.558.134/0001-58;2011-01-01;3;11209;TELE NORTE LESTE PARTICIPAÇÕES SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-09-21;;Nível 2 de Governança Corporativa;1998-09-21;
02.558.134/0001-58;2011-01-01;3;11209;TELE NORTE LESTE PARTICIPAÇÕES SA;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2010-08-19;;;2010-08-19;
02.558.154/0001-29;2011-01-01;3;11216;TELE NORTE CELULAR PARTICIPAÇÕES SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-09-21;;Nível 2 de Governança Corporativa;1998-09-21;
02.558.157/0001-62;2011-01-01;3;11955;Telefônica Brasil S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-08-19;;Nível 2 de Governança Corporativa;1998-08-19;
02.591.787/0001-39;2011-01-01;2;8032;CAPITALPART PARTICIPAÇÕES SA;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-07-20;;;1998-07-09;
02.604.860/0001-60;2011-01-01;3;8035;SELECTPART PARTICIPACOES SA;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-07-22;;;1998-07-20;
02.604.997/0001-14;2011-01-01;2;8683;NEWTEL PARTICIPACOES SA;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-07-22;;;1998-07-20;
02.679.185/0001-38;2011-01-01;3;6975;AUTOVIAS S/A;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2010-04-15;;;2010-03-15;
02.736.470/0001-43;2011-01-01;2;9446;PÁTRIA COMPANHIA SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS;Certificados de Recebíveis Imobiliários;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2006-08-31;;;2006-08-31;
02.736.470/0001-43;2011-01-01;2;9446;PÁTRIA COMPANHIA SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS;Certificados de Recebíveis Imobiliários;;;;;Balcão Organizado;CETIP;CETIP;2003-01-28;;;2003-01-28;
02.762.115/0001-49;2011-01-01;6;12273;MMX MINERAÇÃO E METÁLICOS S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2006-07-24;;Nível 1 de Governança Corporativa;2006-07-24;
02.762.115/0001-49;2011-01-01;6;12273;MMX MINERAÇÃO E METÁLICOS S.A.;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2009-04-02;;;2009-04-02;
02.762.121/0001-04;2011-01-01;2;7097;SANTOS BRASIL PARTICIPAÇÕES S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2007-10-24;;Bovespa Mais N2;2007-10-24;
02.762.122/0001-40;2011-01-01;1;5350;SEB - SISTEMA EDUCACIONAL BRASILEIRO SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2007-10-17;;Bovespa Mais N2;2007-10-17;
02.762.124/0001-30;2011-01-01;4;8591;BETAPART PARTICIPAÇÕES SA;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-11-17;;;1998-11-17;
02.762.124/0001-30;2011-01-01;4;8591;BETAPART PARTICIPAÇÕES SA;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-11-17;;;1998-11-17;
02.783.423/0001-50;2011-01-01;2;7458;ALTERE SECURITIZADORA S.A.;Certificados de Recebíveis Imobiliários;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2003-06-29;;;1998-12-10;
