CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Empresarial;Data_Nome_Empresarial;Nome_Empresarial_Anterior;Data_Constituicao;Codigo_CVM;Data_Registro_CVM;Categoria_Registro_CVM;Data_Categoria_Registro_CVM;Situacao_Registro_CVM;Data_Situacao_Registro_CVM;Pais_Origem;Pais_Custodia_Valores_Mobiliarios;Setor_Atividade;Descricao_Atividade;Situacao_Emissor;Data_Situacao_Emissor;Especie_Controle_Acionario;Data_Especie_Controle_Acionario;Dia_Encerramento_Exercicio_Social;Mes_Encerramento_Exercicio_Social;Data_Alteracao_Exercicio_Social;Pagina_Web
04.172.213/0001-51;2013-01-01;3;28218;CIA PIRATININGA DE FORÇA E LUZ;;;2000-12-01;019275;2002-04-18;Categoria B;2010-01-01;Ativo;2002-04-18;Brasil;Brasil;Energia Elétrica;Prestação de serviços públicos de distribuição de energia elétrica.;Fase Operacional;2002-04-18;Privado;2005-12-31;31;12;;http://www.cpfl.com.br
04.200.649/0001-07;2013-01-01;1;25309;CIA PROVINCIA DE SECURITIZAÇÃO CRED IMOB;2002-09-30;CIA PROVINCIA DE SECURITIZAÇÃO DE CRÉDITOS FINANCEIROS;2000-10-18;019429;2003-08-21;Categoria B;2010-01-01;Ativo;2003-08-21;Brasil;Brasil;Securitização de Recebíveis;Securitização de Recebíveis Imobiliários;Fase Operacional;2003-08-22;Privado;2008-04-10;31;12;;www.ciaprovincia.com.br
04.310.392/0001-46;2013-01-01;4;31585;ANHANGUERA EDUCACIONAL PARTICIPAÇÕES S.A.;2007-01-12;MEHIR HOLDINGS S.A.;2001-02-19;018961;2001-06-08;Categoria A;2010-01-01;Ativo;2001-06-08;Brasil;Brasil;Emp. Adm. Part. - Educação;A Companhia tem como atividade principal a participação em outras sociedades de ensino superior.;Fase Operacional;2001-06-08;Privado Holding;2010-12-09;31;12;2012-12-31;www.anhanguera.com/ri
04.370.082/0001-17;2013-01-01;3;26939;BRPR 53 SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS S.A.;2012-03-29;WTORRE TC SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS S.A.;2001-03-05;019380;2003-05-08;Categoria B;2010-01-01;Ativo;2003-05-08;Brasil;Brasil;Securitização de Recebíveis;;Fase Operacional;2003-09-30;Privado;2012-03-29;31;12;;
04.370.450/0001-27;2013-01-01;3;26928;BRPR 46 SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS S.A.;2012-03-29;WTORRE NSBC SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS S.A.;2001-03-05;019356;2002-12-30;Categoria B;2010-01-01;Ativo;2002-12-30;Brasil;Brasil;Securitização de Recebíveis;;Fase Operacional;2003-03-31;Privado;2012-03-29;31;12;;
04.423.567/0001-21;2013-01-01;7;31948;ENEVA S.A.;2007-11-05;MPX Energia S.A.;2001-04-25;021237;2007-12-07;Categoria A;2010-01-01;Ativo;2007-12-07;Brasil;Brasil;Energia Elétrica;Empresa de recursos naturais e de geração de energia elétrica. Integração vertical na geração de energia elétrica.;Fase Operacional;2007-12-07;Privado;2007-12-13;31;12;2010-12-31;www.eneva.com.br
04.437.534/0001-30;2013-01-01;4;29857;UNIDAS S.A.;2007-10-19;SAG DO BRASIL S.A.;2001-03-30;021555;2008-07-29;Categoria A;2013-07-15;Ativo;2008-07-29;Brasil;Brasil;Serviços Transporte e Logística;A plataforma de negócios da Companhia é composta pelas divisões de (i) terceirização de frotas, também designada "fleet", (ii) aluguel de carros, também designada "RAC" e (iii) venda de seminovos.;Fase Operacional;2008-07-29;Estrangeiro;2002-12-13;31;12;;www.unidas.com.br
04.634.250/0001-34;2013-01-01;2;29019;NOVA AÇÃO PARTICIPAÇÕES S.A.;2008-06-26;COMPANHIA NOVA SUL AMÉRICA;2001-06-22;019224;2002-01-31;Categoria B;2010-06-10;Ativo;2002-01-31;Brasil;Brasil;Emp. Adm. Part. - Sem Setor Principal;Administração de bens próprios e a participação em sociedes mercantis ou civis;Fase Operacional;2002-01-31;Privado;2001-10-01;31;12;2009-12-31;www.sulamerica.com.br
04.752.991/0001-10;2013-01-01;4;33694;BIOMM SA;2001-12-07;Savicevic Participações S/A;2001-09-19;019305;2002-08-19;Categoria A;2010-01-01;Ativo;2002-08-19;Brasil;Brasil;Farmacêutico e Higiene;Licenciamento de tecnologia para produção de proteínas terapêuticas recombinantes, especialmente insulina.;Fase Operacional;2005-03-02;Privado;;31;12;;www.biomm.com
04.781.143/0001-39;2013-01-01;3;31887;BAESA-ENERGETICA BARRA GRANDE SA;;;2001-09-17;019607;2004-09-29;Categoria B;2010-01-01;Ativo;2004-09-29;Brasil;Brasil;Energia Elétrica;Geração de energia elétrica;Fase Operacional;2005-11-01;Privado;2003-09-29;31;12;;www.baesa.com.br
04.800.265/0001-25;2013-01-01;3;26902;BRPR 51 SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS S.A.;2012-03-29;WTORRE SECURITIZADORA DE CREDITOS IMOBILIÁRIOS S.A.;2001-10-30;019372;2003-03-24;Categoria B;2010-01-01;Ativo;2003-03-24;Brasil;Brasil;Securitização de Recebíveis;;Fase Operacional;2003-11-30;Privado;2012-03-29;31;12;2010-12-31;
04.821.041/0001-08;2013-01-01;2;29017;METALFRIO SOLUTIONS S/A;2007-01-19;METALFRIO SOLUTIONS LTDA;2001-12-03;020613;2007-04-10;Categoria A;2010-01-01;Ativo;2007-04-10;Brasil;Brasil;Máquinas, Equipamentos, Veículos e Peças;FABRICAÇÃO E COMERCIALIAZAÇÃO DE GELADEIRAS E SIMILARES, DE MÁQUINAS DE VENDAS AUTOMÁTICAS, COMPONENTES E PEÇAS;Fase Operacional;2007-04-10;Privado;;31;12;2012-12-31;www.metalfrio.com.br
04.895.728/0001-80;2013-01-01;5;31486;CENTRAIS ELÉTRICAS DO PARÁ S.A - CELPA;;;1960-08-31;018309;1999-06-14;Categoria A;2010-01-01;Ativo;1999-06-14;Brasil;Brasil;Energia Elétrica;Distribuição de energia elétrica;Em Recuperação Judicial ou Equivalente;2012-02-28;Privado;2012-11-01;31;12;2009-12-31;www.celpa.com.br
04.902.979/0001-44;2013-01-01;9;33177;BANCO DA AMAZÔNIA S.A.;1966-09-28;BANCO DE CRÉDITO DA AMAZÔNIA S.A;1942-07-09;000922;1977-07-20;Categoria A;2010-01-01;Ativo;1977-07-20;Brasil;Brasil;Intermediação Financeira;;Fase Operacional;1977-07-20;Estatal;2002-11-18;31;12;;www.bancoamazonia.com.br
04.912.242/0001-02;2013-01-01;2;29116;PORTUENSE FERRAGENS S/A;1947-10-23;PEREIRA & PEREIRA;1940-03-18;009717;1977-07-20;Categoria A;2010-01-01;Ativo;2001-03-31;Brasil;Brasil;Construção Civil, Mat. Constr. e Decoração;COMERCIO DE FERRAGENS, MATERIAIS ELETRICOS E ALUGUEIS DE IMOVEIS;Fase Operacional;2001-03-31;Privado;2004-12-31;31;12;2012-12-31;www.portuenseferragens.com.br
04.913.711/0001-08;2013-01-01;2;28482;BANCO DO ESTADO DO PARÁ S/A.;;;1960-07-01;001171;1977-07-20;Categoria A;2010-01-01;Ativo;1977-07-20;Brasil;Brasil;Bancos;Bancária;Fase Operacional;1961-10-26;Estatal;1960-07-01;31;12;;www.banparanet.com.br
04.986.320/0001-13;2013-01-01;3;33373;SER EDUCACIONAL S.A.;2010-08-25;ESBJ - Ensino Superior Bureau Jurídico S.A.;2002-03-19;023221;2013-10-18;Categoria A;2013-10-18;Ativo;2013-10-18;Brasil;Brasil;Educação;Desenvolvimento e a administração de atividades e instituições no setor de educação e outras áreas associadas administração de bens e negócios próprios e participação em outras sociedades.;Fase Operacional;;Privado;;31;12;;www.sereducacional.com.br
05.336.882/0001-84;2013-01-01;1;25704;Cachoeira Paulista Transmissora de Energia S.A.;2004-06-11;Cachoeira Paulista Transmissora de Energia Ltda.;2002-10-09;022683;2011-12-19;Categoria B;2011-12-19;Ativo;2011-12-19;Brasil;Brasil;Energia Elétrica;Transmissão de energia elétrica.;Fase Operacional;2002-12-04;Privado Holding;;31;12;;www.isoluxcorsan.com/cachoeirapaulista
05.341.549/0001-63;2013-01-01;3;31305;TARPON INVESTIMENTOS S/A;;;2002-07-19;021717;2009-05-21;Categoria A;2010-01-01;Ativo;2009-05-21;Brasil;Brasil;Emp. Adm. Part. - Intermediação Financeira;Empresa de participações.;Fase Operacional;2009-05-21;Privado Holding;2009-03-10;31;12;2009-12-31;www.tarponinvest.com.br
05.711.813/0001-03;2013-01-01;2;29782;SOLVAY INDUPA SAIC;1998-12-02;Indupa SAIC;1948-09-16;080101;2009-04-03;Categoria A;2010-01-01;Ativo;2009-04-03;Argentina;Argentina;Emp. Adm. Part. - Petroquímicos e Borracha;;Fase Operacional;2009-04-03;Estrangeiro;;31;12;1999-10-06;www.solvayplastics.com
05.721.735/0001-28;2013-01-01;2;27605;WILSON SONS LIMITED;;OCEAN WILSONS LIMITED;1990-12-06;080047;2007-04-25;Categoria A;2010-01-01;Ativo;2007-04-25;Bermudas;Luxemburgo;Serviços Transporte e Logística;Terminais Portuários, Rebocagem, Offshore, Logística, Agenciamento Marítimo e Estaleiros.;Fase Operacional;2007-04-25;Estrangeiro;;31;12;;www.wilsonsons.com
05.799.312/0001-20;2013-01-01;3;28332;VANGUARDA AGRO S.A.;2011-10-10;BRASIL ECODIESEL INDUSTRIA E COMERCIO DE BIOCOMBUSTÍVEIS E ÓLEOS VEGETAIS S.A.;2003-07-18;020354;2006-11-09;Categoria A;2010-01-01;Ativo;2006-11-09;Brasil;Brasil;Agricultura (Açúcar, Álcool e Cana);- produção e comércio de produtos vegetais (soja, milho e algodão)- industrialização e comércio de biocombustíveis, óleo vegetal e subprodutos;Fase Operacional;2006-11-09;Privado;2009-08-07;31;12;;www.v-agro.com.br
05.878.397/0001-32;2013-01-01;2;29177;SONAE SIERRA BRASIL S.A.;2008-05-20;Sonae Sierra Brasil Ltda.;2003-06-17;022357;2011-02-01;Categoria A;2011-02-01;Ativo;2011-02-01;Brasil;Brasil;Emp. Adm. Part. - Const. Civil, Mat. Const. e Decoração;Planejamento, desenvolvimento, implantação e investimentos na área imobiliária, nomeadamente em Shopping Centers e a participação em outras sociedades e/ou em fundos de investimento imobiliário.;;2011-02-01;Estrangeiro;2008-05-20;31;12;2010-12-22;www.sonaesierra.com.br
05.889.284/0001-32;2013-01-01;2;27804;CSA-COMPANHIA SECURITIZADORA DE ATIVOS;;;2003-04-23;019470;2003-12-16;Categoria B;2010-01-01;Ativo;2003-12-16;Brasil;Brasil;Securitização de Recebíveis;Securitização de Recebíveis Imobiliários;Fase Operacional;2004-01-05;Privado;;31;12;;www.csasecuritizadora.com.br
05.918.309/0001-89;2013-01-01;1;25442;IMIGRANTES CIA SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS;2003-12-23;Bregenz Participações S.A;2003-09-05;019518;2004-02-16;Categoria B;2010-01-01;Ativo;2004-02-16;Brasil;Brasil;Securitização de Recebíveis;Aquisição e Securitização de Créditos Imobiliários;Fase Operacional;2004-02-16;Privado;2004-09-30;31;12;;www.imigrantescsci.com.br
06.018.000/0001-03;2013-01-01;4;31803;FIBRA CIA SECURITIZADORA CRED IMOB;;;2003-10-13;019542;2004-05-18;Categoria B;2010-01-01;Ativo;2004-05-18;Brasil;Brasil;Securitização de Recebíveis;possui como principal atividade a aquisição e securitização de créditos hipotecários e oriundos de operações e financiamentos imobiliários em geral;Fase Operacional;2004-07-02;Privado;;31;12;2010-12-31;
06.027.566/0001-93;2013-01-01;3;27316;UNIVER CIDADE TRUST DE RECEBIVEIS SA;;;2003-10-22;019585;2004-09-02;Categoria B;2010-01-01;Ativo;2004-09-02;Brasil;Brasil;Securitização de Recebíveis;Aquisição de Direitos Creditórios;Fase Operacional;2004-09-03;Privado;2009-05-18;31;12;;www.univercidadetrust.com.br
06.033.448/0001-98;2013-01-01;3;28502;FOCUS CIA SEC DE CREDITOS IMOBILIARIOS;;;2003-11-21;019526;2004-03-17;Categoria B;2010-01-01;Ativo;2004-03-17;Brasil;Brasil;Securitização de Recebíveis;Estruturação de Securitização de Créditos Imobiliários;Fase Operacional;2004-05-07;Privado;;31;12;;www.focussecuritizadora.com.br
06.082.980/0001-03;2013-01-01;3;29108;ALIANSCE SHOPPING CENTERS S/A;2007-03-20;Aliansce Shopping Centers Ltda.;2003-12-22;021300;2008-01-18;Categoria A;2010-01-28;Ativo;2008-01-18;Brasil;Brasil;Emp. Adm. Part. - Const. Civil, Mat. Const. e Decoração;;Fase Operacional;2008-01-18;Privado;2011-03-31;31;12;;http://www.aliansce.com.br/
06.137.677/0001-52;2013-01-01;3;26945;BRPR 56 SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS S.A.;2012-04-17;WTORRE VRJ SECURITIZADORA DE CREDITOS IMOBILIÁRIOS S.A.;2004-01-20;019984;2006-02-22;Categoria B;2010-01-01;Ativo;2006-02-22;Brasil;Brasil;Securitização de Recebíveis;;Fase Operacional;2006-03-05;Privado;;31;12;2010-12-31;
06.164.253/0001-87;2013-01-01;2;28418;GOL LINHAS AEREAS INTELIGENTES SA;2004-03-12;;2004-03-12;019569;2004-06-09;Categoria A;2010-01-01;Ativo;2004-06-09;Brasil;Brasil;Emp. Adm. Part. - Serviços Transporte e Logística;Gestão de Participação Societária;Fase Operacional;2004-06-09;Privado Holding;2004-03-12;31;12;2010-12-31;www.voegol.com.br/ri
06.272.793/0001-84;2013-01-01;3;30572;COMPANHIA ENERGÉTICA DO MARANHÃO CEMAR;;;1958-06-14;016608;1997-11-13;Categoria A;2010-01-01;Ativo;1997-11-13;Brasil;Brasil;Energia Elétrica;Emrpesa distribuidora de energia elétrica para todo o Estado do Maranhão.;Fase Operacional;1997-11-13;Privado Holding;2007-12-21;31;12;;www.cemar-ma.com.br
06.349.242/0001-71;2013-01-01;3;26866;BRPR 44 SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS S.A.;2012-03-29;WTORRE CRJ SECURITIZADORA DE CREDITOS IMOBILIARIOS S.A;2004-01-20;019810;2005-10-10;Categoria B;2010-01-01;Ativo;2005-10-10;Brasil;Brasil;Securitização de Recebíveis;;Fase Operacional;2005-10-10;Privado;2012-03-29;31;12;;
06.626.253/0001-51;2013-01-01;2;28953;Empreendimentos Pague Menos S/A;1996-07-11;Empreendimentos Pague Menos Ltda.;1981-05-19;022608;2011-10-21;Categoria A;2011-10-21;Ativo;2011-10-21;Brasil;Brasil;Comércio (Atacado e Varejo);Comércio de produtos farmacêuticos, perfumarias e afins, sem manipulação de fórmulas.;Fase Operacional;2011-10-21;Privado;2009-09-02;31;12;2012-12-31;www.paguemenos.com.br/ri
06.948.969/0001-75;2013-01-01;2;27222;LINX S.A.;2004-09-21;LMI S.A.;2004-07-20;023035;2013-02-06;Categoria A;2013-02-06;Ativo;2013-02-06;Brasil;Brasil;Comunicação e Informática;;Fase Operacional;2013-02-06;Privado;2013-02-06;31;12;2012-12-31;www.linx.com.br
06.977.739/0001-34;2013-01-01;3;30382;TEMPO PARTICIPAÇOES S/A;2007-12-19;Igaratinga S/A.;2006-01-01;019917;2006-01-04;Categoria A;2010-01-01;Ativo;2006-01-04;Brasil;Brasil;Serviços médicos;Soluções médicas, planos médicos e odontológicos e assitências 24 horas.;Fase Operacional;2007-12-19;Privado;2007-12-19;31;12;2010-12-31;www.tempoassist.com.br
06.977.745/0001-91;2013-01-01;3;33505;BR MALLS PARTICIPAÇOES S.A.;2006-10-24;ITATIRA PARTICIPAÇÕES S.A.;2004-05-26;019909;2006-01-04;Categoria A;2010-01-01;Ativo;2006-01-04;Brasil;Brasil;Emp. Adm. Part. - Comércio (Atacado e Varejo);Holding;Fase Operacional;2007-01-01;Privado;2010-01-20;31;12;;www.brmalls.com.br
06.977.751/0001-49;2013-01-01;2;28230;BR PROPERTIES S.A.;2006-12-22;Itarema Participações SA;2004-05-26;019925;2006-01-04;Categoria A;2010-01-01;Ativo;2006-01-04;Brasil;Brasil;Emp. Adm. Part. - Sem Setor Principal;Compra, venda e incorp. de imóveis comerciais prontos ou a construir admin de imóveis próprios ou de terceiros arrendamento, exploração com, locação sub-locação de imóveis comerciais própr. e outros;Fase Operacional;2010-03-08;Privado;2010-03-08;31;12;2011-12-31;www.brpr.com.br
06.981.176/0001-58;2013-01-01;2;26649;CEMIG GERAÇÃO E TRANSMISSÃO S/A;;;2004-09-08;020320;2006-10-10;Categoria B;2010-01-01;Ativo;2006-10-10;Brasil;Brasil;Energia Elétrica;Realiza atividades de geração, transmissão e comercialização de energia elétrica e serviços correlatos que lhe tenham sido ou venham a ser concedidos.;Fase Operacional;2006-10-10;Estatal;2010-04-29;31;12;2011-12-31;http://cemig.infoinvest.com.br
06.981.180/0001-16;2013-01-01;4;26648;CEMIG DISTRIBUIÇÃO S/A;;;2004-08-04;020303;2006-09-25;Categoria B;2010-01-01;Ativo;2006-09-25;Brasil;Brasil;Energia Elétrica;O objetivo da Companhia é estudar, planejar, projetar, construir, operar e explorar sistemas de distribuição e comercialização de energia elétrica e serviços correlatos.;Fase Operacional;2006-09-25;Estatal;2004-08-04;31;12;2011-04-29;http://cemig.infoinvest.com.br
07.021.459/0001-10;2013-01-01;4;30473;BETA SECURITIZADORA S/A;;;2004-09-15;019747;2005-05-11;Categoria B;2010-01-01;Ativo;2005-05-11;Brasil;Brasil;Securitização de Recebíveis;;Fase Operacional;2005-06-01;Privado;2006-12-26;31;12;;www.betasecuritizadora.com.br
07.033.882/0001-30;2013-01-01;3;26952;BRPR 52 SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS S.A.;2012-03-29;WTORRE TSSP SECURITIZADORA DE CREDITOS IMOBILIARIOS S/A;2004-08-02;019976;2006-02-17;Categoria B;2010-01-01;Ativo;2006-02-17;Brasil;Brasil;Securitização de Recebíveis;;Fase Operacional;2006-02-18;Privado;2012-03-29;31;12;;
07.040.108/0001-57;2013-01-01;3;27142;COMPANHIA DE ÁGUA E ESGOTO DO CEARÁ;1971-07-20;SAAGEC - SER. AUT. DE ÁGUA E ESGOTO DO CEARÁ;1971-07-20;018546;2000-01-19;Categoria A;2010-01-01;Ativo;2000-01-19;Brasil;Brasil;Saneamento, Serv. Água e Gás;Captação, tratamento e distribuição de água;Fase Operacional;2000-01-19;Estatal;2010-12-06;31;12;;www.cagece.com.br
07.047.251/0001-70;2013-01-01;3;31299;CIA ENERG CEARA - COELCE;;;1971-07-05;014869;1995-06-13;Categoria A;2010-01-01;Ativo;1995-06-13;Brasil;Brasil;Energia Elétrica;distribuição de energia elétrica.;Fase Operacional;1995-06-13;Privado Holding;1999-05-05;31;12;;www.coelce.com.br
07.088.416/0001-52;2013-01-01;3;26872;BRPR 45 SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS S.A.;2012-03-29;WTORRE FIDES SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS S.A;2004-10-13;019895;2005-12-22;Categoria B;2010-01-01;Ativo;2005-12-22;Brasil;Brasil;Securitização de Recebíveis;;Fase Operacional;2006-04-11;Privado;2012-03-29;31;12;;
07.110.438/0001-71;2013-01-01;2;29254;BTG PACTUAL SECURITIZADORA S.A;2009-09-18;UBS PACTUAL SECURITIZADORA S.A;2004-11-29;019690;2005-04-14;Categoria B;2010-01-01;Ativo;2005-04-14;Brasil;Brasil;Securitização de Recebíveis;Securitização de Recebíveis Imobiliários;Fase Operacional;2006-12-01;Privado;;31;12;;
07.112.325/0001-05;2013-01-01;2;26491;B.I. COMPANHIA SECURITIZADORA S/A;2005-02-10;BI INVEST PARTICIPAÇÕES LTDA;2004-11-22;019704;2005-04-18;Categoria B;2010-01-01;Ativo;2005-04-18;Brasil;Brasil;Securitização de Recebíveis;aquis/securit crédit hipote. e imob./prest. serv. ref. a operações no merc. secund. e de hipot. e de créditos oriundos de oper. e fin. imob. em geral/emiss.e coloc. de CRI, CRA, Debênt e outros;Fase Operacional;2005-10-06;Privado;;31;12;;http://www.bi-invest.com.br
07.119.838/0001-48;2013-01-01;3;31338;BRAZIL REALTY CIA SECURITIZADORA DE CREDITOS IMOLIARIOS;2004-09-14;;2004-09-14;019720;2005-05-02;Categoria B;2010-01-01;Ativo;2005-05-02;Brasil;Brasil;Securitização de Recebíveis;;Fase Operacional;2005-05-02;Privado;2004-09-14;31;12;2012-12-31;www.cyrela.com.br
07.203.904/0001-63;2013-01-01;2;28310;UNITEXTIL - UNIAO INDUSTRIAL TEXTIL S/A;;;1966-05-02;011606;1982-09-22;Categoria A;2010-01-01;Ativo;1982-09-22;Brasil;Brasil;Têxtil e Vestuário;Produção de Fios e Tecidos Planos;Fase Operacional;1982-09-22;Privado;;31;12;2013-04-30;www.unitextil.com.br
07.206.816/0001-15;2013-01-01;2;28189;M DIAS BRANCO SA IND E COM DE ALIMENTOS;2006-04-06;M.DIAS BRANCO INDÚSTRIA E COMÉRCIO DE ALIMENTOS LTDA.;1951-05-21;020338;2006-10-11;Categoria A;2010-01-01;Ativo;2006-10-11;Brasil;Brasil;Alimentos;PRODUÇÃO E COMERCIALIZAÇÃO DE BISCOITOS, MASSAS, FARINHA DE TRIGO E FARELO, MARGARINAS E GORDURAS, BOLOS E SNACKS.;Fase Operacional;2006-10-11;Privado;2006-08-28;31;12;;www.mdiasbranco.com.br
07.237.373/0001-20;2013-01-01;2;28206;BANCO DO NORDESTE DO BRASIL SA;;;1954-05-18;001228;1977-07-20;Categoria A;2010-01-01;Ativo;1977-07-20;Brasil;Brasil;Bancos;Banco Múltiplo com Carteira Comercial;Fase Operacional;1954-05-18;Estatal;1954-05-18;31;12;;www.bnb.gov.br
07.253.321/0001-47;2013-01-01;2;29106;CARBOMIL SA MINER. E INDUSTRIA;;;1966-11-14;014168;1993-07-27;Categoria B;2010-01-01;Ativo;1993-07-27;Brasil;Brasil;Extração Mineral;Extração e beneficiamento de minerais não metálicos;Fase Operacional;1993-07-27;Privado;;31;12;;www.carbomil.com.br
07.275.159/0001-68;2013-01-01;2;29195;PETROLEO LUB DO NORDESTE SA;;;1967-09-13;009520;1975-10-24;Categoria A;2010-01-01;Ativo;1975-10-24;Brasil;Brasil;Petróleo e Gás;FABRICAÇÃO DE IMPERMEABILIZANTES E SOLVENTES AFINS;Fase Operacional;1975-10-24;Privado;;31;12;;www.petrolusa.com.br
07.332.190/0001-93;2013-01-01;2;27924;VICUNHA TEXTIL SA;2001-06-29;Vicunha Nordeste S/A - Indústria Têxtil;1968-12-26;005991;1971-12-27;Categoria A;2010-01-01;Ativo;1971-12-27;Brasil;Brasil;Têxtil e Vestuário;Fabricação de índigo, brim, fios, linhas e malhas;Fase Operacional;1971-12-27;Privado;2009-12-08;31;12;;www.vicunha.com.br
07.334.600/0001-35;2013-01-01;1;25279;MARINA DE IRACEMA PARK SA;;MARINA DE IRACEMA PARK SA;1983-12-21;016268;1997-05-14;Categoria A;2010-01-01;Ativo;1997-05-14;Brasil;Brasil;Hospedagem e Turismo;RAMO TURISTICO, DE HOTELARIA EM GERAL, SERVICOS DE ANCORADOURO E ACOSTAMENTO DE EMBARCACOES DE RECREIO E SERVICO DE SUPRIMENTO AS TRIPUILACOES DAS EMBARCACOES;Fase Operacional;1997-05-14;Privado;1997-06-16;31;12;2011-12-31;www.marinapark.com.br
07.394.616/0001-33;2013-01-01;2;32585;UNI CIDADE SPTRUST DE RECEBÍVEIS SA;;;2005-11-07;020079;2006-05-23;Categoria B;2010-01-01;Ativo;2006-05-23;Brasil;Brasil;Securitização de Recebíveis;;Fase Pré-Operacional;2006-05-23;Privado;2012-06-26;31;12;;
07.401.436/0001-31;2013-01-01;2;31169;Eldorado Brasil Celulose S.A.;2012-08-20;Eldorado Celulose e Papel S.A.;2005-04-25;022810;2012-06-06;Categoria B;2012-06-06;Ativo;2012-06-06;Brasil;Brasil;Papel e Celulose;A fabricação de celulose e outras pastas para a fabricação de papel.;Fase Operacional;2012-12-01;Privado;2010-10-27;31;12;2005-04-25;www.eldoradobrasil.com.br
07.450.604/0001-89;2013-01-01;2;28126;BANCO INDUSTRIAL E COMERCIAL S/A;1981-07-27;BANCO INDUSTRIAL DO CEARÁ;1938-02-20;021113;2007-09-17;Categoria A;2010-01-01;Ativo;2007-09-17;Brasil;Brasil;Bancos;BANCO MÚLTIPLO;Fase Operacional;2007-09-17;Privado;2007-05-11;31;12;;www.bicbanco.com.br
07.526.557/0001-00;2013-01-01;1;32201;Ambev S.A.;2013-03-01;InBev Participações Societárias S.A.;2005-07-08;023264;2013-10-30;Categoria A;2013-10-30;Ativo;2013-10-30;Brasil;Brasil;Bebidas e Fumo;Fabricação e distribuição de cervejas, refrigerantes e bebidas não carbonatadas e não alcoólicas.;Fase Operacional;2013-10-30;Estrangeiro Holding;2013-07-30;31;12;;http://www.ambev.com.br/investidores
07.587.384/0001-30;2013-01-01;3;29744;GAIA SECURITIZADORA S/A;;;2005-07-11;020222;2006-07-28;Categoria B;2010-01-01;Ativo;2006-07-28;Brasil;Brasil;Securitização de Recebíveis;Aquisição, securitização, emissão, negociação e prestação de serviços relacionados à créditos imobiliários passíveis de securitização.;Fase Operacional;2009-08-17;Privado;2010-08-30;31;12;;www.gaiasec.com.br
07.620.094/0001-40;2013-01-01;3;27976;AFLUENTE G&T DE ENERGIA ELÉTRICA S/A;;;2005-08-31;020150;2006-07-12;Categoria A;2010-01-01;Ativo;2006-07-12;Brasil;Brasil;Energia Elétrica;Geração de energia elétrica.;Fase Operacional;2006-07-12;Privado;;31;12;;http://www.afluente.com.br
07.628.528/0001-59;2013-01-01;3;31365;BRASILAGRO CIA BRAS DE PROP AGRICOLAS;;;2005-09-23;020036;2006-04-25;Categoria A;2010-01-01;Ativo;2006-04-25;Brasil;Brasil;Agricultura (Açúcar, Álcool e Cana);EMPRESA DE DESENVOLVIMENTO DE TERRAS E AGROPECUÁRIO;Fase Operacional;2006-04-25;Estrangeiro;2006-04-25;30;6;2005-09-23;www.brasil-agro.com
07.659.538/0001-51;2013-01-01;2;28962;DINAMICA ENERGIA S/A;;;2005-10-14;020052;2006-05-03;Categoria B;2010-01-01;Ativo;2006-05-03;Brasil;Brasil;Emp. Adm. Part. - Energia Elétrica;Participação em empresas brasileiras do setor energético;Fase Operacional;2006-05-03;Privado;;31;12;;
07.689.002/0001-89;2013-01-01;3;33524;EMBRAER S.A;2006-05-23;Embraer - Empresa Brasileira de Aeronáutica S.A;2006-05-23;020087;2006-05-23;Categoria A;2010-01-01;Ativo;2006-05-23;Brasil;Brasil;Máquinas, Equipamentos, Veículos e Peças;Produção de Aerovanes;Fase Operacional;2006-05-23;Privado;2006-05-23;31;12;;www.embraer.com.br
07.700.557/0001-84;2013-01-01;3;28702;BROOKFIELD INCORPORAÇÕES S.A.;2009-06-22;BRASCAN RESIDENTIAL PROPERTIES S.A.;2005-11-14;020265;2006-09-11;Categoria A;2010-01-01;Ativo;2006-09-11;Brasil;Brasil;Emp. Adm. Part. - Const. Civil, Mat. Const. e Decoração;Gestão em participações societárias;Fase Operacional;2006-09-11;Privado Holding;;31;12;;www.br.brookfield.com
07.710.591/0001-30;2013-01-01;3;26954;BRPR 55 SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS S.A.;2012-04-17;WTORRE VPA SECURITIZADORA DE CREDITOS IMOBILIARIOS S.A;2005-06-29;019941;2006-01-26;Categoria B;2010-01-01;Ativo;2006-01-26;Brasil;Brasil;Securitização de Recebíveis;;Fase Operacional;2006-01-27;Privado;;31;12;;
07.718.269/0001-57;2013-01-01;3;29935;SPRINGS GLOBAL PARTICIPAÇÕES S/A;;;2005-11-24;020966;2007-07-25;Categoria A;2010-01-01;Ativo;2007-07-25;Brasil;Brasil;Emp. Adm. Part. - Têxtil e Vestuário;;Fase Operacional;2007-07-25;Privado;;31;12;;www.springs.com
