CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Empresarial;Data_Nome_Empresarial;Nome_Empresarial_Anterior;Data_Constituicao;Codigo_CVM;Data_Registro_CVM;Categoria_Registro_CVM;Data_Categoria_Registro_CVM;Situacao_Registro_CVM;Data_Situacao_Registro_CVM;Pais_Origem;Pais_Custodia_Valores_Mobiliarios;Setor_Atividade;Descricao_Atividade;Situacao_Emissor;Data_Situacao_Emissor;Especie_Controle_Acionario;Data_Especie_Controle_Acionario;Dia_Encerramento_Exercicio_Social;Mes_Encerramento_Exercicio_Social;Data_Alteracao_Exercicio_Social;Pagina_Web
06.347.409/0001-65;2025-01-01;1;148432;SBF Comércio de Produtos Esportivos S.A.;;;2004-06-23;025410;2021-01-06;Categoria B;2021-01-06;Ativo;2021-01-06;Brasil;Brasil;Comércio (Atacado e Varejo);A Companhia tem como atividade principal o comércio de artigos relacionados ao setor esportivo.;Fase Operacional;2021-01-06;Privado Holding;;31;12;;https://ri.gruposbf.com.br/
06.626.253/0001-51;2025-01-01;1;149100;EMPREENDIMENTOS PAGUE MENOS S.A.;;Empreendimentos Pague Menos Ltda.;1981-05-19;022608;2011-10-21;Categoria A;2011-10-21;Ativo;2011-10-21;Brasil;Brasil;Comércio (Atacado e Varejo);Comércio de produtos farmacêuticos, perfumarias e afins, sem manipulação de fórmulas.;Fase Operacional;2011-10-21;Privado;1996-07-11;31;12;;https://ri.paguemenos.com.br/
06.977.745/0001-91;2025-01-01;1;147473;BR MALLS PARTICIPACOES S.A.;2006-10-24;ITATIRA PARTICIPAÇÕES S.A.;2004-05-26;019909;2006-01-04;Categoria B;2023-02-02;Ativo;2006-01-04;Brasil;Brasil;Emp. Adm. Part. - Comércio (Atacado e Varejo);Holding;Fase Operacional;2007-01-01;Privado Holding;2005-01-07;31;12;;https://www.allos.co
06.981.176/0001-58;2025-01-01;1;148055;CEMIG GERACAO E TRANSMISSAO S.A.;;;2004-09-08;020320;2006-10-10;Categoria B;2010-01-01;Ativo;2006-10-10;Brasil;Brasil;Energia Elétrica;Realiza atividades de geração, transmissão e comercialização de energia elétrica e serviços correlatos que lhe tenham sido ou venham a ser concedidos.;Fase Operacional;2006-10-10;Estatal;2006-06-29;31;12;2011-12-31;http://ri.cemig.com.br
06.981.180/0001-16;2025-01-01;1;148056;CEMIG DISTRIBUICAO S.A.;;;2004-08-04;020303;2006-09-25;Categoria B;2010-01-01;Ativo;2006-09-25;Brasil;Brasil;Energia Elétrica;O objetivo da Companhia é estudar, planejar, projetar, construir, operar e explorar sistemas de distribuição e comercialização de energia elétrica e serviços correlatos.;Fase Operacional;2006-09-25;Estatal;2006-06-29;31;12;2011-04-29;http://ri.cemig.com.br
06.981.381/0001-13;2025-01-01;2;152116;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;2011-01-12;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA;2004-08-10;023981;2016-08-24;Categoria A;2016-08-24;Ativo;2016-08-24;Brasil;Brasil;Agricultura (Açúcar, Álcool e Cana);Com sua atuação em biotecnologia e melhoramento genético o CTC busca busca promover o aumento da produtividade, a redução de custos e soluções agrícolas e industriais para o setor sucroenergético.;Fase Operacional;2015-02-17;Privado;;31;3;;www.ctc.com.br
07.040.108/0001-57;2025-01-01;1;147457;CAGECE - CIA DE AGUA E ESGOTO DO CEARA;;SAAGEC - SER. AUT. DE ÁGUA E ESGOTO DO CEARÁ;1971-07-20;018546;2000-01-19;Categoria A;2010-01-01;Ativo;2000-01-19;Brasil;Brasil;Saneamento, Serv. Água e Gás;Captação, tratamento e distribuição de água;Fase Operacional;2000-01-19;Estatal;;31;12;;www.cagece.com.br
07.043.628/0001-13;2025-01-01;2;148129;CLARO TELECOM PARTICIPAÇÕES S.A.;;;2004-09-27;023531;2014-12-05;Categoria A;2014-12-05;Ativo;2014-12-05;Brasil;Brasil;Emp. Adm. Part. - Telecomunicações;empresa holding de instituições não-financeiras;Fase Operacional;2004-09-27;Privado;2014-11-21;31;12;2024-12-31;https://www.claropar.com.br/
07.047.251/0001-70;2025-01-01;2;146247;CIA ENERGETICA DO CEARA - COELCE;;;1971-07-05;014869;1995-06-13;Categoria A;2010-01-01;Ativo;1995-06-13;Brasil;Brasil;Energia Elétrica;Distribuição de energia elétrica.;Fase Operacional;1995-06-13;Privado;1998-04-07;31;12;;https://ri.enel.com/
07.119.838/0001-48;2025-01-01;1;147002;SECME - COMPANHIA SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS;2022-12-14;BRAZIL REALTY CIA SECURIT. CRÉD. IMOBILIÁRIOS;2004-09-14;019720;2005-05-02;Categoria B;2010-01-01;Ativo;2005-05-02;Brasil;Brasil;Securitização de Recebíveis;(i) Aquisição e securitização de créditos decorrentes de operações de financiamento imobiliário e (ii) Emissão e colocação de Certificados de Recebíveis Imobiliários no mercado financeiro.;Fase Operacional;2005-05-02;Privado;2005-02-22;31;12;;www.cyrela.com.br/ri
07.206.816/0001-15;2025-01-01;1;144168;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;2006-04-06;M.DIAS BRANCO INDÚSTRIA E COMÉRCIO DE ALIMENTOS LTDA.;1951-05-21;020338;2006-10-11;Categoria A;2010-01-01;Ativo;2006-10-11;Brasil;Brasil;Alimentos;Industrialização e comércio de biscoitos bolachas massas bolos mistura para bolos snacks salgadinhos torradas farinha de trigo e outros produtos derivados do trigo refrescos em pó etc.;Fase Operacional;2006-10-11;Privado;2006-05-19;31;12;;www.mdiasbranco.com.br
07.237.373/0001-20;2025-01-01;1;144612;BCO NORDESTE DO BRASIL S.A.;;;1952-07-19;001228;1977-07-20;Categoria A;2010-01-01;Ativo;1977-07-20;Brasil;Brasil;Bancos;Banco Múltiplo com Carteira Comercial;Fase Operacional;1977-07-20;Estatal;1998-04-07;31;12;;www.bnb.gov.br
07.253.321/0001-47;2025-01-01;1;145783;CARBOMIL SA MINER. E INDUSTRIA;;;1966-11-14;014168;1993-07-27;Categoria B;2010-01-01;Ativo;1993-07-27;Brasil;Brasil;Extração Mineral;Extração e beneficiamento de minerais não metálicos;Fase Operacional;1993-07-27;Privado;1998-04-07;31;12;;www.carbomil.com.br
07.275.159/0001-68;2025-01-01;2;152673;PETROLEO LUB DO NORDESTE SA;;;1967-09-13;009520;1975-10-24;Categoria A;2010-01-01;Ativo;1975-10-24;Brasil;Brasil;Petróleo e Gás;FABRICAÇÃO DE IMPERMEABILIZANTES E SOLVENTES AFINS;Fase Operacional;1975-10-24;Privado;1998-04-07;31;12;;www.petrolusa.com.br
07.282.377/0001-20;2025-01-01;1;148561;ENERGISA SUL-SUDESTE - DISTRIBUIDORA DE ENERGIA S/A;;Caiuá - Distribuidora de Energia S/A;2005-03-09;024864;2019-11-05;Categoria B;2019-11-05;Ativo;2019-11-05;Brasil;Brasil;Energia Elétrica;A distribuição de energia elétrica de qualquer origem e natureza, podendo realizar outros serviços afins ou complementares relacionados ao seu objeto social.;Fase Operacional;2006-03-27;Privado;2005-03-09;31;12;;https://ri.energisa.com.br/publicacoes-e-documentos/assembleias-e-reunioes/energisa-sul-sudeste
07.334.600/0001-35;2025-01-01;2;148060;MARINA DE IRACEMA PARK SA;;MARINA DE IRACEMA PARK SA;1983-12-21;016268;1997-05-14;Categoria A;2010-01-01;Cancelado;1997-05-14;Brasil;Brasil;Hospedagem e Turismo;RAMO TURISTICO, DE HOTELARIA EM GERAL, SERVICOS DE ANCORADOURO E ACOSTAMENTO DE EMBARCACOES DE RECREIO E SERVICO DE SUPRIMENTO AS TRIPUILACOES DAS EMBARCACOES;Fase Operacional;1997-05-14;Privado;1998-04-07;31;12;;www.marinapark.com.br
07.401.436/0001-31;2025-01-01;2;146818;ELDORADO BRASIL CELULOSE S.A.;2012-08-20;Eldorado Celulose e Papel S.A.;2005-04-25;022810;2012-06-06;Categoria B;2012-06-06;Ativo;2012-06-06;Brasil;Brasil;Papel e Celulose;Fabricação de celulose e outras pastas para a fabricação de papel.;Fase Operacional;2012-06-06;Privado Holding;2010-10-27;31;12;;www.eldoradobrasil.com.br
07.415.333/0001-20;2025-01-01;1;148628;SIMPAR S.A.;2011-02-15;JULIO SIMÕES PARTICIPAÇÕES S.A.;2005-06-03;025003;2020-07-29;Categoria A;2020-07-29;Ativo;2020-07-29;Brasil;Brasil;Serviços Transporte e Logística;Participação em outras sociedades empresariais, como sócia ou acionista.;Fase Operacional;2020-07-29;Privado;;31;12;2022-12-31;http://ri.simpar.com.br/pt-br
07.526.557/0001-00;2025-01-01;1;146101;AMBEV S.A.;2013-03-01;InBev Participações Societárias S.A.;2005-07-08;023264;2013-10-30;Categoria A;2013-10-30;Ativo;2013-10-30;Brasil;Brasil;Bebidas e Fumo;Fabricação e distribuição de cervejas, refrigerantes e bebidas não carbonatadas e não alcoólicas.;Fase Operacional;2013-10-30;Estrangeiro Holding;2013-07-30;31;12;;http://ri.ambev.com.br
07.594.978/0001-78;2025-01-01;1;148815;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;;Smartfit Escola de Ginástica e Dança Ltda.;2005-07-19;024260;2017-10-20;Categoria A;2018-02-09;Ativo;2017-10-20;Brasil;Brasil;Brinquedos e Lazer;A Companhia tem como atividade preponderante a prestação de serviços de condicionamento físico, por meio de academias de ginástica, musculação, dança e natação.;Fase Operacional;2017-10-20;Privado;2010-08-05;31;12;;www.smartfit.com.br
07.628.528/0001-59;2025-01-01;1;149147;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;;;2005-09-23;020036;2006-04-25;Categoria A;2010-01-01;Ativo;2006-04-25;Brasil;Brasil;Agricultura (Açúcar, Álcool e Cana);EMPRESA DE DESENVOLVIMENTO AGROPECUARIO;Fase Operacional;2006-04-25;Estrangeiro;2005-10-27;30;6;2005-09-23;ri.brasil-agro.com
07.636.657/0001-99;2025-01-01;2;149368;Aço Verde do Brasil S.A;2019-09-10;Gusa Nordeste S.A;1985-05-07;026425;2021-11-29;Categoria B;2021-11-29;Ativo;2021-11-29;Brasil;Brasil;Metalurgia e Siderurgia;Industrialização, comercialização, inclusive importação e exportação de produtos siderúrgicos, em especial aço e ferro gusa em todas as suas formas e seus subprodutos.;Fase Operacional;1985-05-07;Privado;2020-11-30;31;12;;ri.avb.com.br
07.659.538/0001-51;2025-01-01;2;152633;DINAMICA ENERGIA S.A.;;;2005-10-14;020052;2006-05-03;Categoria B;2010-01-01;Ativo;2006-05-03;Brasil;Brasil;Emp. Adm. Part. - Energia Elétrica;Participação em empresas brasileiras do setor energético;Fase Operacional;2006-05-03;Privado;2006-03-02;31;12;;
07.689.002/0001-89;2025-01-01;2;152841;EMBRAER S.A.;2010-11-19;Embraer - Empresa Brasileira de Aeronáutica S.A;2005-09-08;020087;2006-05-23;Categoria A;2010-01-01;Ativo;2006-05-23;Brasil;Brasil;Máquinas, Equipamentos, Veículos e Peças;Projeto, desenvolvimento, fabricação, comercialização de aeronaves e sistemas e fornecimento de suporte e serviços de pós-venda.;Fase Operacional;2006-05-23;Privado;2006-04-13;31;12;;www.embraer.com.br
07.714.104/0001-07;2025-01-01;1;148499;Giga Mais Fibra Telecomunicações S.A.;2024-03-28;Sumicity Telecomunicações S.A.;2005-11-03;027502;2024-06-21;Categoria A;2024-06-21;Ativo;2024-06-21;Brasil;Brasil;Telecomunicações;A atividade principal da Companhia são os serviços de comunicação multimídia, atividade secundária serviços de telefonia comutada, construção e manutenção de redes de telecomunicação, dentre outras.;Fase Operacional;2005-11-03;Privado;2018-12-26;31;12;;allohari.com
07.718.269/0001-57;2025-01-01;2;144715;SPRINGS GLOBAL PARTICIPACOES S.A.;;;2005-11-24;020966;2007-07-25;Categoria A;2010-01-01;Suspenso;2024-08-16;Brasil;Brasil;Emp. Adm. Part. - Têxtil e Vestuário;;Fase Operacional;2007-07-25;Privado Holding;2007-03-31;31;12;;www.springs.com
07.802.794/0001-56;2025-01-01;2;149174;ESSENTIA PCHS S.A.;2022-06-20;Contour Global do Brasil Participações S.A.;2005-12-06;026158;2021-08-12;Categoria B;2021-08-12;Ativo;2021-08-12;Brasil;Brasil;Energia Elétrica;(i) Geração, distribuição, transmissão e comercialização de energia elétrica e serviços correlatos, (ii) participação em outras sociedades, e (iii) promoção de serviços em negócios de energia.;Fase Operacional;2005-12-06;Privado;;31;12;;http://ri.essentiaenergia.com.br/
07.816.890/0001-53;2025-01-01;1;149899;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;;Multiplan Empreendimentos Imobiliários Ltda.;2005-12-30;020982;2007-07-25;Categoria A;2010-01-01;Ativo;2007-07-25;Brasil;Brasil;Emp. Adm. Part. - Const. Civil, Mat. Const. e Decoração;Administração de shopping centers;Fase Operacional;2007-07-25;Privado;2007-03-30;31;12;;http://ri.multiplan.com.br/
07.820.907/0001-46;2025-01-01;1;149640;FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2023-04-29;;2006-01-10;020630;2007-04-16;Categoria A;2010-01-01;Ativo;2007-04-16;Brasil;Brasil;Construção Civil, Mat. Constr. e Decoração;Incorporação Imobiliária;Fase Operacional;2007-04-16;Privado;2007-02-14;31;12;;https://ri.cr2.com.br/
07.823.262/0001-03;2025-01-01;1;149927;Foz do Rio Claro Energia S.A.;;;2006-01-26;026697;2022-03-24;Categoria B;2022-03-24;Ativo;2022-03-24;Brasil;Brasil;Emp. Adm. Part. - Energia Elétrica;Geração e comercialização de energia elétrica e participação em outras sociedades.;Fase Operacional;;Privado;2007-07-16;31;12;2021-12-31;https://fozrioclaro.com.br/
07.857.093/0001-14;2025-01-01;2;149179;AURA MINERALS INC.;2007-07-20;Aura Gold Inc;1946-07-12;080187;2020-06-15;Categoria A;2020-06-15;Ativo;2020-06-15;Ilhas Virgens (Britânicas);Canadá;Extração Mineral;Aproveitamento de jazidas minerais, principalmente por meio de exploração e extração de minérios, com foco em ouro e cobre.;Fase Operacional;2006-01-05;Estrangeiro Holding;2017-01-23;31;12;;http://auraminerals.com/
07.857.850/0001-50;2025-01-01;2;151559;GP INVESTMENTS, LTD.;2006-03-09;GP Global, Inc.;2003-10-16;080020;2006-05-30;Categoria A;2010-01-01;Ativo;2006-05-30;Bermudas;Brasil;Emp. Adm. Part. - Sem Setor Principal;Investimentos Alternativos, principalmente em Private equity;Fase Operacional;2003-10-29;Estrangeiro Holding;2006-04-04;31;12;;www.gp-investments.com
07.859.971/0001-30;2025-01-01;1;144682;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;2009-11-04;Terna Participações S.A.;2006-01-23;020257;2006-09-06;Categoria A;2010-01-01;Ativo;2006-09-06;Brasil;Brasil;Emp. Adm. Part. - Energia Elétrica;Transmissão de Energia Elétrica.;Fase Operacional;2006-10-06;Privado;2009-11-04;31;12;;www.taesa.com.br
07.882.930/0001-65;2025-01-01;1;148539;Mitre Realty Empreendimentos e Participações S.A.;2019-11-28;Mitre Realty Empreendimentos e Participações Ltda;2005-09-09;024902;2020-02-03;Categoria A;2020-02-03;Ativo;2020-02-03;Brasil;Brasil;Construção Civil, Mat. Constr. e Decoração;(a) Incorporação e comercialização de empreendimentos imobiliários de qualquer natureza, (b) loteamento de terrenos, (c) construção de condomínios;Fase Operacional;2005-09-09;Privado;2005-09-09;31;12;2019-12-31;www.mitrerealty.com.br
08.065.557/0001-12;2025-01-01;1;149455;TECNISA S.A.;;;2006-05-22;020435;2007-01-09;Categoria A;2010-01-01;Ativo;2007-01-09;Brasil;Brasil;Construção Civil, Mat. Constr. e Decoração;Incorporação, compra e venda de imóveis prontos e a construir, locação e administração de bens imóveis, construção de imóveis e a prestação de serviço de consultoria imobiliária.;Fase Operacional;2007-01-09;Privado;2006-09-01;31;12;;https://ri.tecnisa.com.br/
08.070.508/0001-78;2025-01-01;3;153656;RAIZEN ENERGIA S.A.;;Cosan Açúcar e Álcool S/A;2000-11-16;023230;2013-10-21;Categoria B;2013-10-21;Ativo;2013-10-21;Brasil;Brasil;Agricultura (Açúcar, Álcool e Cana);Produção de etanol, açúcar e bionergia.;Fase Operacional;2013-10-21;Privado;2011-04-01;31;3;;www.raizen.com.br
08.078.847/0001-09;2025-01-01;1;147058;LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.;;;2006-05-22;020370;2006-12-12;Categoria A;2010-01-01;Ativo;2006-12-12;Brasil;Brasil;Emp. Adm. Part. - Const. Civil, Mat. Const. e Decoração;Intermediação na compra, venda, permuta e locação de imóveis ou de direitos e obrigações a eles relativos.;Fase Operacional;2006-12-12;Privado;2006-10-10;31;12;;www.lopes.com.br
08.100.057/0001-74;2025-01-01;2;149726;Tecnogera-Locação e Transformação de Energia S.A.;2014-11-12;Tecnogera Locação e Transformação de Energia LTDA;2006-06-22;027847;2025-07-01;Categoria B;2025-07-01;Ativo;2025-07-01;Brasil;Brasil;Máquinas, Equipamentos, Veículos e Peças;Locação de máquinas e equipamentos pesados.;Fase Operacional;;Privado;2020-12-18;31;12;;ri.tecnogera.com.br
08.159.965/0001-33;2025-01-01;3;149696;IGUA SANEAMENTO S.A.;;COMPANHIA DE ÁGUAS DO BRASIL - CAB AMBIENTAL;2006-07-04;023175;2013-05-13;Categoria A;2013-05-13;Ativo;2013-05-13;Brasil;Brasil;Saneamento, Serv. Água e Gás;Prestação de serviços públicos de água e esgoto.;Fase Operacional;2013-05-13;Privado Holding;;31;12;;https://ri.igua.com.br/
08.170.849/0001-15;2025-01-01;2;153744;DESKTOP S.A.;;DESKTOP - SIGMANET COMUNICACAO MULTIMIDIA S.A.;2006-05-18;026026;2021-07-19;Categoria A;2021-07-19;Ativo;2021-07-19;Brasil;Brasil;Telecomunicações;Serviços de telefonia fixa, telecomunicações sem fio, televisão por assinatura, provedores de acesso às redes de comunicações e voz, tratamento de dados, provedores de serviços de aplicação.;Fase Operacional;2006-05-18;Privado;;31;12;;www.ri.desktop.com.br
08.213.823/0001-07;2025-01-01;1;149168;AURA ALMAS MINERAÇÃO S.A.;;Aura Almas Mineração Ltda.;2006-07-12;026590;2022-01-06;Categoria B;2022-01-06;Ativo;2022-01-06;Brasil;Brasil;Emp. Adm. Part. - Extração Mineral;Exploração, prospecção, industrialização e comercialização de minério de qualquer natureza importação e exportação de bens e produtos ligados à atividade principal exploração de jazidas.;Fase Operacional;2006-07-12;Privado;2018-03-02;31;12;2021-12-31;https://www.auraminerals.com/investidores/documentos-regulatorios-outros/
08.262.121/0001-13;2025-01-01;1;148883;Alubar Metais e Cabos S.A.;2006-08-31;;2006-08-31;027430;2024-01-29;Categoria B;2024-01-29;Ativo;2024-01-29;Brasil;Brasil;Metalurgia e Siderurgia;Fabricação de fios, cabos e condutores elétricos isolados.;Fase Operacional;2024-01-29;Privado;;31;12;;https://www.alubar.net.br/
08.294.224/0001-65;2025-01-01;2;151971;JHSF PARTICIPACOES S.A.;;;2006-06-29;020605;2007-04-04;Categoria A;2010-01-01;Ativo;2007-04-04;Brasil;Brasil;Emp. Adm. Part. - Const. Civil, Mat. Const. e Decoração;Empresa com atividades em desenvolvimento e administração de projetos multiuso nos setores de (i) Incorporação, (ii) Shoppings, Varejo e Digital, (iii) Hospitalidade e Gastronomia, e (iv) Aeroporto;Fase Operacional;2007-04-04;Privado Holding;2007-02-08;31;12;;http://ri.jhsf.com.br/
08.312.229/0001-73;2025-01-01;1;148781;EZ TEC EMPREEND. E PARTICIPACOES S.A.;;;2006-07-31;020770;2007-06-15;Categoria A;2010-01-01;Ativo;2007-06-15;Brasil;Brasil;Emp. Adm. Part. - Const. Civil, Mat. Const. e Decoração;(a) Incorporação e comercialização de empreendimentos imobiliários de qualquer natureza, (b) administração e locação de imóveis próprios, (c) loteamento de terrenos, (d) construção de condomínios ...;Fase Operacional;2007-06-15;Privado;2007-03-23;31;12;;www.eztec.com.br/ri
08.322.396/0001-03;2025-01-01;1;148079;CERRADINHO BIOENERGIA S.A.;;;2006-08-04;026522;2021-12-21;Categoria A;2021-12-21;Ativo;2021-12-21;Brasil;Brasil;Agricultura (Açúcar, Álcool e Cana);Exploração de agricultada em geral, especialmente o plantio de cana-de-açúcar, a fabricação e comércio de açúcar, etanol e seus derivados, de levedura seca e melaço para ração animal, entre outros.;Fase Operacional;2006-09-18;Privado;2022-06-17;31;3;;http://www.cerradinhobio.com.br/home-ri/
08.324.196/0001-81;2025-01-01;2;152298;CIA ENERGETICA DO RIO GDE NORTE - COSERN;2005-08-08;COMPANHIA DE SERVIÇOS ELÉTRICOS DO RN;1961-12-14;018139;1999-01-04;Categoria B;2024-08-29;Ativo;1999-01-04;Brasil;Brasil;Energia Elétrica;Serviço Público de Distribuição de Energia Elétrica;Fase Operacional;1999-01-04;Privado;2021-10-15;31;12;;http://ri.neoenergia.com/
08.343.492/0001-20;2025-01-01;1;147485;MRV ENGENHARIA E PARTICIPACOES S.A.;;;2006-05-31;020915;2007-07-13;Categoria A;2010-01-01;Ativo;2007-07-13;Brasil;Brasil;Construção Civil, Mat. Constr. e Decoração;Atividades de Incorporação e Construção;Fase Operacional;2007-07-13;Privado;2007-05-30;31;12;;www.mrv.com.br
08.364.948/0001-38;2025-01-01;1;144679;ALUPAR INVESTIMENTO S/A;;Alusa Participações S.A.;2006-09-27;021490;2008-06-18;Categoria A;2012-10-04;Ativo;2008-06-18;Brasil;Brasil;Emp. Adm. Part. - Energia Elétrica;a participação em outras sociedades atuantes nos setores de energia e infra-estrutura, no Brasil ou no exterior a geração, transformação, transporte, a distribuiçãoe o comércio de energia.;Fase Operacional;2008-06-18;Privado;2007-10-02;31;12;2011-12-31;www.alupar.com.br
08.397.078/0001-01;2025-01-01;2;152788;GSH CORP Participações S.A.;2021-09-30;Serviço de Hemoterapia Madre Regina S.A.;2006-08-01;026603;2022-01-27;Categoria A;2022-01-27;Ativo;2022-01-27;Brasil;Brasil;Serviços médicos;Prestação de serviços médicos hospitalares (hemoterapia, medicina nuclear, farmacêutica, radiofarmácia e outros segmentos), participação em outras sociedades e administração de bens próprios.;Fase Operacional;2006-08-01;Privado;2021-09-30;31;12;;http://ri.gshcorp.com.br/
08.402.943/0001-52;2025-01-01;1;148223;GUARARAPES CONFECCOES S.A.;;CONFECÇÕES GUARARAPES S.A.;1956-10-06;004669;1958-10-16;Categoria A;2010-01-01;Ativo;1958-10-16;Brasil;Brasil;Têxtil e Vestuário;Confecções de roupas e tecidos em geral.;Fase Operacional;1992-10-20;Privado;1998-04-07;31;12;;www.riachuelo.com.br/ri
08.424.178/0001-71;2025-01-01;1;148421;TECBLU TECELAGEM BLUMENAU S.A.;1987-08-31;TEKA TECELAGEM BLUMENAU SA;1969-06-02;011215;1971-04-28;Categoria A;2010-01-01;Ativo;1971-04-28;Brasil;Brasil;Têxtil e Vestuário;CONSTITUI OBJETO PRINCIPAL DA SOCIEDADE A INDÚSTRIA E O COMÉRCIO DE PRODUTOS TÊSTEIS;Fase Operacional;1971-04-28;Privado;1998-04-07;31;12;;
08.439.659/0001-50;2025-01-01;2;150843;CPFL ENERGIAS RENOVÁVEIS S.A.;2011-08-24;EMPRESA DE INVESTIMENTOS EM ENERGIAS RENOVAVEIS;2006-10-02;020540;2007-03-08;Categoria B;2020-07-02;Ativo;2007-03-08;Brasil;Brasil;Emp. Adm. Part. - Energia Elétrica;Geração de energias renováveis.;Fase Operacional;2008-10-29;Privado;2025-05-29;31;12;;www.cpfl.com.br
08.467.115/0001-00;2025-01-01;3;146764;CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D;;;2006-11-28;020648;2007-04-17;Categoria A;2010-01-01;Ativo;2007-04-17;Brasil;Brasil;Energia Elétrica;Prestação de serviços de natureza pública ou privada, no setor de distribuição de energiaelétrica.;Fase Operacional;2007-04-17;Privado;2007-01-08;31;12;;https://ri.equatorialenergia.com.br/
08.534.605/0001-74;2025-01-01;4;153742;RENOVA ENERGIA S.A.;2019-10-16;RENOVA ENERGIA S.A.;2006-12-19;021636;2008-08-20;Categoria A;2010-03-19;Ativo;2008-08-20;Brasil;Brasil;Energia Elétrica;Geração de energia por meio de fontes renováveis.;Fase Operacional;2025-02-12;Privado;2022-05-05;31;12;2013-12-31;ri.renovaenergia.com.br
08.560.444/0001-93;2025-01-01;2;152255;CIA CELG DE PARTICIPACOES - CELGPAR;;Companhia Goiás de Participações - Goiaspar;2006-12-04;021393;2008-03-14;Categoria A;2010-01-01;Ativo;2008-03-14;Brasil;Brasil;Emp. Adm. Part. - Energia Elétrica;Participação em outras sociedades como acionista ou sócio-cotista e, ainda, a explotação direta ou indireta de serviços de energia elétrica.;Fase Operacional;2008-03-14;Estatal Holding;2007-12-20;31;12;;https://ri.celgpar.com/
08.574.411/0001-00;2025-01-01;1;149038;PRÁTICA PRODUTOS S.A.;2023-07-21;PRÁTICA KLIMAQUIP INDÚSTRIA E COMÉRCIO S.A.;2006-09-25;024546;2018-09-27;Categoria A;2018-09-27;Ativo;2018-09-27;Brasil;Brasil;Emp. Adm. Part. - Máqs., Equip., Veíc. e Peças;A Companhia tem por objeto social: (i) a fabricação de fornos e equipamentos voltados para os mercados de panificação e gastronômico e (ii) a participação societária em outras companhias.;Fase Operacional;2018-09-27;Privado;2017-12-31;31;12;;https://www.praticabr.com/ri
08.613.550/0001-98;2025-01-01;3;153586;Nexpe Participações S.A;2022-04-28;Brasil Brokers Participações S.A.;2007-01-16;021180;2007-10-26;Categoria A;2010-01-06;Ativo;2007-10-26;Brasil;Brasil;Emp. Adm. Part. - Const. Civil, Mat. Const. e Decoração;Participação em outras sociedades que atuem no setor imobiliário.;Em Recuperação Judicial ou Equivalente;2007-10-26;Privado;2022-03-25;31;12;2009-12-31;https://www.nexpe.co/
08.764.621/0001-53;2025-01-01;1;148668;GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.;2018-03-26;GENERAL SHOPPING BRASIL S.A.;2007-03-06;021008;2007-07-26;Categoria A;2010-01-01;Ativo;2007-07-26;Brasil;Brasil;Comércio (Atacado e Varejo);Administração de Shopping Centers;Fase Operacional;2007-07-26;Privado;2007-06-08;31;12;2007-03-06;www.generalshopping.com.br
08.773.135/0001-00;2025-01-01;3;150824;2W Ecobank S.A. - Em Recuperação Judicial;2025-05-15;2W Ecobank S.A.;2007-03-23;025224;2020-10-29;Categoria A;2020-10-29;Ativo;2020-10-29;Brasil;Brasil;Energia Elétrica;Comercialização de energia elétrica, atuando como agente comercializador e varejista, importação e exportação de energia elétrica, serviços de consultoria e participação em outras sociedades.;Em Recuperação Judicial ou Equivalente;2025-04-23;Privado;2021-08-25;31;12;;https://ri.2wecobank.com.br/
08.795.211/0001-70;2025-01-01;1;148640;MAESTRO LOCADORA DE VEICULOS S.A.;;;2007-04-05;023612;2015-05-26;Categoria A;2015-05-26;Ativo;2015-05-26;Brasil;Brasil;Serviços Transporte e Logística;A Companhia presta serviços de locação de veículos e gestão de frotas.;Fase Operacional;2007-04-05;Privado;2011-10-10;31;12;;https://ri.maestrofrotas.com.br/
08.797.760/0001-83;2025-01-01;1;145591;Cury Construtora e Incorporadora S.A.;;Colina Incorporadora Ltda.;2007-04-20;025100;2020-09-17;Categoria A;2020-09-17;Ativo;2020-09-17;Brasil;Brasil;Construção Civil, Mat. Constr. e Decoração;Somos uma companhia com foco na incorporação e construção de empreendimentos residenciais enquadrados no programa habitacional Minha Casa Minha Vida e Sistema Brasileiro de Poupança e Empréstimo-SBPE;Fase Operacional;2007-04-20;Privado;;31;12;;https://cury.net/
