CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Empresarial;Valor_Mobiliario;Sigla_Classe_Acao_Preferencial;Classe_Acao_Preferencial;Codigo_Negociacao;Composicao_BDR_Unit;Mercado;Sigla_Entidade_Administradora;Entidade_Administradora;Data_Inicio_Negociacao;Data_Fim_Negociacao;Segmento;Data_Inicio_Listagem;Data_Fim_Listagem
01.545.826/0001-07;2012-01-01;3;18977;GAFISA SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2008-04-01;;Nível 1 de Governança Corporativa;2006-02-17;
01.545.826/0001-07;2012-01-01;3;18977;GAFISA SA;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2008-05-05;;;2008-05-05;
01.548.981/0001-79;2012-01-01;4;22894;INVESTIMENTOS BEMGE S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1977-07-20;;Nível 2 de Governança Corporativa;1977-07-20;
01.608.571/0001-76;2012-01-01;3;18044;BELAPART SA;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1999-05-11;;;1999-05-11;
01.654.604/0001-14;2012-01-01;2;18780;CONCES DA ROD OSÓRIO-POA S/A - CONCEPA;Debêntures;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2006-09-01;2007-05-31;;2006-09-01;2007-05-31
01.654.604/0001-14;2012-01-01;2;18780;CONCES DA ROD OSÓRIO-POA S/A - CONCEPA;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2012-03-21;2012-03-21;;2012-03-21;2012-03-21
01.685.903/0001-16;2012-01-01;3;20777;AMERICEL SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1997-04-14;;Nível 2 de Governança Corporativa;1997-04-14;
01.772.313/0001-20;2012-01-01;3;18046;VALETRON SA;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1999-05-11;;;1999-05-11;
01.832.635/0001-18;2012-01-01;2;18061;TAM S.A.;Debêntures;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2006-09-12;2012-04-04;;2006-09-12;2012-04-04
01.832.635/0001-18;2012-01-01;2;18061;TAM S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2005-08-15;;Bovespa Mais N2;2005-08-15;
01.851.771/0001-55;2012-01-01;4;18381;524 PARTICIPAÇOES SA;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1997-05-30;;;1997-05-30;
01.858.774/0001-10;2012-01-01;4;19387;BV LEASING - ARRENDAMENTO MERCANTIL S/A;Debêntures;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2006-06-27;2026-04-20;;2006-06-27;
01.858.774/0001-10;2012-01-01;4;19387;BV LEASING - ARRENDAMENTO MERCANTIL S/A;Debêntures;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2006-06-27;2026-04-20;;2006-06-27;
01.896.779/0001-38;2012-01-01;2;17411;CSU CARDSYSTEM S/A;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2006-05-02;;Nível 1 de Governança Corporativa;2006-05-02;
01.917.705/0001-30;2012-01-01;5;19620;AES ELPA SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2002-11-06;;Nível 2 de Governança Corporativa;2002-11-06;
01.957.772/0001-89;2012-01-01;4;19569;SUL 116 PARTICIPAÇÕES S.A.;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-02-20;;;1997-09-03;
01.971.614/0001-83;2012-01-01;3;18108;EMP.NAC.C., RÉDITO E PART. S.A. ENCORPAR;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1997-10-07;;Nível 2 de Governança Corporativa;1997-10-07;
01.989.044/0001-59;2012-01-01;2;16894;WTC RIO EMPREEND. E PARTICIPAÇÕES S.A.;Debêntures;;;;;Balcão Não-Organizado;;;;;;1997-10-31;
02.016.439/0001-38;2012-01-01;3;17218;RIO GRANDE ENERGIA SA;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2002-04-23;;;2002-04-23;
02.062.747/0001-08;2012-01-01;3;18221;SUDESTE SA;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1997-11-26;;;1997-11-26;
02.084.220/0001-76;2012-01-01;3;16795;NUMERAL 80 PARTICIPAÇÕES S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2006-09-25;;Bovespa Mais N2;2006-09-25;
02.105.040/0001-23;2012-01-01;4;18440;CIBRASEC CIA BRASILEIRA DE SECURITIZAÇÃO;Certificados de Recebíveis Imobiliários;;;;;Balcão Não-Organizado;;;;;;1999-05-31;
02.107.946/0001-87;2012-01-01;2;18368;TELEMAR PARTICIPAÇÕES SA;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2000-07-13;;;2000-07-11;
02.107.946/0001-87;2012-01-01;2;18368;TELEMAR PARTICIPAÇÕES SA;Nota Comercial;;;;;Balcão Organizado;CETIP;CETIP;2007-07-18;;;2007-07-17;
02.117.801/0001-67;2012-01-01;3;18387;BONAIRE PARTICIPAÇOES SA;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1997-11-03;;;1997-11-03;
02.149.205/0001-69;2012-01-01;3;18749;PORTO SEGURO SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2004-10-27;;Nível 1 de Governança Corporativa;2004-10-27;
02.217.319/0001-07;2012-01-01;3;18382;ALEF SA;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-01-16;;;1998-01-16;
02.217.319/0001-07;2012-01-01;3;18382;ALEF SA;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-01-16;;;1998-01-16;
02.217.325/0001-56;2012-01-01;3;18223;LIGA FUTEBOL SA;Ações Ordinárias;;;;;Balcão Não-Organizado;;;;;;1997-12-08;
02.286.509/0001-78;2012-01-01;2;18548;SUBESTAÇÃO ELETROMETRÔ S/A;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;1998-09-25;;;1998-09-25;
02.286.509/0001-78;2012-01-01;2;18548;SUBESTAÇÃO ELETROMETRÔ S/A;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;1998-09-25;;;1998-09-25;
02.302.100/0001-06;2012-01-01;4;17229;BANDEIRANTE ENERGIA S/A;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2007-07-01;;;2007-07-01;
02.302.101/0001-42;2012-01-01;3;16688;EMAE-EMP.METROPOLITANA ÁGUAS ENERGIA S.A;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-03-31;;Nível 2 de Governança Corporativa;1998-03-27;
02.312.604/0001-07;2012-01-01;4;19560;DALETH PARTICIPAÇÕES SA;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-06-08;;;1998-03-06;
02.318.346/0001-68;2012-01-01;4;18008;OPPORTUNITY ENERGIA E PARTICIPAÇÕES S.A.;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1999-10-22;;;1999-10-22;
02.335.514/0001-23;2012-01-01;1;18323;FIAGO PARTICIPACOES SA;Ações Ordinárias;;;;;Balcão Não-Organizado;;;;;;2009-07-03;
02.338.534/0001-58;2012-01-01;4;19565;LONGDIS SA;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-07-15;;;1998-06-30;
02.351.144/0001-18;2012-01-01;3;18585;TEGMA GESTÃO LOGÍSTICA SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2007-07-03;;Nível 1 de Governança Corporativa;2007-06-28;
02.363.917/0001-86;2012-01-01;4;19563;RET PARTICIPAÇÕES S/A;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-06-09;;;1998-05-28;
02.363.918/0001-20;2012-01-01;5;19561;ZAIN PARTICIPAÇÕES S/A;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-06-18;;;1998-06-15;
02.365.069/0001-44;2012-01-01;7;23045;IDEIASNET SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2008-01-02;;Nível 1 de Governança Corporativa;1999-08-02;
02.366.097/0001-86;2012-01-01;3;18307;VIANORTE S/A;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2010-03-15;;;2010-03-15;
02.387.241/0001-60;2012-01-01;4;23095;ALL - AMÉRICA LATINA LOGISTICA S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2010-10-22;;Nível 1 de Governança Corporativa;2004-06-24;
02.390.206/0001-09;2012-01-01;3;20709;LF TEL SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-07-02;;Nível 2 de Governança Corporativa;1998-07-02;
02.397.080/0001-96;2012-01-01;3;19792;ITAPEBI GERAÇÃO DE ENERGIA S/A;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2011-04-20;;;2011-04-20;
02.415.408/0001-50;2012-01-01;4;20906;CONCESSIONARIA DE RODOVIAS DO OESTE DE SP-VIA OESTE SA;Debêntures;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2007-07-27;;;2007-07-27;
02.429.144/0001-93;2012-01-01;3;17220;CPFL ENERGIA SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2004-09-29;;Nível 1 de Governança Corporativa;2004-09-29;
02.429.144/0001-93;2012-01-01;3;17220;CPFL ENERGIA SA;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2000-05-19;;;2000-05-18;
02.451.848/0001-62;2012-01-01;6;21177;CONCESSIONÁRIA DO SISTEMA ANHANGÜERA-BANDEIRANTES S.A.;Nota Comercial;;;;;Balcão Organizado;CETIP;CETIP;2011-11-25;;;2011-11-25;
02.451.848/0001-62;2012-01-01;6;21177;CONCESSIONÁRIA DO SISTEMA ANHANGÜERA-BANDEIRANTES S.A.;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2006-08-01;;;2006-08-01;
02.465.783/0001-04;2012-01-01;4;19562;FUTURETEL SA;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-07-02;;;1998-06-16;
02.476.710/0001-18;2012-01-01;4;19564;TELINVEST SA;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-07-02;;;1998-06-18;
02.509.491/0001-26;2012-01-01;2;18330;CONCESSIONARIA ECOVIAS DOS IMIGRANTES S.A.;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2006-12-21;;;2006-12-21;
02.541.982/0001-54;2012-01-01;4;21238;Abril Educação S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2011-07-26;;Bovespa Mais N2;2011-07-26;
02.558.115/0001-21;2012-01-01;3;23162;TIM PARTICIPAÇÕES SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-09-21;;Nível 2 de Governança Corporativa;1998-09-21;
02.558.124/0001-12;2012-01-01;4;21018;EMBRATEL PARTICIPAÇÕES SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-09-21;;Nível 2 de Governança Corporativa;1998-09-21;
02.558.134/0001-58;2012-01-01;2;16127;TELE NORTE LESTE PARTICIPAÇÕES SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-09-21;2012-04-05;Nível 2 de Governança Corporativa;1998-09-21;2012-04-05
02.558.134/0001-58;2012-01-01;2;16127;TELE NORTE LESTE PARTICIPAÇÕES SA;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2010-08-19;2012-03-28;;2010-08-19;2012-03-28
02.558.154/0001-29;2012-01-01;3;19476;TELE NORTE CELULAR PARTICIPAÇÕES SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-09-21;;Nível 2 de Governança Corporativa;1998-09-21;
02.558.157/0001-62;2012-01-01;5;23446;TELEFONICA BRASIL S.A;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-08-19;;Nível 2 de Governança Corporativa;1998-08-19;
02.591.787/0001-39;2012-01-01;4;19567;CAPITALPART PARTICIPAÇÕES SA;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-07-20;;;1998-07-09;
02.604.860/0001-60;2012-01-01;4;19566;SELECTPART PARTICIPACOES SA;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-07-22;;;1998-07-20;
02.604.997/0001-14;2012-01-01;5;19580;NEWTEL PARTICIPACOES SA;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-07-22;;;1998-07-20;
02.762.113/0001-50;2012-01-01;7;21166;BRAZILIAN FINANCE & REAL ESTATE S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2012-07-05;;Nível 2 de Governança Corporativa;2012-07-02;
02.762.115/0001-49;2012-01-01;3;17111;MMX MINERAÇÃO E METÁLICOS S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2006-07-24;;Nível 1 de Governança Corporativa;2006-07-24;
02.762.115/0001-49;2012-01-01;3;17111;MMX MINERAÇÃO E METÁLICOS S.A.;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2009-04-02;;;2009-04-02;
02.762.121/0001-04;2012-01-01;3;16794;SANTOS BRASIL PARTICIPAÇÕES S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2007-10-24;;Bovespa Mais N2;2007-10-24;
02.762.124/0001-30;2012-01-01;3;18195;BETAPART PARTICIPAÇÕES SA;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-11-17;;;1998-11-17;
02.762.124/0001-30;2012-01-01;3;18195;BETAPART PARTICIPAÇÕES SA;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-11-17;;;1998-11-17;
02.773.542/0001-22;2012-01-01;3;19323;RB CAPITAL COMPANHIA DE SECURITIZAÇÃO;Certificados de Recebíveis Imobiliários;;;;;Balcão Organizado;CETIP;CETIP;2007-03-17;;;2007-03-17;
02.773.542/0001-22;2012-01-01;3;19323;RB CAPITAL COMPANHIA DE SECURITIZAÇÃO;Certificados de Recebíveis Imobiliários;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2007-03-17;;;2007-03-17;
02.796.775/0001-40;2012-01-01;3;18226;GAMA PARTICIPAÇÕES S.A.;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1999-01-05;;;1999-01-05;
02.800.026/0001-40;2012-01-01;2;17042;KROTON EDUCACIONAL S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2007-07-23;;Bovespa Mais N2;2007-07-23;
02.846.056/0001-97;2012-01-01;4;20787;CCR S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2002-02-02;;Nível 1 de Governança Corporativa;2002-02-02;
02.916.265/0001-60;2012-01-01;4;20145;JBS SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2007-03-28;;Nível 1 de Governança Corporativa;2007-03-28;
02.950.811/0001-89;2012-01-01;7;23335;PDG REALTY SA EMPREENDIMENTOS E PARTS;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2007-01-26;;Nível 1 de Governança Corporativa;2007-01-26;
02.950.811/0001-89;2012-01-01;7;23335;PDG REALTY SA EMPREENDIMENTOS E PARTS;Debêntures;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2007-07-01;;;2007-07-01;
02.983.428/0001-27;2012-01-01;5;20138;Cemig Telecomunicações S.A. - CEMIGTelecom;Debêntures;;;;;Balcão Não-Organizado;;;;;;2010-01-15;
02.992.449/0001-09;2012-01-01;3;18389;PROMPT PARTICIPAÇÕES S.A.;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1999-06-21;;;1999-06-21;
02.998.301/0001-81;2012-01-01;3;17240;DUKE ENERGY INT,GERAÇÃO PARANAPANEMA SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1999-07-26;;Nível 2 de Governança Corporativa;1999-07-26;
