CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Empresarial;Valor_Mobiliario;Sigla_Classe_Acao_Preferencial;Classe_Acao_Preferencial;Codigo_Negociacao;Composicao_BDR_Unit;Mercado;Sigla_Entidade_Administradora;Entidade_Administradora;Data_Inicio_Negociacao;Data_Fim_Negociacao;Segmento;Data_Inicio_Listagem;Data_Fim_Listagem
02.509.491/0001-26;2010-01-01;1;460;CONCESSIONARIA ECOVIAS DOS IMIGRANTES SA;Debêntures;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2006-12-18;;;2006-12-18;
02.535.295/0001-26;2010-01-01;1;207;MAORI SA;Debêntures Conversíveis;;;;;Balcão Não-Organizado;;;;;;;
02.535.295/0001-26;2010-01-01;1;207;MAORI SA;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-09-23;;;1998-09-23;
02.555.926/0001-79;2010-01-01;1;79;CENTROVIAS-SISTEMAS RODOVIARIOS S/A.;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2010-03-15;;;2010-03-15;
02.558.074/0001-73;2010-01-01;1;1390;VIVO PARTICIPAÇÕES SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2008-08-19;;Nível 2 de Governança Corporativa;1998-08-19;
02.558.074/0001-73;2010-01-01;1;1390;VIVO PARTICIPAÇÕES SA;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2004-08-01;;;2004-08-01;
02.558.115/0001-21;2010-01-01;1;653;TIM PARTICIPAÇÕES SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-09-21;;Nível 2 de Governança Corporativa;1998-09-21;
02.558.124/0001-12;2010-01-01;1;339;EMBRATEL PARTICIPAÇÕES SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-09-21;;Nível 2 de Governança Corporativa;1998-09-21;
02.558.134/0001-58;2010-01-01;1;230;TELE NORTE LESTE PARTICIPAÇÕES SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-09-21;;Nível 2 de Governança Corporativa;1998-09-21;
02.558.154/0001-29;2010-01-01;1;229;TELE NORTE CELULAR PARTICIPAÇÕES SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-09-21;;Nível 2 de Governança Corporativa;1998-09-21;
02.558.157/0001-62;2010-01-01;1;175;TELECOMUNICAÇÕES DE SÃO PAULO S/A TELESP;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-08-19;;Nível 2 de Governança Corporativa;1998-08-19;
02.558.157/0001-62;2010-01-01;1;175;TELECOMUNICAÇÕES DE SÃO PAULO S/A TELESP;Debêntures;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2004-10-28;2010-09-01;;2004-10-28;2010-09-01
02.591.787/0001-39;2010-01-01;2;4031;CAPITALPART PARTICIPAÇÕES S.A.;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-07-20;;;1998-07-09;
02.604.860/0001-60;2010-01-01;2;4032;SELECTPART PARTICIPACOES S.A.;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-07-22;;;1998-07-20;
02.604.997/0001-14;2010-01-01;2;4034;NEWTEL PARTICIPACOES SA;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-07-22;;;1998-07-20;
02.643.896/0001-52;2010-01-01;2;3876;WTORRE PIC SEC DE CRÉDITOS IMOBILIARIOS;Certificados de Recebíveis Imobiliários;;;;;Balcão Organizado;CETIP;CETIP;2008-03-03;;;2008-03-03;
02.664.042/0001-52;2010-01-01;1;1346;TERMINAL GARAGEM MENEZES CORTES SA;Ações Ordinárias;;;;;Balcão Não-Organizado;;;;;;;
02.679.185/0001-38;2010-01-01;2;3271;AUTOVIAS S/A;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2010-04-15;;;2010-03-15;
02.682.287/0001-02;2010-01-01;2;3708;PANAMERICANO ARRENDAMENTO MERCANTIL S/A;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2000-01-25;;;2000-01-25;
02.736.470/0001-43;2010-01-01;2;1366;PÁTRIA COMPANHIA SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS;Certificados de Recebíveis Imobiliários;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2006-08-31;;;2006-08-31;
02.736.470/0001-43;2010-01-01;2;1366;PÁTRIA COMPANHIA SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS;Certificados de Recebíveis Imobiliários;;;;;Balcão Organizado;CETIP;CETIP;2003-01-28;;;2003-01-28;
02.762.115/0001-49;2010-01-01;4;1931;MMX MINERAÇÃO E METÁLICOS S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2006-07-24;;Nível 1 de Governança Corporativa;2006-07-24;
02.762.115/0001-49;2010-01-01;4;1931;MMX MINERAÇÃO E METÁLICOS S.A.;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2009-04-02;;;2009-04-02;
02.762.121/0001-04;2010-01-01;1;507;SANTOS BRASIL PARTICIPAÇÕES S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2007-10-24;;Bovespa Mais N2;2007-10-24;
02.762.122/0001-40;2010-01-01;2;3241;PEARSON SISTEMAS DO BRASIL S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2007-10-17;;Bovespa Mais N2;2007-10-17;
02.762.124/0001-30;2010-01-01;1;514;BETAPART PARTICIPAÇÕES SA;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1998-11-17;;;1998-11-17;
02.783.423/0001-50;2010-01-01;1;523;ALTERE SECURITIZADORA S.A.;Certificados de Recebíveis Imobiliários;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2003-06-29;;;1998-12-10;
02.783.425/0001-40;2010-01-01;4;2161;ALIUM PARTICIPAÇÕES SA;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2002-10-10;;;1998-12-10;
02.796.775/0001-40;2010-01-01;1;498;GAMA PARTICIPAÇÕES S.A.;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1999-01-05;;;1999-01-05;
02.800.026/0001-40;2010-01-01;7;3598;KROTON EDUCACIONAL S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2007-07-23;;Bovespa Mais N2;2007-07-23;
02.808.481/0001-91;2010-01-01;1;513;AETATIS SECURITIZADORA S.A.;Certificados de Recebíveis Imobiliários;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2007-02-22;;;1998-12-17;
02.808.708/0001-07;2010-01-01;2;2897;COMPANHIA DE BEBIDAS DAS AMÉRICAS - AMBEV;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1999-07-05;;Nível 2 de Governança Corporativa;1999-07-05;
02.808.708/0001-07;2010-01-01;2;2897;COMPANHIA DE BEBIDAS DAS AMÉRICAS - AMBEV;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2006-07-01;2012-07-01;;1998-12-17;
02.808.708/0001-07;2010-01-01;2;2897;COMPANHIA DE BEBIDAS DAS AMÉRICAS - AMBEV;Título de Investimento Coletivo;;;;;Balcão Não-Organizado;;;;;;;
02.846.056/0001-97;2010-01-01;1;279;COMPANHIA DE CONCESSÕES RODOVIÁRIAS;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2002-02-01;;Nível 1 de Governança Corporativa;2000-12-19;
02.846.056/0001-97;2010-01-01;1;279;COMPANHIA DE CONCESSÕES RODOVIÁRIAS;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2009-08-01;;;2009-07-24;
02.916.265/0001-60;2010-01-01;2;949;JBS SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2007-03-29;;Nível 1 de Governança Corporativa;2007-03-28;
02.919.555/0001-67;2010-01-01;1;69;OBRASCON HUARTE LAIN BRASIL S/A;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2005-07-15;;Nível 1 de Governança Corporativa;2005-07-13;
02.932.074/0001-91;2010-01-01;5;3360;HYPERMARCAS S/A;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2008-04-17;;Nível 1 de Governança Corporativa;2008-04-16;
02.950.811/0001-89;2010-01-01;1;385;PDG REALTY SA EMPREENDIMENTOS E PARTS;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2007-01-26;;Nível 1 de Governança Corporativa;2007-01-23;
02.950.811/0001-89;2010-01-01;1;385;PDG REALTY SA EMPREENDIMENTOS E PARTS;Debêntures;;;;;Balcão Não-Organizado;;;;;;;
02.950.811/0001-89;2010-01-01;1;385;PDG REALTY SA EMPREENDIMENTOS E PARTS;Debêntures Conversíveis;;;;;Balcão Não-Organizado;;;;;;;
02.950.811/0001-89;2010-01-01;1;385;PDG REALTY SA EMPREENDIMENTOS E PARTS;Bônus de Subscrição;;;;;Balcão Não-Organizado;;;;;;;
02.983.428/0001-27;2010-01-01;1;2340;CEMIG TELECOMUNICAÇÕES S.A. - CEMIGTELECOM;Debêntures;;;;;Balcão Não-Organizado;;;;;;2010-01-15;
02.983.428/0001-27;2010-01-01;1;2340;CEMIG TELECOMUNICAÇÕES S.A. - CEMIGTELECOM;Ações Ordinárias;;;;;Balcão Não-Organizado;;;;;;2000-07-31;
02.998.301/0001-81;2010-01-01;2;3474;DUKE ENERGY INT,GERAÇÃO PARANAPANEMA SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1999-07-26;;Nível 2 de Governança Corporativa;1999-07-26;
02.998.301/0001-81;2010-01-01;2;3474;DUKE ENERGY INT,GERAÇÃO PARANAPANEMA SA;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2008-09-15;;;2008-09-15;
02.998.609/0001-27;2010-01-01;2;968;AES TIETÊ SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1999-07-26;;Nível 2 de Governança Corporativa;1999-07-26;
02.998.611/0001-04;2010-01-01;1;189;CTEEP-CIA TRANSM ENERGIA ELÉTR. PAULISTA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2002-09-18;;Bovespa Mais;1999-07-14;
02.998.611/0001-04;2010-01-01;1;189;CTEEP-CIA TRANSM ENERGIA ELÉTR. PAULISTA;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2010-01-07;2017-12-15;;2010-01-07;2017-12-15
03.014.553/0001-91;2010-01-01;1;237;TPI - TRIUNFO PARTICIPACOES E INVESTIMENTOS S.A.;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2007-07-23;;;2007-07-23;
03.076.274/0001-52;2010-01-01;2;1074;MACHADINHO ENERGÉTICA SA;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2010-01-01;;;2010-01-01;
03.207.703/0001-83;2010-01-01;1;83;CONCESSIONARIA DE RODOVIAS DO INTERIOR PAULISTA S/A;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2010-04-15;;;2010-03-15;
03.220.438/0001-73;2010-01-01;1;149;EQUATORIAL ENERGIA S/A;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2008-04-23;;Nível 1 de Governança Corporativa;2006-03-30;
03.303.999/0001-36;2010-01-01;1;557;DTCOM - DIRECT TO COMPANY S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2001-04-17;;Nível 2 de Governança Corporativa;2001-04-17;
03.378.521/0001-75;2010-01-01;3;3005;LIGHT SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2006-02-22;;Nível 1 de Governança Corporativa;2006-02-12;
03.410.855/0001-89;2010-01-01;1;186;CP CIMENTO E PARTICIPAÇÕES S/A;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2003-11-07;;;2003-11-07;
03.467.321/0001-99;2010-01-01;2;2317;CENTRAIS ELETRICAS MATOGROSSENSES S.A. - CEMAT;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2001-05-29;;Nível 2 de Governança Corporativa;2001-05-29;
03.467.321/0001-99;2010-01-01;2;2317;CENTRAIS ELETRICAS MATOGROSSENSES S.A. - CEMAT;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2010-04-15;;;2010-04-15;
03.468.802/0001-19;2010-01-01;1;492;BRZ INVESTIMENTOS S/A;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2008-03-27;;;2008-03-27;
03.538.833/0001-07;2010-01-01;1;510;XX DE NOVEMBRO SEC DE CREDITOS IMOB S.A;Certificados de Recebíveis Imobiliários;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2006-08-08;;;2006-08-08;
03.587.889/0001-43;2010-01-01;3;2159;PRIVATINVEST PARTICIPAÇÕES SA;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2000-03-22;;;2000-03-14;
03.601.314/0001-38;2010-01-01;1;486;ANDRADE GUTIERREZ CONCESSOES SA;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2009-09-03;;;2009-09-03;
03.634.777/0001-04;2010-01-01;1;1364;VARIG PARTICIPAÇÕES EM TRANSP AÉREOS S/A;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2000-07-20;;Bovespa Mais;2000-07-20;
03.634.795/0001-88;2010-01-01;1;1284;VARIG PARTIC. EM SERVIÇOS COMPLEMENTARES;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2000-07-20;;Bovespa Mais;2000-07-20;
03.758.318/0001-24;2010-01-01;1;2277;INVESTIMENTOS E PARTICIPAÇÕES EM INFRA-ESTRUTURA .S.A. - INVEPAR;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2010-03-15;2010-03-15;;2010-03-15;2010-03-15
03.767.538/0001-14;2010-01-01;3;2889;BRAZILIAN SECURITIES CIA SECURITIZAÇÃO;Certificados de Recebíveis Imobiliários;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2001-02-13;;;2001-02-13;
03.767.538/0001-14;2010-01-01;3;2889;BRAZILIAN SECURITIES CIA SECURITIZAÇÃO;Certificados de Recebíveis Imobiliários;;;;;Balcão Organizado;CETIP;CETIP;2001-02-13;;;2001-02-13;
03.795.050/0001-09;2010-01-01;1;332;TERMOPERNAMBUCO SA;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2007-11-06;2007-11-08;;2007-10-26;2014-10-08
03.847.461/0001-92;2010-01-01;1;351;BRADESPAR S/A;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2001-06-26;;Bovespa Mais;2000-08-07;
03.847.461/0001-92;2010-01-01;1;351;BRADESPAR S/A;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2009-07-13;;;2009-07-13;
03.853.896/0001-40;2010-01-01;3;1532;MARFRIG ALIMENTOS SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2007-06-29;;Nível 1 de Governança Corporativa;2007-06-29;
03.853.896/0001-40;2010-01-01;3;1532;MARFRIG ALIMENTOS SA;Bônus de Subscrição;;;;;Balcão Não-Organizado;;;;;;;
03.953.509/0001-47;2010-01-01;2;1011;CPFL GERAÇÃO DE ENERGIA S/A;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2009-04-14;;;2009-04-14;
03.983.431/0001-03;2010-01-01;1;336;EDP ENERGIAS DO BRASIL S/A;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2005-07-13;;Nível 1 de Governança Corporativa;2005-07-13;
04.030.182/0001-02;2010-01-01;1;243;CABINDA PARTICIPAÇÕES SA;Ações Ordinárias;;;;;Balcão Não-Organizado;;;;;;;
04.031.213/0001-31;2010-01-01;1;244;CACONDE PARTICIPAÇÕES SA;Ações Ordinárias;;;;;Balcão Não-Organizado;;;;;;;
04.031.960/0001-70;2010-01-01;1;394;ANDRADE GUTIERREZ PARTICIPAÇÕES SA;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2006-12-15;;;2006-12-15;
04.032.433/0001-80;2010-01-01;1;1718;CONTAX PARTICIPAÇÕES S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2005-08-29;;Nível 2 de Governança Corporativa;2005-08-29;
04.038.763/0001-82;2010-01-01;1;242;CAIANDA PARTICIPAÇÕES SA;Ações Ordinárias;;;;;Balcão Não-Organizado;;;;;;;
04.128.563/0001-10;2010-01-01;1;545;CIA BRASILIANA DE ENERGIA;Debêntures;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2010-01-01;;;2010-01-01;
04.149.454/0001-80;2010-01-01;1;1221;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2010-04-01;;Nível 1 de Governança Corporativa;2010-04-01;
04.172.213/0001-51;2010-01-01;2;983;CIA PIRATININGA DE FORÇA E LUZ;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2006-01-30;;;2006-01-30;
04.200.649/0001-07;2010-01-01;2;2234;CIA PROVINCIA DE SECURITIZAÇÃO CRED IMOB;Certificados de Recebíveis Imobiliários;;;;;Balcão Não-Organizado;;;;;;;
04.310.392/0001-46;2010-01-01;1;439;ANHANGUERA EDUCACIONAL PARTICIPAÇÕES S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2007-03-12;;Bovespa Mais N2;2007-03-09;
04.370.082/0001-17;2010-01-01;2;3879;WTORRE TC SEC DE CRÉDITOS IMOBILIÁRIOS. S.A.;Certificados de Recebíveis Imobiliários;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2003-09-30;;;2003-09-30;
04.370.450/0001-27;2010-01-01;2;3877;WTORRE NSBC SEC DE CRED IMOBILIARIOS SA;Certificados de Recebíveis Imobiliários;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2003-03-31;;;2003-03-31;
04.423.567/0001-21;2010-01-01;2;1670;MPX ENERGIA SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2007-12-14;;Nível 1 de Governança Corporativa;2007-12-13;
04.437.534/0001-30;2010-01-01;2;3556;UNIDAS S/A;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2010-01-02;;;2010-01-02;
04.705.090/0001-77;2010-01-01;2;1121;QUATTOR PETROQUÍMICA S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2002-03-25;;Nível 2 de Governança Corporativa;2002-03-25;
04.752.991/0001-10;2010-01-01;1;3023;BIOMM SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2002-09-05;;Nível 2 de Governança Corporativa;2002-09-05;
04.781.143/0001-39;2010-01-01;2;1073;BAESA-ENERGETICA BARRA GRANDE SA;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2010-01-01;;;2010-01-01;
04.800.265/0001-25;2010-01-01;2;3878;WTORRE SECURITIZADORA DE CRED. IMOB. SA;Certificados de Recebíveis Imobiliários;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2005-11-10;;;2003-11-30;
04.821.041/0001-08;2010-01-01;1;406;METALFRIO SOLUTIONS S/A;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2007-04-13;;Nível 1 de Governança Corporativa;2007-04-11;
04.895.728/0001-80;2010-01-01;2;2354;CENTRAIS ELÉTRICAS DO PARÁ S.A - CELPA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1999-06-14;;Nível 2 de Governança Corporativa;1999-06-14;
04.902.979/0001-44;2010-01-01;1;218;BANCO DA AMAZÔNIA S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1977-07-20;;Nível 2 de Governança Corporativa;1977-07-20;
04.913.711/0001-08;2010-01-01;3;1239;BANCO DO ESTADO DO PARÁ S/A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1977-07-20;;Nível 2 de Governança Corporativa;1977-07-20;
04.987.555/0001-20;2010-01-01;1;144;BGPAR SA;Debêntures;;;;;Balcão Não-Organizado;;;;;;;
05.341.549/0001-63;2010-01-01;3;3253;TARPON INVESTIMENTOS S/A;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2009-05-26;;Nível 1 de Governança Corporativa;2009-05-26;
05.721.582/0001-19;2010-01-01;2;1654;TELEFÓNICA, S.A.;Certificados de depósito de valores mobiliários;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2000-05-24;;;2000-05-24;
05.721.735/0001-28;2010-01-01;2;1255;WILSON SONS LIMITED;Certificados de depósito de valores mobiliários;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2007-04-30;;;2007-04-25;
05.799.312/0001-20;2010-01-01;3;2923;BRASIL ECODIESEL IND. E COM. DE BIOCOMB. E ÓLEOS VEGETAIS S/A;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2006-11-09;;Nível 1 de Governança Corporativa;2006-11-09;
05.889.284/0001-32;2010-01-01;2;3576;CSA-COMPANHIA SECURITIZADORA DE ATIVOS;Certificados de Recebíveis Imobiliários;;;;;Balcão Organizado;CETIP;CETIP;2004-01-04;;;2004-01-03;
05.918.309/0001-89;2010-01-01;2;1386;IMIGRANTES CIA SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS;Certificados de Recebíveis Imobiliários;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2004-03-26;;;2004-03-26;
06.018.000/0001-03;2010-01-01;2;2292;FIBRA CIA SECURITIZADORA CRED IMOB;Certificados de Recebíveis Imobiliários;;;;;Balcão Organizado;CETIP;CETIP;2005-06-28;;;2005-06-28;
06.027.566/0001-93;2010-01-01;1;401;UNIVER CIDADE TRUST DE RECEBIVEIS SA;Debêntures;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2004-10-01;2009-12-08;;2004-09-10;
06.033.448/0001-98;2010-01-01;1;372;FOCUS CIA SEC DE CREDITOS IMOBILIARIOS;Certificados de Recebíveis Imobiliários;;;;;Balcão Organizado;CETIP;CETIP;2004-04-01;;;2004-04-01;
06.082.980/0001-03;2010-01-01;2;1582;ALIANSCE SHOPPING CENTERS S/A;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2010-01-29;;Nível 1 de Governança Corporativa;2010-01-29;
06.137.677/0001-52;2010-01-01;2;3884;WTORRE VRJ SEC CREDITOS IMOBILIÁRIOS S/A;Certificados de Recebíveis Imobiliários;;;;;Balcão Não-Organizado;;;;;;;
06.164.253/0001-87;2010-01-01;1;396;GOL LINHAS AEREAS INTELIGENTES SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2004-06-09;;Bovespa Mais N2;2004-06-09;
06.272.793/0001-84;2010-01-01;1;470;COMPANHIA ENERGÉTICA DO MARANHÃO CEMAR;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1997-11-13;;;1997-11-13;
